,SPD_age,EOD_age,AOD_age,DI_age,DiscIndex_age,SPD_gender,EOD_gender,AOD_gender,DI_gender,DiscIndex_gender,Accuracy,F1_score,Precision,Recall
51,0.08876314172814809,-0.004980146806485286,0.03459219302214709,1.1975556922552437,0.017516050557708662,0.13672812838734355,0.05661192204527188,0.035075725056911256,1.347862548338713,0.04801219783395205,0.8994520953650229,0.8945924967658473,0.9045625784847217,0.8848397993653393
52,0.0834740866922864,-0.008111055726110261,0.03268806505066809,1.1879935206463712,0.017094194699749377,0.1498727713904221,0.07592813906572338,0.049433554974991537,1.3955703598151987,0.05339517911580116,0.8973789426921368,0.8916679693606377,0.9080874548928041,0.8758317125601393
53,0.09139332841093861,-0.0015103023865759013,0.034370874190428814,1.196761251303925,0.013871965011513998,0.1402382524128027,0.05835301249954572,0.03950632962206888,1.344668943037405,0.049732054014095306,0.894861543017918,0.8915809834062912,0.8867064898248456,0.896509366362985
54,0.08934410058739284,-0.0002814282704712845,0.03042165531232032,1.203727140863787,0.014876944338441112,0.14150712835587448,0.062468126764100185,0.04018424030368673,1.3726902857279717,0.04698483788438057,0.899106569919542,0.893040293040293,0.913499625307783,0.8734773262360528
55,0.09864033379262765,0.0047512566442590165,0.03971826850889294,1.21517653807895,0.014495497339336971,0.13285754523806875,0.05109827918454435,0.031302744205327096,1.3265290953352535,0.04871351615635122,0.8979219112493213,0.8942740286298568,0.8932693289755899,0.8952809908895486
56,0.09258633085857032,-0.0009293810182661177,0.034510914199851125,1.202495006858285,0.015386952850272806,0.14146976624420265,0.05972325993194849,0.03998946557496362,1.3543743533363948,0.04841387938354491,0.8982674366948024,0.8943347859523199,0.8958504519309778,0.8928242399426758
57,0.09356073246784463,0.0004288455436555205,0.03447870243677059,1.2070169558767119,0.01562612006232278,0.1385740978919633,0.05876670990967425,0.03708466363546543,1.3500755094089016,0.049207136575743826,0.8988597660299126,0.8943977735401742,0.9006643138883123,0.8882178319172894
58,0.0934444166671512,0.0004315889128545525,0.034418480812073826,1.2047559896597253,0.014861119913659904,0.1385360178534058,0.05520610683685523,0.03689061629428082,1.3461188695687267,0.046596075819377414,0.8983167974727282,0.8943156166632464,0.8964311426514451,0.8922100522059576
59,0.09374274479708694,0.00017065826885120927,0.03461777458454612,1.2068758315623986,0.015861987288302903,0.13607349872214997,0.055092891099120744,0.03436557426547587,1.3414532371724621,0.04820524582099317,0.8992052914753936,0.8948939674696315,0.8999896469613832,0.8898556658818713
60,0.09478024608097924,0.0017172973568931882,0.03579875831975691,1.2063400960090294,0.014228726863125596,0.13559981654574982,0.05243295884093313,0.0339761199117139,1.3346065427205471,0.04737811194200803,0.8979712720272471,0.8943197504984918,0.8933605720122574,0.8952809908895486
