,SPD_age,EOD_age,AOD_age,DI_age,DiscIndex_age,SPD_gender,EOD_gender,AOD_gender,DI_gender,DiscIndex_gender,Accuracy,F1_score,Precision,Recall
83,0.09028722367245529,0.00034535394897639016,0.03408971130884329,1.194490464757244,0.01097293872490357,0.14899052898887055,0.08142506825961726,0.05322267944495302,1.3712685243217164,0.06455349248452691,0.8794116195271238,0.8755793226381462,0.8712750861544699,0.8799262974715938
84,0.0801237575313608,-0.008694979272033998,0.03296828233668787,1.1796470218440307,0.014473011035071925,0.15083664806159147,0.09436982599296717,0.056567476510585385,1.3975049081035267,0.0721770752855565,0.8773878276321635,0.8707192672009992,0.8856537850714664,0.8562800696079435
85,0.09727570643147693,0.0069401029332828434,0.041790354944184004,1.2205847855765417,0.013217235383612191,0.12802042310542383,0.06966192578421482,0.036056221937548705,1.3266741125610384,0.06863869326593719,0.8760057258502394,0.8691666666666668,0.8847418089280034,0.8541304125294298
86,0.08684177989143599,-0.0020458805205776365,0.0327052597181633,1.1898215214767358,0.01154635553239236,0.14244013417096252,0.0759295963881721,0.046759951098913816,1.3583695512450962,0.06382344253767847,0.8792141764154203,0.8743904317026846,0.8769563426688632,0.871839492271471
87,0.08699468420124451,-0.005370429896305873,0.03636240076029073,1.1933640647959,0.016102932924008884,0.14385382194958546,0.08648439084695847,0.04889999908657143,1.3697073292087436,0.07176814830317946,0.8792635371933462,0.8734478476821192,0.883042159221676,0.8640597809397073
88,0.08634147854010304,-0.0009216685274991976,0.03068514091491354,1.1918840252138128,0.011120444133491891,0.14590425104850235,0.08376857938112803,0.05008537484776834,1.3762126688958838,0.06698126892438738,0.8815341329779357,0.8758149642968023,0.8855289316731192,0.8663118026410073
89,0.0886860112905008,0.004508753159403689,0.03175809370981901,1.199434922228156,0.008328430696463274,0.14845749818992682,0.08816163236144803,0.052449530264234864,1.38897220302,0.06809760033257561,0.8831630386494891,0.8769174769902761,0.891143521454238,0.8631384993346299
90,0.08652411101356755,-0.0002924017472673013,0.030018825388031738,1.1967342461136947,0.012124483981419076,0.14366321236145657,0.08560840343130205,0.04778714252579712,1.3790647666447138,0.06911161787443021,0.8831630386494891,0.8762094032738874,0.8957442258340462,0.8575084450813799
91,0.09083097387836264,-0.0005072127317176101,0.03509245243086845,1.194088752363497,0.011724181821778479,0.14627616708886754,0.07882247253152119,0.05030591600811406,1.3596112453967104,0.0652250199518859,0.8799545880843082,0.8766358932738155,0.868878833584716,0.8845327054969803
92,0.09570236178051156,0.009998493735024705,0.03922946752032313,1.211292739868078,0.007313463491925742,0.13941652526498383,0.07655738357428188,0.04364092578308023,1.3512757707715795,0.06687829899996389,0.8805469174194185,0.8754759699495728,0.8801862390067253,0.8708158460436073
93,0.0875815731896149,-0.005171302701804548,0.03662587230384994,1.1922429489745967,0.01554717603171818,0.1416584314470163,0.0836756750750225,0.04640543475692278,1.3575525277021903,0.07204506754639073,0.8799545880843082,0.87493571942816,0.8790947607729668,0.8708158460436073
94,0.08883600867426733,0.0032392461221441016,0.03233002097733908,1.198008758483912,0.00913419161203688,0.14046060035199953,0.08003888136293169,0.04487887884299851,1.3599119938165107,0.06829120949885059,0.8807443605311219,0.8748964374482187,0.8852562087393901,0.8647763332992118
95,0.08885003943729658,0.0031961286402050204,0.03223603790022666,1.2011173012811958,0.010177960873115954,0.14873198556919093,0.09047900276153498,0.053263281115485256,1.3928003067793882,0.06972134421537646,0.8816822153117133,0.8749804412455016,0.8919608677158656,0.8586344559320299
96,0.09275555271322783,0.004390374190382573,0.03623018827616469,1.209581897629441,0.012038415553609183,0.14333730346901075,0.08388470976375983,0.0476346083264852,1.3737364952916618,0.06849042460275079,0.8818796584234168,0.8754229788120153,0.8906779661016949,0.8606817483877572
97,0.09375096170803227,0.0017359833244562362,0.037841071993213855,1.19973661508602,0.011607559767355391,0.14107822686896415,0.07380308968754001,0.04549461904077815,1.3425275877746614,0.06552608111221692,0.8780295177451997,0.8749304044136256,0.8653384060873047,0.884737434742553
98,0.08817334581373582,-0.0011394816895634596,0.033118150967485514,1.1937102942398634,0.01204365182275402,0.1472895208879033,0.08522735915229007,0.05194607809689252,1.37506535688822,0.06822565087706456,0.8795103410829754,0.8744406151946916,0.8788254755996692,0.8700992936841028
99,0.08884941929307438,-0.002384816020861935,0.034975685687945623,1.1960770141718975,0.014141178545469368,0.14463429821510215,0.08556992101039085,0.04923589126590008,1.3686311533128173,0.07073936387237345,0.8804975566414927,0.8752254805957842,0.8813576915092382,0.8691780120790255
100,0.09022214728812872,0.005014413040631438,0.03379869555161738,1.201721595545329,0.00865869045029366,0.145526561679432,0.08682695270505913,0.0502894272001488,1.3767058996616155,0.07016852405225626,0.8802013919739375,0.8741900368047276,0.8855282503675699,0.8631384993346299
101,0.0903587340530882,0.004774911733390064,0.03524318006438345,1.2022657832305388,0.008949400106367245,0.15214258698013272,0.09784986645916827,0.05931983649536158,1.3982637609908766,0.07523055063518636,0.8721062243940965,0.8656190031637364,0.8773128679562657,0.8542327771522162
102,0.08736359249547976,-0.0016129975656480333,0.0328634673741511,1.1957926666133902,0.013156967424854726,0.15758746413506503,0.10148666017125907,0.06298267901895407,1.4173400934801552,0.07329145242217372,0.8792141764154203,0.872916125681641,0.8859371705671516,0.8602722898966118
103,0.08462228371985753,-0.00046212830582459397,0.028818972290145323,1.1997238819685063,0.013052342498680036,0.1380577289794897,0.07976385729206348,0.04302424345817548,1.377585914625506,0.06547182852443956,0.8799052273063823,0.8704817673675805,0.906832298136646,0.8369331559013206
104,0.0894411919171953,0.0010767982914503538,0.03307571725298366,1.1975556287426024,0.011208302048528851,0.14582124075235392,0.08064198515006638,0.05002078873927738,1.372538859945239,0.06457308370779569,0.8804481958635668,0.8751417671924941,0.8815037906324644,0.8688709182106664
105,0.08610915701082739,-0.0023578999457020133,0.031755199749379515,1.190029676433217,0.011931432086766058,0.15595720174595035,0.0931439901069665,0.059965120645054576,1.4049241735829245,0.06741634845248479,0.8825707093143788,0.8773015627417609,0.8840956340956341,0.8706111167980346
106,0.08914805749512122,0.0016818923657211382,0.03238402822332163,1.2006824771249758,0.011622457943358921,0.14765473627733605,0.08291436071954938,0.0513575455529232,1.3867511610283114,0.06344222819487844,0.8830149563157116,0.876716604244694,0.8912744579587519,0.8626266762206981
