epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
1,0.0926599597968467,0.11147464317114689,0.08018076249951217,2.0472173042557413,0.13678422222607856,0.026656016696865403,-0.03229671922427957,0.02414172621714184,1.197323759963809,0.025530032841804107,0.6050374155867859,0.37492778740612365,0.7451205510907003,0.2504824392126592
2,0.16214911914686153,0.134532427932731,0.12794724820063436,1.7305068563626649,0.08952977768719905,0.062329126952643366,0.009374903629691289,0.008304620330927118,1.2153188022000407,0.06051998199315023,0.6804161343310823,0.609413339281731,0.7219873150105708,0.5272095715939792
3,0.1888845455037912,0.1434330396393363,0.1510928469620723,1.6365749078546794,0.08005827757392614,0.08230461057920829,0.005553132530651261,0.02116811454955235,1.2244671197614772,0.06400434652637921,0.6820587698485125,0.6518784972022383,0.6759220886862827,0.6294866846777306
4,0.09433466416604808,0.0428877415492826,0.06268857421536309,1.4946909788867562,0.026838235294117663,0.05600204422239141,-0.017368683063937018,0.02308758201242899,1.2638112827005215,0.008205466263043304,0.6497536046723855,0.5237031521469347,0.7336578581363005,0.40717869548436897
5,0.128007550169758,0.09632882503694562,0.09359832202777843,1.5327552326112786,0.07076369727038867,0.06943816048575296,-0.0026983686434144394,0.014467832683721399,1.2521003278782115,0.03865421668889868,0.6774958934112064,0.6021166403963071,0.7227027027027026,0.5160169818602856
6,0.15003052570088327,0.09678620199412613,0.10605353509873777,1.4785645235860292,0.056955204062716924,0.08762602166446881,-0.0295763230817353,0.040164352301226836,1.250989107280137,0.024199364117542865,0.7090709983573645,0.6769355492501014,0.7127614169867691,0.6445387881126978
7,0.15396665744307364,0.1100014965299212,0.11221679984215824,1.514924203846606,0.06761570785359305,0.08262482443631997,-0.007526796452691498,0.020615425149386427,1.241518717583089,0.046718297303320666,0.7048731520350429,0.6680353110244304,0.7135964912280702,0.6279428791972211
8,0.1394083870278216,0.09456946704828179,0.10120034408170885,1.537542339392571,0.059996433030140905,0.06711410835093434,-0.011599681041812637,0.016796346890996572,1.2198565618392676,0.04025555360178179,0.686986676400803,0.6266057043326803,0.7187812187812188,0.5553840216132767
9,0.16728193888710752,0.0881689956413566,0.12442525514458272,1.3338000333044109,0.05670147960852645,0.1335177422064021,-0.01915951874319899,0.07388631518854041,1.2624314243367214,0.04668291463801899,0.6725679868589158,0.7026847862114685,0.6157420853906477,0.8182169046700116
10,0.14115336639186216,0.0867603868529847,0.09918382919616288,1.45024832929375,0.053656830596337524,0.08008884505008707,-0.016564679345695166,0.027380047194150145,1.2294002094399479,0.04073753981155692,0.6972075196203686,0.6612211558096794,0.702081526452732,0.6248552682362022
11,0.15708108416748284,0.09528125409207411,0.11291561575631887,1.490317384151357,0.051055446101885615,0.0856096750329684,-0.028206212635854544,0.03886893260798964,1.2357367863226667,0.030625472970750023,0.7030480014601205,0.6746650669866028,0.7,0.651099961404863
12,0.16685004048132518,0.10393680902407543,0.12181813115673346,1.5258182766130224,0.05225482577264573,0.09245674789948999,-0.012923533739520487,0.03142703472344445,1.2558269237995596,0.04076332121278392,0.7070633327249498,0.6805970149253732,0.7025472473294988,0.6599768429177924
13,0.16293660170621832,0.11036346970462241,0.1196568350185343,1.5326929796430229,0.061401930932850846,0.08223813761333465,-0.01899431249972472,0.02859486377116492,1.2309149676827624,0.03989092343129608,0.7061507574374886,0.6744844318641326,0.70828025477707,0.6437668853724431
14,0.16380350965036727,0.10223450623865904,0.12064510269224188,1.5478224519174273,0.05182771810870357,0.08314445719105262,-0.017276167567591316,0.0298458935175909,1.2381524653211056,0.03824277393420661,0.6988501551377989,0.6640879478827362,0.7027143472641103,0.6294866846777306
15,0.16845483587128546,0.1093402173709711,0.12380882329101799,1.5507338898435292,0.05568466724201282,0.08300722268086186,-0.02291520734484931,0.031552519011836505,1.230800570380933,0.03686000388338728,0.7085234531848877,0.6786073656671362,0.7089991589571069,0.6507140100347356
16,0.1694348426352537,0.1091307031819968,0.12443669684499302,1.511818153674695,0.05706707634784891,0.08452037610832952,-0.033724101167897924,0.040734315852744896,1.2199845405559262,0.032909740549419864,0.7081584230699033,0.687145372725494,0.6968253968253968,0.6777306059436511
17,0.17614592163459636,0.11692762407168378,0.13171486654356213,1.5459274308816922,0.059671729028914045,0.09064410874405404,-0.016723277339430465,0.032947915205650824,1.2414352429164057,0.042258752321342685,0.7063332724949808,0.6840761829962694,0.6962430055955235,0.672327286761868
18,0.1700323630991858,0.10177058196307309,0.12383008185752258,1.4975723839799835,0.0498768030825506,0.09107225182532619,-0.03264915921035816,0.04486775582462553,1.2338341600920537,0.03133120840404935,0.7079759080124111,0.6906419180201082,0.6919798527702441,0.689309147047472
19,0.16798176071071447,0.10539686102849022,0.12275953911652997,1.5345244861450162,0.052521277960737356,0.09001225818671754,-0.01375617320663114,0.0298489388207812,1.2490630444972282,0.041674021851752396,0.7085234531848877,0.6814282864552164,0.7052023121387283,0.6592049401775376
20,0.16536749430113717,0.09908992274164286,0.1197838229828971,1.5198963669755177,0.048175991892597914,0.09204933294736128,-0.0015088836903991432,0.02229727152838587,1.2546996105825046,0.05204971390435775,0.7074283628399343,0.6808680071670317,0.703125,0.6599768429177924
21,0.09580311874570846,0.02302972482556076,0.05733070068636628,1.2304548416066492,0.03227275988234457,0.09104723511773938,-0.029334020591306187,0.05420721635386072,1.2236936380047907,0.034584166222758506,0.6583318123745209,0.6446469248291572,0.634292118042585,0.655345426476264
22,0.13360466069622018,0.06830910825523318,0.09107755344542937,1.3407698641493087,0.04868424319073106,0.11045769853437826,0.004092709338338052,0.04051763770135082,1.279826169620425,0.052849172846322956,0.6875342215732798,0.6767371601208458,0.6624768946395564,0.6916248552682362
23,0.13799318771768776,0.03151130815421743,0.0891160026651733,1.2728643576137084,0.02598918107447934,0.1470457055247612,-0.00911497913995829,0.07407360559995085,1.3070185060407102,0.040602502520310835,0.6840664354809272,0.7084386053562406,0.6285116557083085,0.8116557313778464
24,0.14667837184549454,0.08891445460837677,0.10044462125289944,1.4556761741456004,0.05119500483818884,0.1000189412214586,-0.024754503522197102,0.04391623918424026,1.290871410695058,0.019675849145397217,0.7174666910020077,0.6882803060813533,0.7195789473684211,0.659590891547665
25,0.1368164475697296,0.05444749985970032,0.08702682841981431,1.342956716565804,0.03277229046522245,0.12672106013659123,-0.024012176801519014,0.06397972233074242,1.325364884134491,0.016863048973330685,0.7136338747946706,0.7065644286515803,0.6854136429608128,0.7290621381705905
26,0.13079347789485402,0.05253568288530974,0.08069629345414638,1.3310236477223043,0.03451607723022165,0.13105717032446668,-0.01634440435439599,0.06032538586130769,1.3474538934183535,0.01756985990614579,0.7187442964044534,0.7093001320505566,0.6937269372693727,0.7255885758394442
27,0.1515624839868176,0.062474512224778844,0.10168629864820425,1.31439622864987,0.04132412415424447,0.1380493400949921,-0.024034204300648954,0.07376703697847495,1.2914374957560943,0.03355401981946016,0.7043256068625662,0.723738062755798,0.6483348609838069,0.8189888074102664
28,0.12594761438353452,0.06175991918738433,0.07816826536730208,1.3744156971809836,0.03948032699324866,0.11621582985779788,-0.011674574538854343,0.045764860144118194,1.3542407648071915,0.01659114860190991,0.7202044168643913,0.6908650937689051,0.7233952702702703,0.6611346970281744
29,0.13056947634880406,0.06102381353237185,0.08128441173846608,1.361895525355776,0.03841048940339353,0.12192785896295028,-0.005240342043006496,0.044214991613085675,1.3474943980444083,0.026397103927778942,0.7229421427267749,0.7030516431924884,0.7128123760412535,0.693554612118873
30,0.13994459987906843,0.06197223936996088,0.08950168988781104,1.3928637482686481,0.031734345634549355,0.12673785706882812,0.009088546141002518,0.04602340708580957,1.363017982558955,0.03652417610632164,0.7229421427267749,0.7038626609442059,0.71163708086785,0.6962562717097646
31,0.1331180429585187,0.049223675103354125,0.08236475125979702,1.3469537859217058,0.02789040765047124,0.1241768609750083,-0.010463062086709107,0.050687456551668814,1.3323042758486137,0.026620919340564986,0.7185617813469611,0.7061737804878049,0.6974030861874294,0.7151678888460054
32,0.13656755696300754,0.057080457189890965,0.08523262941357014,1.3785202265930294,0.02969643921807419,0.11918817210065291,-0.018910608003030904,0.05164844928396345,1.3330257749871184,0.017415865333041514,0.7264099288191276,0.7081954448121472,0.7144540455616654,0.702045542261675
33,0.13625973784498796,0.052775127672708866,0.0850532632704273,1.3808880944878021,0.025174742678502948,0.1135633440905176,-0.015406032891461696,0.04556027072691936,1.3157614933248538,0.02498213949990613,0.7227596276692827,0.7032623559288924,0.7120253164556962,0.6947124662292551
34,0.13628462690566023,0.057110387788315786,0.08575322996360647,1.3769391263150224,0.030234287594763765,0.1060926404420095,-0.023073805338584608,0.04574034562743469,1.2866009718101679,0.025907172995780603,0.722212082496806,0.7038910505836575,0.7096900745390349,0.6981860285604014
35,0.13747747173993569,0.0581336401219672,0.08683774927685263,1.3892720636091915,0.029143957653179564,0.10557300768727684,-0.030567560542581362,0.05094717735263875,1.290708282037429,0.01693739435606323,0.7231246577842672,0.7024906844479308,0.7141148325358851,0.6912389038981088
36,0.1351098998434917,0.04981012776624205,0.08353713436939562,1.3697893083399115,0.024118763518158448,0.11522624038196938,-0.024617933027591632,0.053756168940177804,1.3157642164313583,0.016694869008634372,0.7229421427267749,0.7055857253685027,0.7091617933723197,0.702045542261675
37,0.13886723296600006,0.061565370297622435,0.08825936107144543,1.4018872901069008,0.030494757767485114,0.1158623795177493,-0.013150416980558521,0.04521033721646013,1.3335432137632177,0.021849987732176723,0.7249498083591897,0.702350385147146,0.7192556634304207,0.6862215360864531
38,0.14081827911178263,0.0590521353611313,0.08995368377249757,1.3936306266856013,0.028301646762254884,0.11155950581281066,-0.012075475023018645,0.041553516427656964,1.3057159534293368,0.03111715848190688,0.722212082496806,0.7037757882444531,0.7098547310561445,0.697800077190274
39,0.13680070889901047,0.05426511027554859,0.08568175428840316,1.388194219408231,0.025490286305562715,0.11589561600068621,-0.014694544669565546,0.04674823572652473,1.3286592095541847,0.021904481453609348,0.7233071728417595,0.7022780832678712,0.7149140343862455,0.6900810497877268
40,0.13599492555974763,0.05717024898516565,0.0854889072687966,1.3842442832086834,0.029381955499684587,0.11299796649905475,-0.01998554996057078,0.04867972710488769,1.3172849305638483,0.019833438157409566,0.7227596276692827,0.7019815577790857,0.7138866719872307,0.6904670011578541
41,0.1492177880652562,0.06389902164356398,0.10414725864310657,1.3850876380975412,0.03295227617793306,0.1342707451047664,0.03358312517346662,0.06609655323234816,1.3526927405977733,0.061663286004056794,0.6860741011133419,0.6776611694152923,0.6586520947176685,0.697800077190274
42,0.1546115769269623,0.07788315842639881,0.1066162335556574,1.4196599945160406,0.039556556722467606,0.13323147959530118,0.020745498680552865,0.056678264501499556,1.3633585807144577,0.047722136216502786,0.7098010585873334,0.6973734297677959,0.6879459256477657,0.7070629100733308
43,0.13457807917942233,0.07679723890229528,0.08772147656655258,1.4103066553586574,0.04794834794834779,0.12592731574301408,-0.019047178497636374,0.058836955393167814,1.3965666849365637,0.0013481050388671756,0.7205694469793757,0.6906445746615477,0.7247667514843087,0.659590891547665
44,0.08955193834540454,0.05035823184989807,0.04989278945512381,1.3775002931537792,0.042504581327901914,0.07645999292384556,-0.024521012031419986,0.03134669722625224,1.3228310812340145,0.0020555242213448066,0.7006753057127213,0.6153846153846154,0.7842199641362821,0.5063681976071015
45,0.10377969667555353,0.0326608301999739,0.05602218177273885,1.3461963927268465,0.01911927095910515,0.09177522130851679,-0.01954720272788546,0.03447190019545596,1.3095377286736958,0.0148923919640217,0.7167366307720386,0.6673810544363481,0.7503614457831326,0.6009262832883057
46,0.13588182673992832,0.08643115027031067,0.08800332843319428,1.4221352484740426,0.05593612443370055,0.11826541297223503,-0.005013458801968351,0.03922334544823036,1.3703916779899667,0.019539705577441335,0.7329804708888483,0.7027027027027026,0.7420600858369099,0.6673099189502123
47,0.148201545757074,0.06657968086499433,0.09568474997062758,1.398957343916887,0.032043409644642584,0.11357156386586753,-0.02609377546929581,0.0515223585161971,1.2969531715758922,0.022492468223293094,0.7306077751414491,0.7185354691075516,0.7101394647568791,0.7271323813199537
48,0.13843039334964297,0.09210673999663288,0.0921682657005369,1.4015093931004026,0.0629259449359425,0.08918491992866667,-0.05964165664415455,0.06009930318563517,1.24092608701109,0.0025982392097917417,0.7253148384741741,0.7023927229582757,0.7201946472019465,0.6854496333461984
49,0.15817839893064878,0.057343285257309584,0.10740661769519208,1.3054077776113115,0.03710214332800077,0.13472747870899493,-0.04155707985849533,0.08557977364021127,1.2603208910648376,0.032559387922440175,0.6981200949078299,0.7283180026281209,0.6339719759794109,0.8556541875723659
50,0.13126435696183625,0.04982509306545446,0.07859275445570733,1.367708487130272,0.02534054355817328,0.10651256374793167,-0.03811418174448988,0.0551832342586894,1.2947192297879662,0.009120173697069967,0.7324329257163716,0.7122104436592069,0.724730323611666,0.7001157854110382
51,0.13700439657936464,0.05604223955702714,0.08411900884141892,1.3789298816783693,0.02808408137076457,0.10866185631117925,-0.020749904180378698,0.0431304807045573,1.2949393242732008,0.02665178967655224,0.7337105311188173,0.7163134357378961,0.7217868338557993,0.7109224237746044
52,0.14369278261162377,0.06650485436893205,0.09083359305204484,1.3790366961847862,0.036192714453584185,0.12413111613827804,-0.00997845710585099,0.04608937125048519,1.3290917962735744,0.029103373014661038,0.7355356816937397,0.724890829694323,0.7133781763826607,0.7367811655731378
53,0.13135494582237117,0.06645715247769235,0.08049526340315721,1.3931651460573713,0.03927208270799265,0.10454625053160504,-0.053639163131253054,0.06481660198195163,1.3071719732114169,0.011948044849860895,0.7366307720386932,0.7095995170054337,0.7413793103448276,0.6804322655345426
54,0.13716965262191616,0.06385412574592664,0.08468487679919103,1.391785216965865,0.03419113658305628,0.10778055344104814,-0.04007462916705207,0.05631107613517093,1.3011515463793992,0.0055352195850595365,0.7380908924986311,0.7175752804566031,0.7321285140562249,0.7035893477421845
55,0.13616018160229915,0.07119928166563783,0.0850726271794661,1.3975634701127264,0.04168335692903247,0.10624238330599367,-0.044775297481375764,0.05900847002115506,1.302790792422082,0.0004902356783125228,0.7373608322686621,0.7142005958291957,0.7356792144026186,0.6939405634890004
56,0.1373665690137051,0.06433582131432736,0.08501460108828679,1.3914947216890594,0.034680687835637936,0.10879909082136996,-0.04536563445805741,0.061266122556788136,1.3039974596479456,0.00031881167826697254,0.7375433473261545,0.7172630751081399,0.731062124248497,0.7039752991123118
57,0.13667845968923814,0.053573900518173456,0.08270708631220125,1.3764400433877966,0.02583336588566154,0.1159620889665598,-0.03162708325073027,0.05604420286052088,1.319315897154295,0.009797172397088216,0.7379083774411389,0.7211650485436893,0.7256740914419695,0.7167116943265148
58,0.13714476356124394,0.07019099463119893,0.08570225961658816,1.3960281608563674,0.04036094232879006,0.10741888332564964,-0.03936314094515592,0.055672135473253226,1.3031126905723778,0.005215879455230388,0.7375433473261545,0.7158102766798419,0.7334953422438234,0.6989579313006561
59,0.13682559795968263,0.062349177843874504,0.08404890313160893,1.3841078349574816,0.033752054038783674,0.11429919267510802,-0.032997193696610805,0.05576398185427818,1.3193653912980958,0.007870789666623579,0.7384559226136156,0.7197340113436339,0.7295796986518636,0.7101505210343497
60,0.13305472226004383,0.05604223955702714,0.07978928181239232,1.3703497683289119,0.03051932481091879,0.11450290015117237,-0.03216455422950004,0.055148220557100947,1.3199345739518051,0.008565485921008031,0.7390034677860924,0.7203754399687132,0.7300832342449465,0.7109224237746044
61,0.09077314938853431,0.01060665581682474,0.0598374708986984,1.1303434817616302,0.05520617804710082,0.135728861775543,-0.012831018243174785,0.0876180632299266,1.210805044174549,0.07181020314587949,0.596094177769666,0.6738393515106853,0.5450643776824035,0.882284832111154
62,0.07529471575960683,0.043040200535009454,0.03660868852427616,1.3917117950827165,0.038659904383948285,0.04937118718572761,-0.051059742983140144,0.030846742782140203,1.2405262965458526,0.02730350993993791,0.7032305165176127,0.5891864578069733,0.852962692026335,0.4500192975685064
63,0.15321504441233275,0.08057878294704146,0.10074463134400125,1.4167322058601002,0.04161814381217588,0.12727821795270416,-0.006769050482622441,0.045629493922180644,1.3438321527632293,0.027910817506193286,0.7375433473261545,0.7257818459191457,0.7173011684885036,0.7344654573523736
64,0.12388786160511017,0.06388405634435157,0.07238804410268877,1.352314504477873,0.044504278131034414,0.10408058238895262,-0.03282317645348454,0.046817789446005495,1.2951538903567312,0.013668588087192624,0.7430187990509217,0.7203019467620183,0.7421203438395415,0.6997298340409108
