epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
1,0.10712727533596572,0.10140019080756496,0.0910308120847014,1.3425459950376855,0.09855243638829625,0.05426374042664206,0.006028926511857435,0.02186457009588444,1.157006761640538,0.06503807370214082,0.5935389669647746,0.5312565775626183,0.5842592592592593,0.4870706291007333
2,0.11986809529874926,0.10617505658753762,0.09266399571692667,1.3786676456305067,0.0934973152787556,0.09283521494712538,-0.030682103538056893,0.06023058417540346,1.2860328244316837,0.007180985586367039,0.647928454097463,0.6002072538860104,0.64816472694718,0.558857583944423
3,0.1291910616062814,0.1168050956843818,0.0986503931874641,1.3634538235318345,0.09910118421890934,0.09913334977288402,-0.00431738982946317,0.040127448022826806,1.2716635065891533,0.04238412021787341,0.6650848695017338,0.6385660823320859,0.6520514883346742,0.6256271709764569
4,0.13396921223194846,0.11445647903922784,0.10039579815408649,1.4056204093212112,0.09156149702242888,0.11621582985779788,-0.014725383168347372,0.05853070722960532,1.3542407648071915,0.011577244302486966,0.6774958934112064,0.6436781609195402,0.6739864864864865,0.6159783867232729
5,0.12747316739650177,0.08966552556260177,0.08959049023309137,1.3806772721111933,0.06951547345779963,0.1021017608188326,-0.00473370956301844,0.037766947121382774,1.2999897096223432,0.034908399273450574,0.6866216462858186,0.6536211418196489,0.6846999154691462,0.6252412196063296
6,0.14307494828199596,0.07155844884673668,0.10014142740769726,1.4168250159948816,0.039702025183140366,0.1305875709849078,0.042242135081435594,0.06557978523092275,1.3897115992743323,0.061545715825399694,0.6875342215732798,0.6621941594317285,0.6774323778764635,0.6476263990737167
7,0.13340097301586606,0.06543390014404105,0.0896183307805344,1.348383815983666,0.044727801452879135,0.12356573854681518,0.005220517293789584,0.04973343187210044,1.3306688778013365,0.04043071859369274,0.6928271582405549,0.6791229742612013,0.6710625470987189,0.6873793901968352
8,0.1428439924395818,0.08328656677329438,0.09950068703971175,1.3745369481765835,0.05568664355253228,0.15729397847848392,0.044997775222587966,0.08402582478563102,1.450540541370532,0.04985911215347505,0.6970250045628764,0.6853677028051555,0.6733705772811918,0.697800077190274
9,0.14604900802452603,0.06003049179714537,0.09932330627694638,1.3844784126910716,0.029888395562467696,0.15243823553587577,0.038041490997361094,0.07911966013873825,1.430147496314105,0.04773037515886602,0.6950173389304618,0.6835826548002272,0.671003717472119,0.696642223079892
10,0.14425644663272968,0.0922414276895448,0.10151719913931394,1.414737284069098,0.06029620317035067,0.14257307558976884,0.024355805787945717,0.06716723983714613,1.4322694313094055,0.0344203926583464,0.7014053659426903,0.6790898391526088,0.6904666932588751,0.668081821690467
