epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,Accuracy,F1_score,Precision,Recall
1,-0.0538501876441575,0.07208043515677998,0.14270699713358953,0.9124315641169574,0.14391404969962385,0.41394915479834954,0.5397721333751436,0.5885571005242762,0.49845559845559845
2,-0.04867488284573718,0.0788620417337424,0.14799764080750163,0.9212495797861651,0.1498155801973733,0.4227339278583788,0.5488401123478622,0.5950823370178209,0.5092664092664093
3,-0.049689934426115356,0.07515516001984424,0.14684693106773677,0.9202154557676494,0.14714345231101011,0.4308531878077998,0.5566155122355868,0.6012544802867383,0.5181467181467182
4,-0.05075163586470122,0.0726613360467353,0.14816614722046517,0.9189196143536333,0.14582950161833036,0.43950485824570745,0.5642140122115284,0.6080749498103948,0.5262548262548262
5,-0.047323052662248566,0.07437935992062289,0.14845789427968195,0.9246240121677841,0.1469638051038975,0.44762411819512843,0.571811803549319,0.6141400709219859,0.534942084942085
6,-0.04620447176979847,0.07524564893843205,0.15093665262734637,0.9266259161521005,0.1480855832638872,0.4549447624118195,0.5783132530120483,0.6197307437651732,0.5420849420849421
7,-0.04602810193262452,0.07353901527807305,0.1503019959771602,0.9272326332902302,0.14682433321709115,0.4610674830294157,0.5839926024863865,0.6242038216560509,0.5486486486486486
8,-0.04637859254693433,0.07199690692423732,0.15012434282742987,0.9269324895252653,0.14580171874808867,0.4654598695594303,0.5880180549856382,0.6274080560420315,0.5532818532818533
9,-0.04593480221620927,0.07370037663639406,0.1532506589161332,0.9277389277389277,0.14766384460160575,0.4685212298682284,0.5907553551296505,0.6296700895783264,0.5563706563706564
10,-0.04502901142348381,0.07415851633609738,0.1530685445554586,0.9292686865454503,0.1479085995897783,0.4702515639558099,0.5925470925470925,0.6307759372275501,0.5586872586872587
11,-0.0443360107304831,0.07509251384543736,0.15353554331012859,0.9303572480681509,0.14860819792053082,0.4706508718221749,0.5929792242349811,0.6310172075800479,0.5592664092664092
12,-0.0441050104994829,0.07540384634855068,0.15369120956168525,0.9307201019090511,0.14884123589661036,0.47078397444429654,0.5931232091690544,0.6310975609756098,0.5594594594594594
13,-0.0438740102684827,0.07571517885166401,0.1538468758132419,0.9310829557499513,0.14907419320880066,0.4709170770664182,0.593267164637266,0.6311778793816678,0.5596525096525097
14,-0.04418808062024149,0.07520704877036322,0.15359281077259151,0.9306238418664453,0.14870010197113004,0.47105017968853985,0.5934110906486597,0.631258162821071,0.5598455598455598
15,-0.043809150278999565,0.0756329161984024,0.1538057444866111,0.9312526690545418,0.14902458629130133,0.4715825901770265,0.5939865003068111,0.631578947368421,0.5606177606177606
16,-0.04359636017927471,0.07464892830746495,0.15249138212008972,0.931687593104916,0.14806636709298304,0.47317982164248634,0.5955446556304925,0.6326530612244898,0.5625482625482625
17,-0.04306949972779117,0.07346814283834002,0.15070388011728053,0.9325795048508912,0.14682746694344073,0.4754425662185545,0.5975696926375983,0.6342943854324734,0.5648648648648649
18,-0.041304568000547826,0.07466348246919585,0.15099969581217887,0.9353740813200274,0.14757449154513425,0.47863702914947426,0.6004284402733856,0.63659961064244,0.5681467181467181
19,-0.042033988956099555,0.07120338871508258,0.14963408256844457,0.9344261534364424,0.1449592851914373,0.4854252628776787,0.6060729570002038,0.6417781614156236,0.5741312741312742
20,-0.03963068692968186,0.07069209468557947,0.14839998646543967,0.9384767883061399,0.14419848488593245,0.49447624118195127,0.6143379366368806,0.6480291345329906,0.583976833976834
21,-0.03882617638899044,0.06796920086261882,0.14561246289184748,0.9399307358491032,0.14167973220285213,0.5013975775322774,0.6203891366031618,0.652943686006826,0.5909266409266409
22,-0.03657080447281458,0.0649172564266115,0.14153619147014973,0.9436664531004153,0.13851345068982024,0.5121788899241315,0.6297605818769572,0.6605212968849332,0.6017374517374517
23,-0.032994291160120315,0.06393010458747173,0.13897638728407652,0.9493472405719271,0.13689970709150123,0.5238919206708372,0.6398147215788944,0.6687013260366239,0.6133204633204633
24,-0.031810850278186975,0.05923923498263628,0.13463761094181997,0.951351706394934,0.1326074366774338,0.5356049514175429,0.6495228528377699,0.6770680628272251,0.6241312741312741
25,-0.035431764389050824,0.05022198260587829,0.13119614950394748,0.9461504831433233,0.12620000857494962,0.5469186742978837,0.6585757271815446,0.6853862212943632,0.6337837837837837
26,-0.035302044410084554,0.04713776589820695,0.13120527683780908,0.9464498764165273,0.12402914134301524,0.5583654998003461,0.6675350701402805,0.6939583333333333,0.6430501930501931
27,-0.037425447287256275,0.03970944830867984,0.12751725419250604,0.9437646889275016,0.11872443713586256,0.5700785305470518,0.6775803553603514,0.701529557668458,0.6552123552123552
28,-0.04066743105687831,0.03193752594437527,0.12555726954524518,0.93929437389353,0.11364174867611687,0.5819246639158792,0.6870578858224567,0.7099032324480131,0.6656370656370656
29,-0.044075555068017414,0.02131362067045328,0.11959485809002099,0.9346968044036448,0.10592426284665057,0.5943032077731931,0.6970178926441352,0.7184426229508196,0.6768339768339768
30,-0.04411197533056821,0.01796806184126598,0.1174277005243648,0.9348248123190119,0.10331915510340661,0.6014907493677626,0.7027992852888624,0.723334695545566,0.6833976833976834
31,-0.04289211418608396,0.016458225759094502,0.11621484769554874,0.9366859102603192,0.1018834358012074,0.608678290962332,0.7084490281634271,0.7283849918433931,0.6895752895752896
32,-0.03988911118308103,0.016701849770677013,0.11501991312922485,0.9411187158057812,0.10131522864275722,0.6162651404232663,0.7144696444488463,0.733577384584096,0.6963320463320464
33,-0.03866925003859667,0.013324018669825577,0.11018729734791757,0.9429722593224216,0.09785003399588155,0.6218554505523759,0.7189076877411694,0.7373655368378323,0.7013513513513514
34,-0.03954660110439012,0.011126973038099064,0.10919810462205098,0.9418131340497329,0.09640286070293713,0.624517502994809,0.7211072664359862,0.7390070921985815,0.7040540540540541
35,-0.0396296712251486,0.009717117719122315,0.10770725190484223,0.9417178414868946,0.09516926175260787,0.6258485292160255,0.7221508352278343,0.7399230301802714,0.7052123552123553
36,-0.03931560087338981,0.00920898763782152,0.10663081844313918,0.9421530160901695,0.09452408746654495,0.6262478370823905,0.7224199288256228,0.7402755267423015,0.7054054054054054
37,-0.038456459938872034,0.009520320140934846,0.10596411627364324,0.9433647694517259,0.09440833722724895,0.6266471449487555,0.7226890756302522,0.7406281661600811,0.7055984555984556
38,-0.038456459938872034,0.009520320140934846,0.10596411627364324,0.9433647694517259,0.09440833722724895,0.6266471449487555,0.7226890756302522,0.7406281661600811,0.7055984555984556
39,-0.03885360041138941,0.008815392481446582,0.10561165244389911,0.9428327801710426,0.0939699893491397,0.6270464528151205,0.7230677999604664,0.7407857432158769,0.7061776061776062
40,-0.03807752959763011,0.009241259909485766,0.1054498453107246,0.9439487497739925,0.09407194927254647,0.627978171169972,0.7237869354679316,0.7414456367685767,0.7069498069498069
41,-0.03877053029063082,0.006192479421680885,0.1028012325252399,0.9429286322490206,0.09154913427359246,0.6299747105017969,0.7251878212732306,0.7431118314424635,0.7081081081081081
42,-0.03885360041138941,0.005716621612044226,0.10312026128427684,0.9428327801710426,0.09131859462980563,0.6321043524557434,0.7268234829017594,0.7446334548400162,0.7098455598455599
43,-0.04169844370849396,7.720033613778376e-05,0.10044632409965257,0.9389853654559537,0.08770569997615074,0.6363636363636364,0.7304124728636273,0.7470730722648365,0.7144787644787645
44,-0.038381370353732125,-0.0008099707398070422,0.0977783391606023,0.943813203123548,0.0857874224847508,0.6438173832024491,0.7362507392075696,0.7521143777688281,0.721042471042471
45,-0.03869544070549091,-0.0026634115967560934,0.09996474837011624,0.943379465438289,0.08464196151602454,0.6498070011979236,0.7407115403567557,0.7565935172136098,0.7254826254826254
46,-0.03762350967124828,-0.0017971225789468193,0.10265468966434974,0.9449732407931766,0.08574986334330437,0.6587248768800745,0.747488674414024,0.7629674306393245,0.7326254826254827
47,-0.034952787151279696,-0.004061876702204148,0.1012732108856165,0.9489730975288058,0.08305233439701354,0.6687075735391987,0.7553808353808354,0.7693693693693694,0.7418918918918919
48,-0.036198838962657964,-0.011522466563395395,0.10331201839690288,0.9475149803018657,0.07750409028538752,0.6793557833089312,0.7639392454679079,0.7757213930348259,0.7525096525096525
49,-0.035246398311724936,-0.015966548208446008,0.10242680235187884,0.9490814282102848,0.07344839028764427,0.6872088380141089,0.7702385608134533,0.7803090332805072,0.7604247104247104
50,-0.03751773129913838,-0.021476880397695575,0.10685284143806939,0.9462634024037532,0.07049526417893415,0.6974577399174764,0.7785247978174022,0.7859531772575251,0.7712355212355212
51,-0.03542051908886079,-0.024478834452105414,0.10695387795262296,0.9491986789284087,0.06732164852240885,0.7086383601756955,0.7867510959571358,0.7941002949852507,0.7795366795366795
