epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,-0.0494722823741206,-0.07693601007354833,0.05349396782088317,0.9364256908359908,0.15092040878400642,-0.22536488258109744,-0.10133876320725976,0.1653345733670657,0.7350740771874978,0.29040030259194305,-0.29347400459329676,-0.3203396907778877,0.29871411944669074,0.6615275375530595,0.2839041584084713,0.4051792828685259,0.41512144162966835,0.27367424242424243,0.8591891891891892
2,-0.04144455552563331,-0.07345891881063449,0.04688886637376499,0.9457144127279878,0.15236018562370057,-0.22967680929830792,-0.09788202850683814,0.16567417339537616,0.7261113873962857,0.2870101717383609,-0.300459351742694,-0.3200894981352651,0.30220633166584876,0.6488816028868921,0.28138001014713343,0.4142762284196547,0.41625306068426976,0.2756112523004119,0.85
3,-0.036707086283030765,-0.08054545974873373,0.04640691598794433,0.9507814629286768,0.1567322194009952,-0.23836679936447758,-0.10586330185502879,0.1733883315779693,0.710943964529057,0.2851884340678307,-0.3105750916443807,-0.3212027982733281,0.3080363031846723,0.631155728591347,0.278076553591014,0.4255644090305445,0.4176371592056547,0.2780815777678171,0.8383783783783784
4,-0.034872156208844096,-0.07261468677560601,0.04172513295998875,0.9520470879952599,0.1543510223440136,-0.24093209667753102,-0.10960542559843522,0.17557021832820113,0.7015268578869134,0.28371927730476565,-0.3166051551855944,-0.31618009529026636,0.30886798432463264,0.6165442218109064,0.2734270498397189,0.4373837981407703,0.4188215927018314,0.28063241106719367,0.8251351351351351
5,-0.03160181943609286,-0.0685437712846636,0.037443094048619896,0.9554046786980607,0.15443525563347865,-0.24729762185853166,-0.10315370925590417,0.17513461386643397,0.6874908824668187,0.27847904940316365,-0.32262877969444526,-0.3216340664130086,0.313479436796949,0.6014470139323672,0.27330403003505954,0.450730411686587,0.4217810708793513,0.2844616254950028,0.8154054054054054
6,-0.026249755600889824,-0.05997624703087889,0.030051570194992105,0.9618447461455182,0.15352303339830303,-0.25526184839593824,-0.10494941559378557,0.17904712253785388,0.670295227058622,0.27484656656297257,-0.32538733337223497,-0.3152478706492613,0.3110874028748538,0.5883673766702321,0.26934115916471246,0.4653386454183267,0.42510352705983145,0.2888608577527654,0.8045945945945946
7,-0.025419351982676308,-0.055608419425922206,0.028597263587071042,0.9619472535531727,0.15271425452524617,-0.26070899822117205,-0.10293245258212946,0.17963899098841452,0.6552733845176887,0.27074256252182827,-0.3309632746278796,-0.30981617695360186,0.3107053922869286,0.5715381031322921,0.26439104481341513,0.4802788844621514,0.4289778945064565,0.29379434395922854,0.7945945945945946
8,-0.02145953304091519,-0.045005437426666295,0.025249764443993683,0.9666750307063374,0.1499387630128598,-0.25964598038965764,-0.10150230074874544,0.17684443096043545,0.6454847704083558,0.26772090371802537,-0.33595238132968663,-0.31672446421359823,0.31536939159955124,0.5524016789190742,0.26397766500270203,0.4960823373173971,0.4316632966374598,0.298560033150316,0.778918918918919
9,-0.014719651164077585,-0.03198423146266771,0.022003140643426733,0.9763310345154864,0.14700089599851063,-0.26227262126471296,-0.09625947956582381,0.17502611418853112,0.6317464432753196,0.261456933870727,-0.33421817539847937,-0.30345225861693736,0.3078308135529172,0.5414667623352664,0.25700648507010593,0.5098937583001328,0.43375527426160343,0.3028387787895019,0.764054054054054
10,-0.005127032201657888,-0.027151360787568413,0.025238080552643816,0.9914119065406816,0.1482318838484753,-0.2573232935787496,-0.09047473986307741,0.16870515271237982,0.6253799797899344,0.25666707213118983,-0.33487942992137304,-0.30167920390757497,0.3068481191909533,0.5253496891448286,0.25327865493223245,0.5239043824701195,0.4345425867507887,0.30679287305122493,0.7445945945945946
11,0.00012985431968515204,-0.029276249892682404,0.029744773423774906,1.000226402813055,0.15016575184685982,-0.25574378382822516,-0.10056276153981825,0.17189823740873128,0.6146267028861787,0.25550369615169977,-0.336519758371399,-0.3051784736078179,0.3092126460167476,0.5075474490633709,0.2510917154188732,0.5357237715803452,0.4332955098071,0.30944663116462146,0.7224324324324324
12,0.004119185606829112,-0.022915891594883164,0.028911114328172866,1.0075162967530351,0.14885372808809422,-0.2527170375906738,-0.09664427378108409,0.16696970697414398,0.6036392644635582,0.2504449696031136,-0.3390386436421044,-0.30320092354215655,0.30880664173697997,0.4856891737125978,0.24585544184554028,0.5519256308100929,0.4358802875773282,0.31554103122730576,0.7045945945945946
13,0.007834052081911569,-0.005101164754027998,0.020860251461407936,1.014889750220163,0.1417231150853882,-0.2494035188978661,-0.09696493562713449,0.16404501293663387,0.594495895036414,0.24740013063806382,-0.33660813960688724,-0.2946783796427729,0.30296959438097437,0.47160229075014154,0.23940272277484997,0.5653386454183267,0.43762886597938144,0.3207808564231738,0.6883783783783783
14,0.013353967381480314,0.0033375783418710947,0.02264558842042827,1.026527945617675,0.13902129612058017,-0.24283908132237159,-0.08849625627294733,0.15595012483970577,0.5889346085249167,0.24078472085796762,-0.3387283464719349,-0.29047365808490666,0.3021834170868556,0.449891720286376,0.2317926033278596,0.5776228419654714,0.43752763285878504,0.3251412800630832,0.6686486486486487
15,0.014027955569163975,0.010674527086970143,0.02673787002502251,1.0291527934196534,0.13581710574768252,-0.24451049045453394,-0.09523336165846308,0.15800348568653888,0.5704557336397393,0.23821001434234357,-0.3352137781812726,-0.2860872898139035,0.2967011508631442,0.434229173784868,0.227347851136582,0.5934926958831341,0.44223760932944606,0.3335623969213854,0.6559459459459459
16,0.015629369210507837,0.0168238273760124,0.030877310662802165,1.0339438912693046,0.13352960825161486,-0.24252934851687635,-0.09609594202433824,0.1554044474579442,0.557441770435915,0.2349103729066343,-0.333460255152976,-0.2787465919820684,0.29116947542726346,0.4164157969925409,0.21946044385473817,0.6083001328021248,0.4469860316865098,0.3421845844696426,0.6443243243243243
17,0.016877003611573238,0.02411784906848291,0.03482810729124672,1.0382683106367316,0.1292050694391329,-0.23201725752493108,-0.09703868785172598,0.14859623001452546,0.5581119692229646,0.23565255639284377,-0.3260268837424282,-0.2687468833022687,0.28189500744667345,0.4069209771720296,0.2129604702292816,0.6198539176626826,0.4482991230606148,0.34836004193500075,0.6286486486486487
18,0.021718872775968123,0.03378716767306755,0.041861244394547026,1.0517819448353505,0.12509180431882277,-0.22709266826346758,-0.09786599541453556,0.14529657823219982,0.5479920105575983,0.23181408912647383,-0.31733810161398857,-0.2625423342516584,0.2734906990317741,0.39665922483096455,0.20900341101543307,0.6320053120849933,0.4492148678195189,0.3552342030807922,0.6108108108108108
19,0.023136572067302907,0.03179105972583929,0.04238472591825415,1.0577968682035668,0.12616649644061156,-0.22058578617872343,-0.10398101681871386,0.14275105567434548,0.541585619649456,0.23331507309400001,-0.31039748668318845,-0.2532926322836476,0.26449185527753477,0.3850833078144644,0.2017385417566906,0.6444223107569721,0.45228597729364833,0.3638308375843344,0.5975675675675676
20,0.024971502141489577,0.04146037833042382,0.04738703611049422,1.0654171647697677,0.11953249945235755,-0.21354600364184398,-0.09294383607766432,0.13361659193381908,0.5361602053576421,0.22404858893426594,-0.3007187183733937,-0.24286108424808828,0.25415176295076314,0.3777747073134531,0.1953143575852253,0.6539840637450199,0.4515314177455005,0.3697638338217549,0.5797297297297297
21,0.022271122538947086,0.0499849755315801,0.04935346536834204,1.0608887983410926,0.11101728038433062,-0.20696136946197272,-0.08182648987510222,0.12432703676756185,0.5314797953966433,0.2153008276842125,-0.29067346681975653,-0.2308615480755445,0.2426091173588392,0.37312143085652083,0.18832008589642446,0.6635458167330678,0.4525121555915721,0.37695769576957694,0.5659459459459459
22,0.02353683325155953,0.06207251810090719,0.05488397611925727,1.0674040024890101,0.10163095580167109,-0.20056530778823004,-0.08358692340991813,0.12123585259644809,0.525940962187558,0.21278535787592034,-0.2787171064488996,-0.22138450210807292,0.2314374345750364,0.37138420112536485,0.1846423191862187,0.6715803452855246,0.4509325044404974,0.382629992464205,0.548918918918919
23,0.024632479073902647,0.07025727613542054,0.058827601997058526,1.0741260449161294,0.0942315973015932,-0.19394785654210825,-0.07410495262221228,0.11306970204376386,0.5199519948550608,0.20314813567198237,-0.26838264003977674,-0.2125437908526599,0.22138740858711595,0.36594210745433875,0.17958961507184729,0.6802124833997344,0.4499771585198721,0.3896360759493671,0.5324324324324324
24,0.028338122941052757,0.07937569756460527,0.06473228515422837,1.0893618902371638,0.0881824087181517,-0.19079867443017698,-0.06948421542062816,0.10909204049447375,0.5085473425514159,0.194261019801659,-0.26019698504445465,-0.2083619179379556,0.21456403273661107,0.35901461343867885,0.17711908647344393,0.6878486055776892,0.4492091388400703,0.3964839710444674,0.5181081081081081
25,0.025608230993127312,0.0825129496608763,0.06456990095350364,1.084621339103404,0.08154090218114252,-0.1829760753730318,-0.06291706081351905,0.10088133206552438,0.5062783275955003,0.18831697309958179,-0.25201776908149576,-0.2049300517350403,0.20763135086926388,0.3511229883608381,0.1750184190919813,0.6968791500664011,0.4507279509084347,0.4062025590978096,0.5062162162162163
26,0.02735462403116501,0.09612797985290328,0.07093234144309388,1.0948381378466212,0.06978886373021032,-0.17658834359066364,-0.059425053310031895,0.09573116612214212,0.5017430687061581,0.18212425086923723,-0.24159315621928987,-0.19736200990374442,0.1983239873955919,0.3488855893340945,0.17189346656888216,0.7032536520584329,0.448339711146772,0.4126334923880936,0.4908108108108108
27,0.027420657903959422,0.10923503992215894,0.07644394785496486,1.0992038864754126,0.05818383767744156,-0.1734638999032322,-0.06102515592182267,0.09386961482422795,0.4917455641574065,0.17873796791443847,-0.2334223450991973,-0.19320298563220195,0.1910780715938583,0.34498436512125136,0.17030866682493967,0.7108897742363878,0.45025252525252524,0.42251184834123223,0.4818918918918919
