epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,F1_score,Precision,Recall
21,0.08083916002829283,-0.027904554806937654,0.023802564515007577,1.1268039596396855,0.01665245853771513,0.9865793005447225,0.9907245917234818,0.9824685534591195
22,0.08342551686552802,-0.024189463851262527,0.021768838628431465,1.1308344338947145,0.014644000030382132,0.9876991010881564,0.9906675102815564,0.984748427672956
23,0.08514627613316172,-0.021755438742371958,0.02038005937068576,1.1335600834852833,0.013372674735725676,0.9885736800630418,0.990916271721959,0.9862421383647799
24,0.08657367145557215,-0.02003734017569525,0.019866750346667312,1.1357441547580087,0.012581984211839536,0.9890551181102363,0.990615141955836,0.9875
25,0.08825906471399914,-0.017731421651483115,0.018713791084561244,1.138386785935057,0.01140686175569705,0.9897710284050673,0.9906284454244763,0.9889150943396227
26,0.09016708989923594,-0.015297396542592545,0.017672958938854507,1.1414070970865622,0.010270522102369006,0.9905645541751847,0.9907203523120478,0.9904088050314466
27,0.09088078756044105,-0.014016330695807988,0.016682272050704196,1.1424975455437982,0.009455983979436366,0.9909612512772145,0.9907276441929908,0.9911949685534591
28,0.09125531939564702,-0.013247691187737276,0.01595000518462987,1.1430847969164757,0.008939641732509163,0.9912770137524558,0.9908876669285153,0.9916666666666667
29,0.09172348418965459,-0.012607158264344998,0.01562973872293373,1.1438188611323226,0.008615160827118773,0.9914751522294245,0.9908912446014919,0.992059748427673
30,0.09146548625363815,-0.01293876505252367,0.015793335264304004,1.1433563383417313,0.008744049051925273,0.9913972581215382,0.9907356520373715,0.992059748427673
31,0.09174638513004263,-0.012682551883166804,0.015839202235645056,1.1437965987723595,0.00867764081760014,0.9914375490966221,0.9906593406593407,0.9922169811320755
32,0.09165275217124114,-0.012810658467845237,0.015903255527984272,1.1436498452954835,0.008742511839904266,0.9913979339329902,0.9906586074260146,0.9921383647798742
33,0.09155911921243964,-0.01293876505252367,0.01596730882032349,1.1435030918186073,0.008807391180072566,0.9913583156571607,0.9906578740775632,0.992059748427673
34,0.09143012024443131,-0.01293876505252367,0.01579112841158494,1.143271941001583,0.008706310705080877,0.991319376252013,0.9905801083287542,0.992059748427673
35,0.09143012024443131,-0.013066871637202104,0.016029155259943643,1.143271941001583,0.008834532271948525,0.9912408185710357,0.9905016092314939,0.9919811320754717
36,0.09133648728562982,-0.013194978221880649,0.016093208552282915,1.143125217189853,0.008899428152493116,0.9912011941236547,0.9905008635578584,0.9919025157232705
37,0.09124285432682822,-0.013323084806559082,0.016157261844622132,1.1429784933781226,0.008964332355156035,0.9911615665632242,0.9905001177671351,0.9918238993710692
38,0.09124285432682822,-0.013451191391237516,0.016395288692980833,1.1429784933781226,0.009092570364902186,0.9910830027104529,0.990421606343723,0.9917452830188679
39,0.09114922136802672,-0.01357929797591595,0.01645934198532005,1.1428317695663923,0.009157491114305416,0.9910433689503457,0.9904208542713567,0.9916666666666667
40,0.09114922136802672,-0.01357929797591595,0.01645934198532005,1.1428317695663923,0.009157491114305416,0.9910433689503457,0.9904208542713567,0.9916666666666667
41,0.10001411550483041,-0.00986484320025649,0.015025214097508838,1.15897177204931,0.007332021134976441,0.9916989485334808,0.9897427804955026,0.9936628643852978
42,0.09969790152929281,-0.010247398670799712,0.01521281547337244,1.1584362541429805,0.007484455895314546,0.9915009684942878,0.9895841552907757,0.9934252217997465
43,0.09956726795646464,-0.010247398670799712,0.015038781362686746,1.1581958149038474,0.007380690746167318,0.9914617756344375,0.9895060754300142,0.9934252217997465
44,0.09956726795646464,-0.010247398670799712,0.015038781362686746,1.1581958149038474,0.007380690746167318,0.9914617756344375,0.9895060754300142,0.9934252217997465
45,0.09947447775510987,-0.010247398670799712,0.014868423611409061,1.1580483867196691,0.0073177066743116415,0.9915009684942878,0.9895841552907757,0.9934252217997465
46,0.09925105398092693,-0.010374917160980823,0.014758148745813921,1.1576606802705947,0.007278392042283199,0.9914219077360952,0.9895052473763118,0.9933460076045627
47,0.09925105398092693,-0.010374917160980823,0.014758148745813921,1.1576606802705947,0.007278392042283199,0.9914219077360952,0.9895052473763118,0.9933460076045627
48,0.09902763020674399,-0.010502435651161934,0.014647873880218782,1.1572731346955654,0.007239107229107478,0.9913428469779025,0.989426339461848,0.993266793409379
49,0.09893484000538932,-0.010629954141342934,0.014711633125309282,1.1571257676849078,0.007303552552544446,0.9913029728020241,0.9894255050505051,0.9931875792141952
50,0.09893484000538932,-0.010757472631524045,0.014945750121677523,1.1571257676849078,0.007430989789705134,0.9912239089184061,0.9893465909090909,0.9931083650190115
51,0.09893484000538932,-0.010757472631524045,0.014945750121677523,1.1571257676849078,0.007430989789705134,0.9912239089184061,0.9893465909090909,0.9931083650190115
52,0.09902763020674399,-0.010757472631524045,0.015116107872955205,1.1572731346955654,0.007493965464214103,0.9911847254615171,0.9892685236329204,0.9931083650190115
53,0.09893484000538932,-0.010884991121705156,0.01517986711804576,1.1571257676849078,0.007558427026865822,0.9911448450347881,0.9892676767676768,0.9930291508238276
54,0.09893484000538932,-0.010884991121705156,0.01517986711804576,1.1571257676849078,0.007558427026865822,0.9911448450347881,0.9892676767676768,0.9930291508238276
55,0.09880420643256105,-0.010884991121705156,0.015005833007360067,1.1568857498944731,0.00745472670392433,0.9911056647033244,0.9891896157184565,0.9930291508238276
56,0.09880420643256105,-0.010884991121705156,0.015005833007360067,1.1568857498944731,0.00745472670392433,0.9911056647033244,0.9891896157184565,0.9930291508238276
57,0.09871141623120627,-0.011012509611886157,0.015069592252450567,1.156738413451542,0.007519196481902912,0.9910657811511702,0.9891887626262627,0.9929499366286438
58,0.0986186260298515,-0.011140028102067268,0.015133351497541123,1.156591077008611,0.007583674476779323,0.9910258944455427,0.989187909399416,0.9928707224334601
59,0.09874925960267977,-0.011140028102067268,0.015307385608226816,1.156831033663592,0.007687374799720814,0.9910650747212777,0.9892659826361484,0.9928707224334601
60,0.09874925960267977,-0.011140028102067268,0.015307385608226816,1.156831033663592,0.007687374799720814,0.9910650747212777,0.9892659826361484,0.9928707224334601
61,0.10875936706508949,-0.01323155216284988,0.01727237611855595,1.174376764824526,0.00897286380219564,0.9906704617330804,0.9895751066182278,0.9917682444198196
62,0.10875936706508949,-0.01323155216284988,0.01727237611855595,1.174376764824526,0.00897286380219564,0.9906704617330804,0.9895751066182278,0.9917682444198196
63,0.10875936706508949,-0.01323155216284988,0.01727237611855595,1.174376764824526,0.00897286380219564,0.9906704617330804,0.9895751066182278,0.9917682444198196
64,0.10866608348299989,-0.013358778625954248,0.017335989350108133,1.1742272007943648,0.00903732367898491,0.9906305593990906,0.9895742832319722,0.9916890929238562
65,0.10866608348299989,-0.013358778625954248,0.017335989350108133,1.1742272007943648,0.00903732367898491,0.9906305593990906,0.9895742832319722,0.9916890929238562
66,0.10866608348299989,-0.013358778625954248,0.017335989350108133,1.1742272007943648,0.00903732367898491,0.9906305593990906,0.9895742832319722,0.9916890929238562
67,0.10853641543320736,-0.013358778625954248,0.017165805551605753,1.1739831294576792,0.008933385886646272,0.9905913978494624,0.9894961301532144,0.9916890929238562
68,0.10844313185111787,-0.013486005089058506,0.017229418783157882,1.173833596515448,0.008997853969657799,0.9905514923898003,0.9894953005291841,0.9916099414278929
69,0.10853641543320736,-0.013358778625954248,0.017165805551605753,1.1739831294576792,0.008933385886646272,0.9905913978494624,0.9894961301532144,0.9916890929238562
70,0.10853641543320736,-0.013358778625954248,0.017165805551605753,1.1739831294576792,0.008933385886646272,0.9905913978494624,0.9894961301532144,0.9916890929238562
71,0.10853641543320736,-0.013358778625954248,0.017165805551605753,1.1739831294576792,0.008933385886646272,0.9905913978494624,0.9894961301532144,0.9916890929238562
72,0.10853641543320736,-0.013358778625954248,0.017165805551605753,1.1739831294576792,0.008933385886646272,0.9905913978494624,0.9894961301532144,0.9916890929238562
73,0.10853641543320736,-0.013358778625954248,0.017165805551605753,1.1739831294576792,0.008933385886646272,0.9905913978494624,0.9894961301532144,0.9916890929238562
74,0.10853641543320736,-0.013358778625954248,0.017165805551605753,1.1739831294576792,0.008933385886646272,0.9905913978494624,0.9894961301532144,0.9916890929238562
75,0.10834984826902827,-0.013486005089058506,0.017054593608332707,1.1736840635732169,0.008935014708864486,0.9905906539100182,0.9895734597156398,0.9916099414278929
76,0.10834984826902827,-0.013486005089058506,0.017054593608332707,1.1736840635732169,0.008935014708864486,0.9905906539100182,0.9895734597156398,0.9916099414278929
77,0.10834984826902827,-0.013486005089058506,0.017054593608332707,1.1736840635732169,0.008935014708864486,0.9905906539100182,0.9895734597156398,0.9916099414278929
78,0.10834984826902827,-0.013486005089058506,0.017054593608332707,1.1736840635732169,0.008935014708864486,0.9905906539100182,0.9895734597156398,0.9916099414278929
79,0.10834984826902827,-0.013486005089058506,0.017054593608332707,1.1736840635732169,0.008935014708864486,0.9905906539100182,0.9895734597156398,0.9916099414278929
80,0.10816328110484918,-0.013740458015267132,0.01718182007143702,1.1733849976887543,0.009063975708792582,0.9905108334651272,0.9895718122926213,0.9914516384359664
81,0.10260846693499681,-0.011865412847163026,0.017627154646116056,1.1632620397516988,0.009035718780807,0.9911623135800521,0.9899125226574198,0.9924152642806352
82,0.10260846693499681,-0.011865412847163026,0.017627154646116056,1.1632620397516988,0.009035718780807,0.9911623135800521,0.9899125226574198,0.9924152642806352
83,0.10251558192663712,-0.011992509949349084,0.017690703197209084,1.1631142488687423,0.009100038423236922,0.9911225093706847,0.9899117276166457,0.9923362566168918
84,0.10251558192663712,-0.011992509949349084,0.017690703197209084,1.1631142488687423,0.009100038423236922,0.9911225093706847,0.9899117276166457,0.9923362566168918
85,0.10251558192663712,-0.011992509949349084,0.017690703197209084,1.1631142488687423,0.009100038423236922,0.9911225093706847,0.9899117276166457,0.9923362566168918
86,0.10251558192663712,-0.011992509949349084,0.017690703197209084,1.1631142488687423,0.009100038423236922,0.9911225093706847,0.9899117276166457,0.9923362566168918
87,0.10251558192663712,-0.011992509949349084,0.017690703197209084,1.1631142488687423,0.009100038423236922,0.9911225093706847,0.9899117276166457,0.9923362566168918
88,0.10251558192663712,-0.011992509949349084,0.017690703197209084,1.1631142488687423,0.009100038423236922,0.9911225093706847,0.9899117276166457,0.9923362566168918
89,0.10251558192663712,-0.011992509949349084,0.017690703197209084,1.1631142488687423,0.009100038423236922,0.9911225093706847,0.9899117276166457,0.9923362566168918
90,0.10242269691827743,-0.011992509949349084,0.017518170415980652,1.1629664579857855,0.00903727721412495,0.9911616161616162,0.9899897532907701,0.9923362566168918
91,0.10242269691827743,-0.011992509949349084,0.017518170415980652,1.1629664579857855,0.00903727721412495,0.9911616161616162,0.9899897532907701,0.9923362566168918
92,0.10242269691827743,-0.011992509949349084,0.017518170415980652,1.1629664579857855,0.00903727721412495,0.9911616161616162,0.9899897532907701,0.9923362566168918
93,0.10242269691827743,-0.011992509949349084,0.017518170415980652,1.1629664579857855,0.00903727721412495,0.9911616161616162,0.9899897532907701,0.9923362566168918
94,0.10242269691827743,-0.011992509949349084,0.017518170415980652,1.1629664579857855,0.00903727721412495,0.9911616161616162,0.9899897532907701,0.9923362566168918
95,0.10242269691827743,-0.011992509949349084,0.017518170415980652,1.1629664579857855,0.00903727721412495,0.9911616161616162,0.9899897532907701,0.9923362566168918
96,0.10242269691827743,-0.011992509949349084,0.017518170415980652,1.1629664579857855,0.00903727721412495,0.9911616161616162,0.9899897532907701,0.9923362566168918
97,0.10242269691827743,-0.011992509949349084,0.017518170415980652,1.1629664579857855,0.00903727721412495,0.9911616161616162,0.9899897532907701,0.9923362566168918
98,0.10242269691827743,-0.011992509949349084,0.017518170415980652,1.1629664579857855,0.00903727721412495,0.9911616161616162,0.9899897532907701,0.9923362566168918
99,0.10232981190991786,-0.011992509949349084,0.01734563763475222,1.162818667102829,0.008974508028245176,0.9912007260387483,0.9900677912659624,0.9923362566168918
100,0.10232981190991786,-0.011992509949349084,0.01734563763475222,1.162818667102829,0.008974508028245176,0.9912007260387483,0.9900677912659624,0.9923362566168918
101,0.09758773187961323,-0.013333333333333308,0.012589403846929812,1.1553849847982711,0.007055399572528209,0.9907689869656511,0.9898670044331855,0.9916726147989531
102,0.09758773187961323,-0.013333333333333308,0.012589403846929812,1.1553849847982711,0.007055399572528209,0.9907689869656511,0.9898670044331855,0.9916726147989531
103,0.09758773187961323,-0.013333333333333308,0.012589403846929812,1.1553849847982711,0.007055399572528209,0.9907689869656511,0.9898670044331855,0.9916726147989531
104,0.09749531897877228,-0.013333333333333308,0.012419682190446445,1.1552378394869112,0.006992566708455938,0.9908082408874801,0.9899453724962394,0.9916726147989531
105,0.09749531897877228,-0.013333333333333308,0.012419682190446445,1.1552378394869112,0.006992566708455938,0.9908082408874801,0.9899453724962394,0.9916726147989531
106,0.09749531897877228,-0.013333333333333308,0.012419682190446445,1.1552378394869112,0.006992566708455938,0.9908082408874801,0.9899453724962394,0.9916726147989531
107,0.09758773187961323,-0.013206349206349222,0.012356190126954401,1.1553849847982711,0.006928229737213076,0.9908482231290362,0.9899461684610513,0.9917519232294393
108,0.09758773187961323,-0.013206349206349222,0.012356190126954401,1.1553849847982711,0.006928229737213076,0.9908482231290362,0.9899461684610513,0.9917519232294393
109,0.09758773187961323,-0.013206349206349222,0.012356190126954401,1.1553849847982711,0.006928229737213076,0.9908482231290362,0.9899461684610513,0.9917519232294393
110,0.09758773187961323,-0.013206349206349222,0.012356190126954401,1.1553849847982711,0.006928229737213076,0.9908482231290362,0.9899461684610513,0.9917519232294393
111,0.09749531897877228,-0.013206349206349222,0.012186468470471034,1.1552378394869112,0.006865388786543192,0.9908874801901743,0.9900245427915446,0.9917519232294393
112,0.09749531897877228,-0.013206349206349222,0.012186468470471034,1.1552378394869112,0.006865388786543192,0.9908874801901743,0.9900245427915446,0.9917519232294393
113,0.09749531897877228,-0.013206349206349222,0.012186468470471034,1.1552378394869112,0.006865388786543192,0.9908874801901743,0.9900245427915446,0.9917519232294393
114,0.09749531897877228,-0.013206349206349222,0.012186468470471034,1.1552378394869112,0.006865388786543192,0.9908874801901743,0.9900245427915446,0.9917519232294393
115,0.09749531897877228,-0.013206349206349222,0.012186468470471034,1.1552378394869112,0.006865388786543192,0.9908874801901743,0.9900245427915446,0.9917519232294393
116,0.09749531897877228,-0.013206349206349222,0.012186468470471034,1.1552378394869112,0.006865388786543192,0.9908874801901743,0.9900245427915446,0.9917519232294393
117,0.09749531897877228,-0.013206349206349222,0.012186468470471034,1.1552378394869112,0.006865388786543192,0.9908874801901743,0.9900245427915446,0.9917519232294393
118,0.09749531897877228,-0.013206349206349222,0.012186468470471034,1.1552378394869112,0.006865388786543192,0.9908874801901743,0.9900245427915446,0.9917519232294393
119,0.09749531897877228,-0.013206349206349222,0.012186468470471034,1.1552378394869112,0.006865388786543192,0.9908874801901743,0.9900245427915446,0.9917519232294393
120,0.09749531897877228,-0.013206349206349222,0.012186468470471034,1.1552378394869112,0.006865388786543192,0.9908874801901743,0.9900245427915446,0.9917519232294393
121,0.10333206232908987,-0.013915005641218503,0.016998601206202998,1.1632822341470663,0.008968399988522724,0.9904471067261765,0.9895947426067908,0.9913009404388715
