epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,Accuracy,F1_score,Precision,Recall
1,0.13581239355739516,0.22955323146838946,0.15591301508059152,1.1882771073193226,0.09629577095848535,0.1136780425120868,0.3204369326394073,0.16090331638264943,1.1510169737090388,0.12880144816559969,0.3464742636120202,0.4171266319923575,0.30948701036611176,0.6395687112196115
2,0.15194726226582866,0.29640238784705103,0.1827774884642939,1.2334112569515556,0.14323575386867948,0.08809525245690542,0.2616124202524571,0.13605850949091552,1.1282134170865215,0.11782419177394637,0.3485867301398393,0.3825022563176896,0.2926976658861108,0.5518055131726173
3,0.11121243503104572,0.23318672495579607,0.13739356166218647,1.1895095479098763,0.13042915626858442,0.027116325632762117,0.11249620635662466,0.06927049846095754,1.0441484792942377,0.05716193945499731,0.35313894674204105,0.3402822030040965,0.2713119216113228,0.45627097955447055
4,0.07476697106590735,0.17156869980015999,0.09574023110543373,1.1457574663954613,0.11317093540952572,0.04841190392873318,0.17868075603697547,0.10414903524245114,1.0912402282888392,0.10922600000975036,0.3586209461469801,0.28531881211096466,0.24074074074074073,0.35015766453056657
5,0.08209718687479195,0.19372588300389088,0.10609857476904497,1.1853607028800657,0.1390840422046487,0.050780962314807165,0.19481651190954624,0.1140328281901998,1.1098352180641984,0.13250264158527214,0.3950758702767034,0.27050106743689567,0.2419176279942882,0.3067439731461703
6,0.06641993978009614,0.16763506911748646,0.08820518233855328,1.1758170762001476,0.13622529173785894,-0.09027798608152215,-0.1649335864361678,0.11170371788497685,0.7724721202129814,0.14991352123368898,0.4195551919071705,0.23641078330642398,0.2277526395173454,0.2457532295799003
7,0.036003277023592406,0.098560876422913,0.04966083678837868,1.1142421726245992,0.09320457481980798,-0.0839229879730187,-0.1708650673755025,0.10820420982455564,0.7428200672940171,0.17948006982030118,0.4397351978577804,0.18785042698179935,0.19984399733877814,0.17721493235683045
8,0.011223657128950904,0.0430819704821907,0.024686146640791468,1.0422929375127843,0.04718772016618833,-0.060107958641106934,-0.13016324902330453,0.08014064009239318,0.7771372686627593,0.149507103420367,0.4622656947337102,0.15162005797237513,0.17915580453713462,0.13142101515613874
9,0.009499263616082443,0.045175977610572085,0.027747889733595828,1.043970556684857,0.05462394896242753,-0.0830562730529697,-0.09603556659286042,0.08928325975580388,0.623334557708992,0.11972147598261094,0.4851457899434692,0.11849059487270923,0.1584144929510318,0.09463940596073644
10,-0.011016165347513318,0.0012220972607192154,0.009256910631995303,0.9342164095423751,0.0032350251023550575,-0.1254759890294382,-0.047804390293847955,0.11013331765077422,0.25228904909933,0.0652070253569092,0.5044555191907171,0.06555859457184936,0.10555555555555556,0.04754348489472078
