epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
15,-0.0033084743734370704,0.0021869137900626893,0.0011698861215675722,0.31317479868881926,0.004250804954214923,-0.003909856676166279,-0.006613539763208087,0.0033781576600163793,0.20653368613881543,0.012898544748131197,-0.0020182755198784085,-0.0027974129296282502,0.0014507789497131044,0.48672483347405954,0.0054387944121784375,0.7578353253652058,0.028761651131824235,0.9818181818181818,0.014594594594594595
16,-0.004452278622458613,0.000516265572140899,0.0004109912391429044,0.275985291344522,0.0010173996353184805,-0.004383296058824753,-0.004409216914165074,0.002347384013907209,0.2708638506738562,0.00851037972445947,-0.001986549748591708,-3.934979824285478e-05,0.00012381986891938615,0.5910230120756437,5.518773314661801e-05,0.7586321381142098,0.03555319713451843,0.9710144927536232,0.018108108108108107
17,-0.006772704186752222,-0.0005675714675089406,0.0004366441868269252,0.26576361388731745,0.0010438121624166893,-0.005619389679627248,-0.000432410571838706,0.0003589808427440246,0.3520460559184353,0.0007867403410578844,-0.00460798382723473,-0.010134361674727414,0.005171325807161666,0.383860306812016,0.019331096254173175,0.7608897742363878,0.05311596108335524,0.9805825242718447,0.027297297297297296
18,-0.012590176630611509,-0.0029661220759647916,0.0017614296696257582,0.264417045599542,0.005428020062296743,-0.010062602840223075,0.0024305244163456904,0.00164358887864686,0.3697207961744226,0.004573688640130524,-0.006392742914270325,-0.00529433649085654,0.0029596031548221463,0.5288984341017834,0.009481463170289015,0.7662018592297477,0.09509123618607043,0.9685863874345549,0.05
19,-0.018784794086728007,-0.00937294576004874,0.005521578774954457,0.24883919711391325,0.016578094635336618,-0.014912899249343223,-0.004205863990024289,0.0026432240700116592,0.3588085225292979,0.0076540030346790855,-0.009690009702183543,-0.007412071087199157,0.004643340271781207,0.5090647428229665,0.012366408394774528,0.7703187250996016,0.13024893135529295,0.9350180505415162,0.07
20,-0.03482683131840476,-0.020817367045582083,0.01274502567394413,0.22946622863112184,0.03266472161439343,-0.028641217136788577,-0.01616084530840242,0.009818901886060848,0.32255843755945524,0.025651793148993574,-0.01768601077938415,-0.02288727355979739,0.012517076400341819,0.5002449677372278,0.036256437819146975,0.7819389110225764,0.21734985700667303,0.9193548387096774,0.12324324324324325
21,-0.054628200710027566,-0.05073832390053071,0.030216437383177117,0.20565222901976304,0.07356995809131683,-0.0430078818369761,-0.02157083279305813,0.014762089309134693,0.3234093379848117,0.030433652262945254,-0.02862771283012325,-0.05337978994362247,0.028191821831474288,0.46498352246873403,0.07934053421959622,0.7922974767596281,0.29644624381466483,0.8833780160857909,0.17810810810810812
22,-0.06374177831507402,-0.06398807137932694,0.038003866601183364,0.20469497311997795,0.09000806548967671,-0.0527129478770761,-0.037320402524546575,0.02437817220790635,0.2962127866990905,0.049400668924112434,-0.03199986719444578,-0.052102710127922613,0.028286265832219437,0.4850641718213874,0.07355600977722243,0.7968791500664011,0.33048807178813744,0.8688147295742232,0.20405405405405405
23,-0.06515619773585048,-0.059277548860848794,0.03603075147462543,0.21027450769106437,0.08185847193840157,-0.05456610540302817,-0.040411252728270786,0.0260943642177245,0.29467226557385123,0.05325759028735477,-0.031380845750037814,-0.04569584752310907,0.025006710362468876,0.5090355013534494,0.06405527757922325,0.798074369189907,0.3384816184468132,0.867335562987737,0.21027027027027026
24,-0.0658900399063643,-0.06176588478619871,0.03724757116279884,0.2102099270683091,0.08551238812725387,-0.05555161836252358,-0.04295659157650497,0.027509809198666267,0.29096569619556384,0.056441358242595885,-0.03215185577316812,-0.04807114443522309,0.026298503788323848,0.5029683320882116,0.06704064654147851,0.798472775564409,0.3412198827870631,0.8665931642778391,0.21243243243243243
25,-0.06982986593068823,-0.06545349601577655,0.03944055903879893,0.2159608723984752,0.08985912531889939,-0.06095262254265914,-0.05463796039301952,0.034163750520590605,0.27746932133135244,0.07047297538670388,-0.03430847041202923,-0.05629882952236498,0.030131901344964452,0.5044756556302683,0.07832473824035002,0.800863213811421,0.35795332905159494,0.8609680741503605,0.22594594594594594
26,-0.0738272474457625,-0.050308637026823366,0.03264292329328092,0.24493453529527806,0.0688908328982828,-0.06847024297478,-0.0635015202915944,0.04010726009151888,0.27249470631927475,0.07857491459248411,-0.036678311746282374,-0.057185988610022054,0.030739636583508655,0.5228508491983126,0.07787800687285223,0.804316069057105,0.38360175695461196,0.8482886216466234,0.24783783783783783
27,-0.08457663404396455,-0.055426400089785305,0.03778916733305679,0.2443093238397783,0.0720444016938096,-0.07598982921740423,-0.059820603878214446,0.04020403937577597,0.28933751422211923,0.06982998693644227,-0.03926137977592752,-0.06278081446927855,0.033008149461739765,0.5517428735089965,0.08555289832184065,0.8083001328021249,0.4152319222199716,0.8286176232821342,0.27702702702702703
28,-0.11192140617997927,-0.09086594731525865,0.061851837037959816,0.2277106364228729,0.105106148981716,-0.09859616858317477,-0.08418411208173415,0.05768802402767666,0.2838544576854156,0.08889326738147185,-0.05806738406259568,-0.10307143061557392,0.05717494623213695,0.4887074193537909,0.12101801575825538,0.8162682602921647,0.47683872187559084,0.7935808684707363,0.3408108108108108
29,-0.12492154488909851,-0.08683843452886758,0.0637520882786766,0.23100346152496268,0.09268274853801162,-0.11026134828804283,-0.09025271170553123,0.0637303780067073,0.2860102737212695,0.08906993202653102,-0.06476853098611814,-0.11579214721117248,0.06446046493570115,0.4918040853660301,0.13025121702671683,0.8208499335989375,0.5080233406272794,0.780829596412556,0.37648648648648647
30,-0.13573252629892624,-0.08969873819563579,0.06793296255702436,0.23975760097668003,0.09484261276188699,-0.12365985131532081,-0.09968463160275809,0.07281357871345501,0.2772024704512902,0.08908756463375728,-0.06792081837733746,-0.10059954783504566,0.0587747337464739,0.5154383859438576,0.1066751622260601,0.8239707835325365,0.5323690245193156,0.766378872524124,0.40783783783783784
31,-0.14295633952181128,-0.08353882413301056,0.06714515261145804,0.2517033236511198,0.08968247633339188,-0.13058812978224776,-0.09566269919018694,0.07325215072198463,0.28759260596749026,0.08212278515243793,-0.07281912990227725,-0.09995921930000284,0.06038918966023346,0.5171451355661881,0.10053426830286344,0.8255644090305445,0.5485478604571232,0.7531854648419065,0.43135135135135133
32,-0.14283744046905908,-0.08291674015167305,0.06686145889529083,0.251120415552601,0.0885890352967772,-0.130798110438873,-0.0950263644781284,0.07316355177734195,0.2856789953588566,0.0803726232640451,-0.07251072589302514,-0.09936539507197434,0.059988132576421244,0.5182048592046434,0.10020126072757646,0.8255644090305445,0.548237317282889,0.7536643026004728,0.4308108108108108
33,-0.14264886796293047,-0.08085488448156997,0.06583053106023928,0.25210907860595777,0.08652269290567166,-0.13089666173482253,-0.0953445318341577,0.0733226354553566,0.2855253218809874,0.08066061044869527,-0.07258782689533815,-0.09966230718598862,0.060136588633428384,0.5179395213351071,0.10047249415789167,0.8256308100929615,0.5484869325997249,0.753780718336484,0.43108108108108106
34,-0.14346879211994595,-0.08241009443491365,0.06683742371651982,0.25102996002444483,0.08760924575244006,-0.1313829791822072,-0.09693536861430402,0.07414604519656114,0.28556104514369973,0.08246261024634183,-0.07264906501200782,-0.09783790744927456,0.059380606219768296,0.519255932037887,0.09813038845296912,0.8257636122177955,0.5494505494505495,0.7532956685499058,0.43243243243243246
35,-0.14645338640137695,-0.08306745121931669,0.06827957663529478,0.2522523856000864,0.0879998077888352,-0.13258687764119428,-0.09854905403761233,0.07499064673316065,0.29303255521534505,0.08675733433787636,-0.0736491646161735,-0.09533382937927481,0.05870533363866656,0.5233384904831485,0.09436376688172432,0.8258300132802124,0.5533798739996595,0.747814081914404,0.4391891891891892
36,-0.1517624455679769,-0.09200750348719755,0.07389042557031021,0.24911451247122166,0.09540422250388653,-0.1372787056525938,-0.10198092024052768,0.07809093897558408,0.2903886774035306,0.08683144233016349,-0.07540441135782612,-0.08854420055518986,0.056456113894401624,0.5261651088609474,0.08401233976174499,0.8272908366533864,0.5620474827412023,0.7454220634211701,0.4510810810810811
37,-0.16256105776555474,-0.10195122733321577,0.08202250434546567,0.25042143638066267,0.10409178854041012,-0.14840408984066925,-0.11043548942650477,0.08615493972552138,0.2866621034517902,0.08846951342394593,-0.07757024860461942,-0.08306742409066192,0.05443856524831603,0.5447574097728897,0.0783768934720459,0.8286852589641435,0.5773263433813893,0.7329450915141431,0.47621621621621624
38,-0.1652013241009791,-0.1004665629860031,0.08160200615856894,0.2544545239346656,0.10357702686802817,-0.1510005845076761,-0.11079935406885782,0.08673438856487276,0.2899893739576509,0.08832076440162673,-0.07974272612912388,-0.08862290015167557,0.05737648985352915,0.542968114054469,0.083000774017149,0.8303452855245684,0.585294595033274,0.7326290125965055,0.4872972972972973
39,-0.1763197770696876,-0.10453576181238072,0.08752815081779643,0.25910763786867264,0.10731878958479923,-0.15955916177920373,-0.1078455957241049,0.0885888734982231,0.3000229941316125,0.08402145392807547,-0.08479302623278602,-0.08764273244998994,0.05893310939378399,0.5481653450126398,0.07880028761436986,0.8307436918990704,0.5985194518821861,0.7172517931294828,0.5135135135135135
40,-0.1759302628451805,-0.10473136553847145,0.08750605809923931,0.25658225440431953,0.10593718791135143,-0.1592957030531705,-0.10984542321684904,0.08936203763437636,0.29722891353020825,0.08518296911646162,-0.08284963828931691,-0.0855643476518902,0.05698463306900666,0.5550476982971262,0.07932891649448226,0.8310092961487384,0.5980097930816617,0.7194982896237172,0.5116216216216216
41,-0.17173219086135155,-0.10014590113995286,0.08379413446726164,0.2576025758820527,0.10272110519745059,-0.1566006570902141,-0.11298139949081798,0.08967585591223796,0.2943930428532848,0.08940320595506257,-0.08060005976249941,-0.0832749048450333,0.05505485527208416,0.5572288118934277,0.07874410891953221,0.8308764940239044,0.5939741750358679,0.7240575204041975,0.5035135135135135
42,-0.17142471930247077,-0.09952381715861541,0.08340666325005669,0.25794543645332424,0.10232272741903115,-0.15660709612257717,-0.11445856427123396,0.09034305052403363,0.29373679806409303,0.0909481673210828,-0.08092432665739487,-0.0859900409237902,0.05636035082656363,0.555070573655612,0.08132650708527123,0.8308100929614873,0.5936204146730463,0.724124513618677,0.5029729729729729
43,-0.17045307902645254,-0.09816421093136235,0.0826286982323608,0.25720826616297565,0.10056770088036371,-0.15634363739654394,-0.11486755498383167,0.09067773516217537,0.29082749724509094,0.09032775144094662,-0.07953650861576032,-0.08242709555561917,0.05426644323308424,0.5593385233889742,0.07901646039160803,0.8304116865869854,0.59149072296865,0.7245297805642633,0.49972972972972973
44,-0.17087111974671101,-0.10236808773308104,0.08517871050884121,0.2493518616079877,0.10027298923209138,-0.15489756311911623,-0.11368570891628316,0.08971728696135764,0.28944594350376474,0.08919646289888494,-0.07889018825187312,-0.08399751023094759,0.0547111948589004,0.557819472071394,0.0811021158434041,0.8301460823373173,0.5888781742205078,0.7264076130055511,0.49513513513513513
45,-0.1697109069645642,-0.10225264946850299,0.08461333506530014,0.24937927504385635,0.10062719055524805,-0.15594102736987936,-0.11959436803794704,0.09295998643700672,0.2820627927757869,0.09255217072684818,-0.07869061101622071,-0.0849311736256188,0.05504586078398387,0.556060363253422,0.08201266971175325,0.8302124833997344,0.5879129734085415,0.7281437125748503,0.492972972972973
46,-0.16766917521377622,-0.10066216671209377,0.08345279434531963,0.24401656998113924,0.09602156534671868,-0.15182762906945088,-0.1127991815616019,0.08826482691243032,0.28477485971786526,0.08798979936060314,-0.07786057630232446,-0.07992659474000513,0.05287211969299699,0.551376421749823,0.07545893564664463,0.8300796812749004,0.5839700861648512,0.7327621379028968,0.4854054054054054
47,-0.17017817328419846,-0.1012040852319187,0.08476641450223774,0.24319579000276928,0.09503634921486903,-0.15356935723472726,-0.10975402864420147,0.08769828292422184,0.28585322279524406,0.08338246787672088,-0.07762705986948167,-0.07835618006467676,0.05191061233820043,0.5582172152228271,0.07519030061280707,0.8301460823373173,0.5863518758085381,0.7298711755233495,0.49
48,-0.1708463813222112,-0.1056388385627936,0.08708756866871296,0.24057032229575642,0.09852125693160807,-0.1557889980045218,-0.1157763597655958,0.09156892062703482,0.27751784152107734,0.08567320470625994,-0.07969513747219382,-0.08136822825744783,0.05437402372520303,0.5468452726811249,0.07484762947633572,0.8301460823373173,0.5862180524102232,0.7300564061240935,0.4897297297297297
49,-0.1739375054441445,-0.11154863638549967,0.09093227002399917,0.23793972132082722,0.10263139502874724,-0.15783281909000985,-0.11548104105272838,0.09223451818426819,0.27761406616764545,0.08378720432923092,-0.08057276084302015,-0.08039163781014791,0.054278256698300095,0.5478023764024356,0.0731393218797719,0.8304780876494023,0.5892196299275946,0.7280318091451292,0.49486486486486486
50,-0.17571266134405292,-0.11146847092398704,0.09150362110553267,0.23735389825003372,0.10120399402431612,-0.15919322013621423,-0.11602655240821846,0.09289220410520628,0.27790183070086466,0.08353220509354353,-0.08179051399438529,-0.08153635921357644,0.055267197279206204,0.5452966281580895,0.07300101226972833,0.8309428950863214,0.5918563642193011,0.727344365642238,0.49891891891891893
51,-0.17571266134405292,-0.11146847092398704,0.09150362110553267,0.23735389825003372,0.10120399402431612,-0.15919322013621423,-0.11602655240821846,0.09289220410520628,0.27790183070086466,0.08353220509354353,-0.08179051399438529,-0.08153635921357644,0.055267197279206204,0.5452966281580895,0.07300101226972833,0.8309428950863214,0.5918563642193011,0.727344365642238,0.49891891891891893
52,-0.17561017082442598,-0.11146847092398704,0.09142719187899645,0.23745952971342937,0.10131465491784886,-0.15939676176047637,-0.11602655240821846,0.09300698831089957,0.27697856880484856,0.08292565489539472,-0.08171341299207226,-0.08153635921357644,0.05521512479430722,0.5455304603313992,0.07310594923061853,0.8310092961487384,0.5919512586179253,0.7276310603074497,0.49891891891891893
53,-0.17559376229130072,-0.11321928460342146,0.09222616949217743,0.23685151952061423,0.10310361473152174,-0.15970529371305114,-0.1175037171886344,0.09386035490680084,0.27525509154457506,0.08378782986467836,-0.08203767988696772,-0.08094253498554788,0.055202626787232645,0.5433353183974372,0.07163419476852317,0.8309428950863214,0.5915944818735964,0.7277032359905288,0.4983783783783784
54,-0.17670474947407172,-0.11539657853810259,0.09357145241362823,0.23508951170429557,0.10402037876900883,-0.1607957970008592,-0.11973088868083925,0.09523150041542124,0.27323164714132814,0.08477073694861859,-0.0820989180036374,-0.07971195947686238,0.05463941151778888,0.5443633005959876,0.07025951622037596,0.8313413014608234,0.593079141300865,0.7281667977970102,0.5002702702702703
55,-0.17501567556066497,-0.11547674399961522,0.09302744960659627,0.23493371575026514,0.10493372975473225,-0.15923829336275577,-0.11707187783287476,0.09356046117552691,0.2731484647989731,0.0825491747885565,-0.08350481235681902,-0.08849411899378984,0.05918273961094017,0.5327621155013189,0.07748240797597838,0.8310092961487384,0.5906385716583561,0.7294398092967819,0.4962162162162162
56,-0.18246062710630534,-0.12783825816485228,0.1010642408036174,0.22998774278710163,0.11278436278751858,-0.16630823054167043,-0.13245758292201015,0.10276504334173543,0.2672472360806209,0.09362867322548007,-0.08498116743460248,-0.08497052342386174,0.05792158411253048,0.53940420324831,0.07315859515130496,0.8327357237715803,0.6002221869544517,0.7270280661284122,0.5110810810810811
57,-0.17852080108198137,-0.12551025316252745,0.09881411205038308,0.22825544698409736,0.11108961128310979,-0.1627197838828051,-0.12670772187032137,0.09915106248180411,0.2655170609168934,0.08846501458301259,-0.08338012269757593,-0.08692370431846141,0.05821726313613422,0.5368564490845569,0.07639188520924323,0.8319389110225763,0.5941959275292609,0.7303902246748127,0.5008108108108108
58,-0.18061983707389587,-0.12811402735245553,0.10074916563517007,0.22807369674550948,0.11300794986055529,-0.16497358562491843,-0.1275714005818407,0.10051094295692413,0.2641815501819572,0.08711614673659418,-0.082838202255481,-0.08174741722233347,0.05563308870807962,0.544547908752188,0.07214661663512967,0.8321381142098273,0.5965528247685923,0.7283710054559626,0.5051351351351351
59,-0.18331740765044668,-0.13102884353305227,0.10317280539593786,0.22670646500414687,0.11417858552446114,-0.16752304125488035,-0.1329802456343383,0.10391383819114672,0.26253522793350503,0.09123348017621147,-0.08419429452582883,-0.08348596285379045,0.056946962205454116,0.5429049811636668,0.07282880248332257,0.8322709163346613,0.5989202921562401,0.7259430331023865,0.5097297297297297
60,-0.1817636413229174,-0.1296692373057992,0.10203442692309396,0.22758368972660928,0.11402941840636027,-0.16605121084800029,-0.12916223736198706,0.10176267936860271,0.26358320084149517,0.0881151891846289,-0.08391761628786343,-0.08323197779240477,0.05684402135720608,0.5413352367241514,0.07241858596774375,0.8318725099601594,0.5968152866242038,0.7263565891472868,0.5064864864864865
61,-0.18217360340142513,-0.12998027929646788,0.10241923559803698,0.22718789200534562,0.11394907139412902,-0.16644541603179847,-0.12948040471801636,0.10213592638185437,0.26312319525538436,0.0880351688170401,-0.08422602029711554,-0.08352888990641905,0.05714869486891015,0.540424281340518,0.07234684996714091,0.8317397078353254,0.5967536600891152,0.7256191950464397,0.5067567567567568
62,-0.1866995947981355,-0.137249683346427,0.10727680524759618,0.22351749938388396,0.11773459412373277,-0.1695668623403684,-0.13300309427750018,0.10466713164798239,0.2628127882743281,0.08961469273893496,-0.08451634799482058,-0.08280628452050481,0.05661109215882065,0.5466596222114048,0.07258520249764544,0.8327357237715803,0.6021165692623598,0.7244393766628658,0.5151351351351351
63,-0.1967151392258238,-0.14252777733241417,0.1134911790968872,0.22450520669641919,0.11880581416381764,-0.17730930730434405,-0.1430256516004617,0.1117401994799175,0.2680400564616847,0.09856238978851628,-0.08743954580500456,-0.06956686603897777,0.052186365523832996,0.5550839901565676,0.05682838793790301,0.8333997343957503,0.61262930368998,0.7144400432120994,0.5362162162162162
64,-0.19805988519322382,-0.1413188821728047,0.11323591377829365,0.22732095168721123,0.11847604408853663,-0.17814475670898527,-0.14061683339511988,0.11079053133859676,0.27199563176557645,0.09683627887973256,-0.0877615992739963,-0.0718992358984632,0.053072105466645376,0.5584686025664345,0.06030157946339754,0.8337317397078353,0.6153609831029185,0.7128113879003559,0.5413513513513514
65,-0.20044998421089383,-0.14567347004216707,0.11619923265587023,0.22634869622401457,0.12167532770941603,-0.1816069301319454,-0.14718467587200412,0.11533144123732955,0.26699859982145985,0.09975720887612616,-0.08888638853740506,-0.07605600549466279,0.05525860435455249,0.5574447373012884,0.06416388471324719,0.8336653386454184,0.6169139012081358,0.7104614300810145,0.5451351351351351
66,-0.19876494961836244,-0.14968174311779514,0.116838874309969,0.222705565760977,0.12466548132191901,-0.17928033322333486,-0.14400300231171148,0.11257322745262227,0.2658766984595727,0.0966020281088773,-0.0856481464402578,-0.06977792404773492,0.0507897307061599,0.5665796100935843,0.06132895792783066,0.8351261620185922,0.6178236108973373,0.717554522702896,0.5424324324324324
67,-0.20233166995130453,-0.15302303955363866,0.11972677455550199,0.22246943532300972,0.1263258234061152,-0.1813905104429571,-0.13959435661362546,0.11145230755474608,0.2690351431832067,0.09108410504223075,-0.087203815946258,-0.07087971839853474,0.05186532185055896,0.5663215134881264,0.061593743394631195,0.8353253652058433,0.6211426825542317,0.7143359100491918,0.5494594594594595
68,-0.1998759368011335,-0.15217007904314506,0.11826324900021797,0.22117032133839484,0.12582049834331965,-0.17886037191008441,-0.1380943431900476,0.10961889789179033,0.2687767148381844,0.09091313131313139,-0.08404267485142378,-0.0688442606530636,0.04931343923330819,0.5753667733451631,0.06370179872596404,0.8356573705179283,0.6195234435049961,0.7183600713012478,0.5445945945945946
69,-0.20072867802439945,-0.14960157765628251,0.11751400289254028,0.22157801610331257,0.12245185370861289,-0.17993799713316627,-0.14032151468225246,0.11104602610267347,0.26820406536663804,0.09255340866400719,-0.08456651898197165,-0.06761368514437799,0.04906265887325824,0.5748729646526464,0.06183361461916881,0.8356573705179283,0.6203405430280716,0.7172756296559063,0.5464864864864865
70,-0.20093365906365332,-0.1499126196469513,0.11774595311441091,0.22140202085620908,0.12257913708240031,-0.18013509972506536,-0.14063968203828175,0.11127649755910046,0.2679892443290997,0.09268360422150834,-0.08472072098659772,-0.06791059725839227,0.04926318741516436,0.5744276718837442,0.06195941073452149,0.8356573705179283,0.6204569851249807,0.71712158808933,0.5467567567567567
71,-0.20072867802439945,-0.1499126196469513,0.11759309466133845,0.22157801610331257,0.12280083294434829,-0.180240090053378,-0.14063968203828175,0.11131989398638142,0.2672691531363677,0.09218188266778438,-0.08456651898197165,-0.06791059725839227,0.0491590424453664,0.5748729646526464,0.06216986209731268,0.8357901726427622,0.6206473385488572,0.7176303653777936,0.5467567567567567
72,-0.2002162254262648,-0.14960157765628251,0.11713185675985915,0.22201923079089383,0.12300646618594313,-0.18004942649384198,-0.14032151468225246,0.11106143117882306,0.26686936972993,0.09166098847908355,-0.08306987416673738,-0.06430472483759259,0.046811329703531954,0.5812606809395321,0.060712186412462565,0.8359893758300133,0.6208167024869511,0.7185501066098081,0.5464864864864865
73,-0.2027744490960628,-0.14932580846867932,0.1179819365140601,0.22321542998418345,0.12194723179836264,-0.18177183756202908,-0.1388671985449984,0.11101734074202022,0.2698183548131793,0.09007869894278553,-0.08297469685287727,-0.06090991042555022,0.045145912419974316,0.5875117599916373,0.05879533028595807,0.8361221779548472,0.6235509456985967,0.7156862745098039,0.5524324324324325
74,-0.20998589310669794,-0.1490051466226291,0.12082896399010887,0.22860227445705886,0.12148388721520875,-0.18733327595038865,-0.134708745489535,0.1115150229097788,0.277784669046887,0.08560537157683146,-0.08744212813522557,-0.06548879603926394,0.04906150961872763,0.5844175881590782,0.060884406119183,0.8354581673306772,0.6293748130421778,0.7046215673141326,0.5686486486486486
75,-0.20364359885245406,-0.15150310240336057,0.119294255564041,0.22415049043209906,0.12476756674092948,-0.1831451166729596,-0.13686737105225433,0.11091747676387718,0.2689325338786306,0.08615845396848032,-0.08428541389219878,-0.06629725553043525,0.04802382322956794,0.5837083708370837,0.0631356745346382,0.8359229747675962,0.6240681576144834,0.7138879220327184,0.5543243243243243
76,-0.20588198175112138,-0.15616873226339162,0.12211299412777543,0.2217006989749356,0.12709163484780706,-0.18380921961515406,-0.13741288240774435,0.11110343958706026,0.2705857835608258,0.08702698450161273,-0.08352805332880811,-0.060824056320292974,0.04515902697225403,0.5897921803579549,0.05915312280293106,0.8366533864541833,0.6268203883495146,0.7143845089903181,0.5583783783783783
77,-0.2060049201247489,-0.15729746196148847,0.1227103228482938,0.21881461109320824,0.12621518692058287,-0.18313223860823347,-0.13614021298362727,0.11019695883750197,0.27013243316663593,0.08561604199707307,-0.08419245000424239,-0.06294536817102137,0.04642400371720479,0.5849577816210476,0.0596915577883671,0.8369853917662683,0.626842985256118,0.7162209100382078,0.5572972972972973
78,-0.20579993908549504,-0.15842619165958532,0.12324733942284069,0.21898482860475488,0.1279285672771322,-0.1832372289365461,-0.1369810430519846,0.11076014942850532,0.26942704832254105,0.08630131676578401,-0.08348267809778179,-0.0650666800217497,0.04691583142868954,0.5879869349588167,0.0634347166613658,0.8365869853917662,0.6258172419036033,0.7153284671532847,0.5562162162162162
79,-0.20576712201924452,-0.15811514966891665,0.12307008574997322,0.2178925556907796,0.12672517611800782,-0.1829480140810605,-0.13666287569595542,0.11043029884253466,0.2691442917793224,0.08588955839527712,-0.08413121188757273,-0.06476976790773542,0.04717998613086487,0.5841532705099778,0.06156049170915279,0.8368525896414343,0.6260843098462944,0.7164750957854407,0.5559459459459459
80,-0.20535715994073678,-0.15811514966891665,0.12276436884382831,0.2182326143028604,0.12716913637278926,-0.18315799473768574,-0.13666287569595542,0.11051709169709659,0.2677288524021681,0.08486845582061786,-0.0838228078783206,-0.06476976790773542,0.04697169619126895,0.5850451075641916,0.061982341193613344,0.8371181938911022,0.626465661641541,0.7174747122427625,0.5559459459459459
81,-0.20293424385681624,-0.15582241746965736,0.12063003839619613,0.21799786046170772,0.12568440582125928,-0.18152125690072202,-0.1361173643404654,0.10956126838752739,0.2658843388714124,0.08431609084475344,-0.08390212230653735,-0.0669340068110924,0.04802182572048391,0.5798414956309693,0.06280432247568046,0.8374501992031872,0.625229638701776,0.721045197740113,0.5518918918918919
82,-0.2045740921708472,-0.15737762742300104,0.12224836486476648,0.2166289570993108,0.12564183330736045,-0.18158761303485615,-0.13348120213566267,0.10846993689534482,0.2688216232282994,0.08273947948373384,-0.08346902863804215,-0.0584916864608076,0.044373462879230274,0.5840978480847459,0.05465527054942343,0.8370517928286852,0.6252290775809408,0.71875,0.5532432432432433
