epoch,Data_selection_execution_time
1,0.007425069808959961
21,3.947613477706909
41,3.931818962097168
61,5.966442346572876
81,3.8828084468841553
101,3.9761571884155273
121,5.3033318519592285
141,3.8576440811157227
