epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
1,0.10854009554471174,0.12013300409675065,0.08997344594568213,1.9240004237605006,0.12836285723625362,0.037244516873769284,-0.0698403887413046,0.054114220127404786,1.2234671012426157,0.06741979943132198,0.6311370688081767,0.45185787903444535,0.760036496350365,0.3214974913160942
2,0.17838923123547834,0.16650391903773126,0.14629542733596257,1.847348848368522,0.11606089195907299,0.07118003809687184,-0.05661507826370438,0.05591370643034553,1.2520038615851985,0.018614927846440588,0.681693739733528,0.6114081996434936,0.7232472324723247,0.5295252798147433
3,0.17920837414407254,0.13568101464728655,0.14213045611155992,1.5844332798579082,0.07971351509606006,0.08124032836215617,-0.046229112423950114,0.05508017060191944,1.219464394153692,0.01593113902122123,0.6791385289286366,0.649661219609406,0.6716110424392254,0.6291007333076032
4,0.13895782182653493,0.07429616327141442,0.0998708734148707,1.4306706960155728,0.044220682302771985,0.08060847780481967,-0.05283736216292412,0.061356027116239206,1.2263390756095922,0.004830440755272614,0.6729330169739004,0.6371000405022276,0.6702172986791649,0.6071015052103435
5,0.13599071638036928,0.1050891370634342,0.09898614544112072,1.636727961338086,0.07207159094752613,0.1169105795656385,0.05508636982408838,0.05831267338892833,1.550735788036479,0.054936656015671215,0.6937397335280161,0.6122920517560073,0.7628094415659182,0.5113855654187572
6,0.16826450776026275,0.12070916811642995,0.12385324370443845,1.4266823397943993,0.07504572082853322,0.1013198100159749,-0.06722572459458387,0.0777004406998121,1.2347654134516493,0.007193414054232461,0.7114436941047636,0.7100678525582248,0.676450034940601,0.7472018525665766
7,0.15502371049044622,0.1221336775352152,0.11282539253068687,1.5448688591232573,0.07827786845187035,0.08301151125930528,-0.06668164536607502,0.06344393554183601,1.2530297402021604,0.01637623953018208,0.7167366307720386,0.6763969974979149,0.7356009070294784,0.6260131223465843
8,0.16070244249528942,0.09471257272200095,0.1132630188763497,1.4282132156734235,0.05265277627374054,0.11277746209075346,-0.05183731370242606,0.0743023426360025,1.2844387318218118,0.0026278922298741403,0.714728965139624,0.7060372390445739,0.6885546588407924,0.7244307217290621
9,0.11636001879856109,0.09548515629384363,0.0799326873929608,1.5467669700534536,0.075591588888824,0.07589461533238268,-0.0030618223790580545,0.015084562017080652,1.3252626371387828,0.022182786157941448,0.6984851250228143,0.6105610561056106,0.7843731072077529,0.49980702431493634
10,0.13800270412323895,0.09689095908861334,0.09431176123958998,1.4580292281153577,0.0646936887018793,0.10687030266642361,-0.03273286370705186,0.05562396482943485,1.3441586018071268,0.004560895629765804,0.7176492060594999,0.6788457546190575,0.7345013477088949,0.6310304901582401
