epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
2,-0.05313806590147058,-0.1552342962584689,0.07965731591044024,0.7526889524634747,0.14744945301333956,-0.2020333808634335,-0.48241024375727554,0.2610214611815455,0.021656898268783045,0.6078817094344131,0.7868491520380839,0.6241343126967471,0.8784197895514122,0.48401993693418777
3,-0.013584263234628635,-0.07331330669455838,0.04566600888942481,0.958896034115828,0.059514596414627086,-0.3265610287150203,-0.7521342271427832,0.4160066957011817,0.025794155569123376,0.762590699343195,0.8626971139541803,0.8017825503355704,0.849056174664544,0.7594954735021869
4,0.009997667998051019,-0.025739806535978627,0.026413171380772184,1.0270482881771665,0.03385705538190564,-0.18932982595165668,-0.35541093022350434,0.2153101733728729,0.49762176501560934,0.18173126139653384,0.9135525141326986,0.8828262053112335,0.8750974395874558,0.8906927067439732
5,0.010706036502348082,-0.019200548125101857,0.021643990290147155,1.0277255570795276,0.027888759965581267,-0.05326018703567048,-0.003346761459342096,0.02705270556394035,0.8634953881484788,0.038171276075105065,0.9431493603094318,0.9246482830692786,0.897046445787742,0.9540026446953515
6,0.019080917860317348,0.011824310030472795,0.015524206946970442,1.0502818243022982,0.008525083601546246,-0.04002965511423123,-0.0007784644440853583,0.0159557984725562,0.8961048712963982,0.023361715891771273,0.9553481106813448,0.9404576518315,0.9176215546608857,0.9644593632387346
7,0.018969117642817612,0.013753833710677732,0.015824164501599815,1.050407336799921,0.006703396500007286,-0.03125295368644221,0.002803127456729504,0.011083849899106308,0.9181600773698843,0.01521799162091475,0.9597738768223743,0.9461300926387091,0.9269249536449693,0.9661478995015766
8,0.01716734977759443,0.011786821579572448,0.013977725545448738,1.0457015687536717,0.0064454287192090565,-0.02948184948905941,0.0028233314100561957,0.00967377086286767,0.922559709004652,0.012945112105783418,0.9621541207973817,0.9492408068796264,0.9313274474874225,0.9678567795748143
9,0.01564539890753891,0.011320889004338919,0.012669694448213933,1.0419643948875732,0.005096641477295827,-0.026813120294623072,0.002896566239093068,0.00763318605731832,0.9289604323839166,0.009669082173135668,0.9646682534959833,0.9524086245591535,0.9383254693700275,0.9669209642966128
10,0.014640871780542686,0.009819809448467165,0.0115603085624588,1.0389830028715104,0.005242293877655069,-0.02508777392867334,0.0037286737998987185,0.00694686381001465,0.9339600800591575,0.007888781396429678,0.964110383814341,0.9518188989744665,0.934710127873225,0.9695656596480521
