epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,F1_score,Precision,Recall
21,0.1317882666982254,0.0006578947368420796,0.024718139665058002,1.2102256995427276,0.0005111535717632343,0.9809411764705883,0.9628175519630485,0.9997601918465228
22,0.13065412204053994,-0.0004741807348560556,0.021486012471480916,1.2098814458849312,0.0014811880329734795,0.9838233557680954,0.9690625726913236,0.9990407673860912
23,0.12988816347462473,-0.0008515392254220266,0.01959794552532958,1.2093197711379529,0.0016222891362454028,0.9853323870357227,0.9722222222222222,0.9988009592326139
24,0.12979545947651827,-0.001983614697120162,0.020120867423294202,1.2099779827052555,0.003013944328192908,0.9863727929849508,0.9749355821035371,0.9980815347721822
25,0.12820305462961135,-0.002360973187686244,0.01670218823224496,1.2080713230076456,0.0026045205417404294,0.9882436765229783,0.9788285109386027,0.9978417266187051
26,0.12719251530273445,-0.002738331678252215,0.014828493232055111,1.2068318133706821,0.0024693763158614157,0.9892984542211654,0.9811320754716981,0.9976019184652278
27,0.12593739521489566,-0.002738331678252215,0.012270286850911102,1.2049233731846263,0.0016816851323607773,0.9901225752707367,0.9827545476021734,0.9976019184652278
28,0.1263042663563384,-0.002738331678252215,0.012248728931968877,1.2059201852268708,0.0020963811317127323,0.9908300583541741,0.9841495150224746,0.9976019184652278
29,0.12492685588801888,-0.003493048659384379,0.011095475177637003,1.2036745238018673,0.0019180831912826157,0.9909437559580553,0.9848413074372335,0.9971223021582734
30,0.12437589170069108,-0.00387040714995035,0.010773950341287333,1.202776259231866,0.0019217453900667314,0.9909415971394516,0.9850710900473933,0.9968824940047961
31,0.12422269998750801,-0.004247765640516432,0.010955443613589633,1.2026579284676153,0.002249540357455837,0.9910575891260285,0.9855347403367323,0.996642685851319
32,0.12406950827432495,-0.004247765640516432,0.01043805355897624,1.2025394440270474,0.0022018925276094947,0.9914122137404581,0.9862363550071191,0.996642685851319
33,0.12391631656114188,-0.004247765640516432,0.009920663504362843,1.2024208056105983,0.002154177168817717,0.9917670922324305,0.9869389693659464,0.996642685851319
34,0.12388541522843977,-0.004625124131082403,0.010094970803684346,1.2026336590008442,0.0026210037119509533,0.9921203438395415,0.9878744650499287,0.9964028776978417
35,0.12388541522843977,-0.004625124131082403,0.010094970803684346,1.2026336590008442,0.0026210037119509533,0.9921203438395415,0.9878744650499287,0.9964028776978417
36,0.12428318770258451,-0.004625124131082403,0.010597988912336258,1.2034166236225894,0.0029461950589066976,0.9922388059701494,0.9881093935790726,0.9964028776978417
37,0.12468096017672936,-0.004625124131082403,0.011101007020988169,1.2042006083936792,0.0032715992970880903,0.9923572963935992,0.9883444338725024,0.9964028776978417
38,0.12385451389573765,-0.004625124131082403,0.009570394776090209,1.2028470670579052,0.0027122518069156998,0.9927129375223989,0.9890502261366342,0.9964028776978417
39,0.12437457675036334,-0.004625124131082403,0.01006622691176138,1.203964570091594,0.00317711031112633,0.9930688336520076,0.9897570271557885,0.9964028776978417
40,0.12437457675036334,-0.004625124131082403,0.01006622691176138,1.203964570091594,0.00317711031112633,0.9930688336520076,0.9897570271557885,0.9964028776978417
41,0.11753879436413517,-0.0049580472921434415,0.012760880603428138,1.1887833484934294,0.003436675760302821,0.9912363808621507,0.985633537447009,0.9969032872796569
42,0.11753879436413517,-0.0049580472921434415,0.012760880603428138,1.1887833484934294,0.003436675760302821,0.9912363808621507,0.985633537447009,0.9969032872796569
43,0.11753879436413517,-0.004576659038901587,0.01204772043709979,1.1887833484934294,0.00305724111791994,0.9914732354334439,0.9858690532265661,0.9971414959504526
44,0.1169799790525956,-0.004576659038901587,0.011002788357684952,1.1878858148214826,0.002681335095289672,0.9917081260364842,0.9863336475023563,0.9971414959504526
45,0.1169799790525956,-0.004195270785659844,0.010289628191356663,1.1878858148214826,0.0023017564276108793,0.9919450367211562,0.986569274269557,0.9973797046212483
46,0.11642116374105604,-0.004195270785659844,0.009244696111941826,1.1869882811495358,0.0019254207901285847,0.9921800947867299,0.987034417727487,0.9973797046212483
47,0.11614175608528632,-0.004195270785659844,0.008722230072234405,1.1865395143135626,0.00173714577361761,0.9922976656001896,0.9872671539731196,0.9973797046212483
48,0.11642116374105604,-0.003432494279176246,0.00781837577928519,1.1869882811495358,0.001165975185419943,0.9926540284360189,0.9875058934464875,0.9978561219628395
49,0.11642116374105604,-0.003432494279176246,0.00781837577928519,1.1869882811495358,0.001165975185419943,0.9926540284360189,0.9875058934464875,0.9978561219628395
50,0.11642116374105604,-0.003432494279176246,0.00781837577928519,1.1869882811495358,0.001165975185419943,0.9926540284360189,0.9875058934464875,0.9978561219628395
51,0.11642116374105604,-0.003432494279176246,0.00781837577928519,1.1869882811495358,0.001165975185419943,0.9926540284360189,0.9875058934464875,0.9978561219628395
52,0.11642116374105604,-0.003432494279176246,0.00781837577928519,1.1869882811495358,0.001165975185419943,0.9926540284360189,0.9875058934464875,0.9978561219628395
53,0.11625221197727487,-0.003432494279176246,0.00727900487277227,1.1868339121063347,0.0011022371678111043,0.993006993006993,0.9882047652748289,0.9978561219628395
54,0.11625221197727487,-0.003432494279176246,0.00727900487277227,1.1868339121063347,0.0011022371678111043,0.993006993006993,0.9882047652748289,0.9978561219628395
55,0.11625221197727487,-0.003432494279176246,0.00727900487277227,1.1868339121063347,0.0011022371678111043,0.993006993006993,0.9882047652748289,0.9978561219628395
56,0.11625221197727487,-0.0030511060259343914,0.006565844706443925,1.1868339121063347,0.0007223701212772937,0.9932440440915018,0.9884406699693324,0.9980943306336351
