epoch,accuracy,Model_training_time,Full_training_time
21,94.92465501687326,2.1580898761749268,318.4611780643463
22,94.84780647532492,5.129708051681519,318.4611780643463
23,94.89458384844131,2.204933881759644,318.4611780643463
24,94.8578301981356,4.5193846225738525,318.4611780643463
25,94.7943466203348,5.985419034957886,318.4611780643463
26,94.84780647532492,2.1264822483062744,318.4611780643463
27,94.83778275251429,2.214131116867065,318.4611780643463
28,94.86451268000935,2.4431867599487305,318.4611780643463
29,94.90794881218883,2.204850912094116,318.4611780643463
30,94.84780647532492,3.491264820098877,318.4611780643463
31,94.89124260750442,8.426932096481323,318.4611780643463
32,94.82107654782986,2.1986968517303467,318.4611780643463
33,94.90794881218883,5.150161266326904,318.4611780643463
34,94.88121888469378,2.2242591381073,318.4611780643463
35,94.83110027064052,5.121527910232544,318.4611780643463
36,94.90460757125196,7.864924907684326,318.4611780643463
37,94.85114771626182,2.20837664604187,318.4611780643463
38,94.87787764375688,5.085838079452515,318.4611780643463
39,94.88790136656756,2.182825803756714,318.4611780643463
40,94.88121888469378,3.9657819271087646,318.4611780643463
41,94.92131377593638,5.15595293045044,318.4611780643463
42,94.9380199806208,5.212130784988403,318.4611780643463
43,94.90794881218883,2.205217838287353,318.4611780643463
44,94.92799625781016,5.106494903564453,318.4611780643463
45,94.961408667179,2.207724094390869,318.4611780643463
46,94.93133749874704,4.430641174316406,318.4611780643463
47,94.91797253499948,9.287669897079468,318.4611780643463
48,94.88456012563066,2.231301784515381,318.4611780643463
49,94.89124260750442,5.093372821807861,318.4611780643463
50,94.92799625781016,2.193398952484131,318.4611780643463
51,94.95472618530522,4.407442808151245,318.4611780643463
52,94.92465501687326,9.868108987808228,318.4611780643463
53,94.94804370343144,2.2320330142974854,318.4611780643463
54,94.91797253499948,5.163116216659546,318.4611780643463
55,94.89458384844131,2.1902289390563965,318.4611780643463
56,94.93467873968392,5.123042821884155,318.4611780643463
57,94.961408667179,2.199341058731079,318.4611780643463
58,94.92465501687326,9.900775909423828,318.4611780643463
59,94.91129005312573,5.138538122177124,318.4611780643463
60,94.8578301981356,2.214941024780273,318.4611780643463
61,95.03491596779044,2.1815178394317627,318.4611780643463
62,94.98813859467406,5.123600721359253,318.4611780643463
63,94.96809114905275,33.1493456363678,318.4611780643463
64,94.97143238998964,47.617400884628296,318.4611780643463
65,94.99816231748471,26.859964847564697,318.4611780643463
66,94.98145611280027,26.012551307678223,318.4611780643463
67,94.97143238998964,24.571613073349,318.4611780643463
68,94.98145611280027,30.09611701965332,318.4611780643463
69,94.9781148718634,21.03868293762207,318.4611780643463
70,94.94804370343144,24.793621063232425,318.4611780643463
71,94.99147983561096,18.751185178756717,318.4611780643463
72,94.94804370343144,21.82091379165649,318.4611780643463
73,94.94136122155768,13.47304892539978,318.4611780643463
74,94.98145611280027,17.733752965927124,318.4611780643463
75,94.91129005312573,11.531943082809448,318.4611780643463
76,94.95472618530522,15.999850034713743,318.4611780643463
77,94.95472618530522,13.10575008392334,318.4611780643463
78,94.94136122155768,12.266748905181885,318.4611780643463
79,94.94470246249458,17.664611101150513,318.4611780643463
80,94.95472618530522,12.096221923828123,318.4611780643463
