epoch,Data_selection_execution_time
1,0.005916118621826172
21,0.3279430866241455
41,0.3536100387573242
61,0.35597991943359375
81,0.31833791732788086
101,0.3265821933746338
121,0.3012568950653076
141,0.3183121681213379
