epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,Accuracy,F1_score,Precision,Recall
1,-0.31495045973689184,-0.43718107402120104,0.2471172238597736,0.6012714656849846,0.23798604057410178,0.5201650472514309,0.6302943287867911,0.6722817764165391,0.5932432432432433
2,-0.32039093596882534,-0.44331407121667726,0.256705612034857,0.5977426103609069,0.23751355391705253,0.5310794622654066,0.6396645187685385,0.6802262345007614,0.6036679536679537
3,-0.31197364740078304,-0.42657931638469565,0.27923558065854015,0.6076919062701054,0.2090578179989946,0.5908425395980301,0.6864545083639332,0.7277249134948097,0.6496138996138996
4,-0.20601143277022682,-0.38378438578906326,0.20064375370120366,0.7150562980276272,0.20065917538620204,0.7290030613603088,0.7905349794238682,0.8462555066079295,0.7416988416988417
5,-0.17221480757912921,-0.34773752391944845,0.18041384276828099,0.7579108400300453,0.17744791771826285,0.7610807932916278,0.8164433991205643,0.868014785823005,0.7706563706563706
6,-0.14939468362835195,-0.3246021018740698,0.16668640232468038,0.7871710636811308,0.16416845110635248,0.783442033808066,0.8340980931987356,0.8839420791009294,0.7895752895752896
7,0.0034900333267167127,-0.14386788871002043,0.0778377692148321,1.005224384632001,0.0625015339838022,0.8943165180354054,0.9222635598198551,0.9356376638855781,0.9092664092664092
8,0.07106732263767435,-0.06755915317559158,0.05087887628623616,1.1087353941750866,0.028636212227897695,0.9371755623585785,0.9546066551259857,0.9511307014181679,0.9581081081081081
9,0.07843089030274963,-0.060398505603985075,0.04969277103692634,1.1204650046907645,0.026449613595652455,0.9415679488885931,0.9578330611852848,0.9531638310074556,0.9625482625482625
10,0.11082105491653238,-0.02490660024906599,0.032034797792157746,1.1752007144261365,0.014264501297830856,0.971782244110209,0.9796388782174414,0.9747706422018348,0.9845559845559846
11,0.11840539321695098,-0.014009962640099571,0.021865406919635143,1.1889738205527678,0.009188222375914545,0.9826966591241848,0.9874999999999999,0.9837164750957854,0.9913127413127413
12,0.11848846333770957,-0.014321295143212898,0.02243225738171812,1.1892012373456706,0.00959676278279431,0.9826966591241848,0.9874975956914792,0.98390187811422,0.9911196911196911
13,0.11758267254498411,-0.014009962640099571,0.019481495597013454,1.1880377847228676,0.008813974225230004,0.9844269932117663,0.9887359198998747,0.9861724601497983,0.9913127413127413
14,0.12093616616229674,-0.011519302615193072,0.01977157233666877,1.1940830408572343,0.008853639917152822,0.986822840409956,0.9904670197400096,0.988088376560999,0.9928571428571429
15,0.12101923628305533,-0.011207970112079746,0.01913183514792132,1.194314295675869,0.008641303731909966,0.9873552508984427,0.9908504285851873,0.9886603882375553,0.993050193050193
16,0.12101923628305533,-0.011207970112079746,0.01913183514792132,1.194314295675869,0.008641303731909966,0.9873552508984427,0.9908504285851873,0.9886603882375553,0.993050193050193
17,0.12110230640381392,-0.011207970112079746,0.019095391784589088,1.1945457838495175,0.00873994437544412,0.987621456142686,0.9910413254985069,0.9890405691213229,0.993050193050193
18,0.12087130617281372,-0.01089663760896642,0.018044470385315325,1.1941746916519873,0.008275291847943622,0.988020764009051,0.991329479768786,0.989423076923077,0.9932432432432432
19,0.12064030594181341,-0.011207970112079746,0.018200136636871988,1.1938035994544571,0.008432675515021915,0.9878876613869293,0.9912322959822718,0.9894210425081746,0.993050193050193
20,0.12003037536957128,-0.012141967621419725,0.018630692028209744,1.1929211081154543,0.009003747193053857,0.9877545587648077,0.9911316753422016,0.9897959183673469,0.9924710424710425
21,0.11956837490757088,-0.012453300124533051,0.018338730705907857,1.1921785490690084,0.009007575846282756,0.9877545587648077,0.9911299652911685,0.9899845916795069,0.9922779922779923
22,0.11956837490757088,-0.012453300124533051,0.018338730705907857,1.1921785490690084,0.009007575846282756,0.9877545587648077,0.9911299652911685,0.9899845916795069,0.9922779922779923
23,0.11956837490757088,-0.012453300124533051,0.018338730705907857,1.1921785490690084,0.009007575846282756,0.9877545587648077,0.9911299652911685,0.9899845916795069,0.9922779922779923
24,0.12011344549032998,-0.012141967621419725,0.018594248664877508,1.1931521264854599,0.009102453943608202,0.988020764009051,0.9913227921326648,0.9901771956856703,0.9924710424710425
25,0.12011344549032998,-0.012141967621419725,0.018594248664877508,1.1931521264854599,0.009102453943608202,0.988020764009051,0.9913227921326648,0.9901771956856703,0.9924710424710425
26,0.12011344549032998,-0.012141967621419725,0.018594248664877508,1.1931521264854599,0.009102453943608202,0.988020764009051,0.9913227921326648,0.9901771956856703,0.9924710424710425
27,0.12011344549032998,-0.012141967621419725,0.018594248664877508,1.1931521264854599,0.009102453943608202,0.988020764009051,0.9913227921326648,0.9901771956856703,0.9924710424710425
28,0.11988244525932978,-0.012141967621419725,0.018146621091018958,1.1927806594473263,0.008948653845152865,0.9881538666311727,0.9914183781698969,0.9903679445193604,0.9924710424710425
29,0.11988244525932978,-0.012141967621419725,0.018146621091018958,1.1927806594473263,0.008948653845152865,0.9881538666311727,0.9914183781698969,0.9903679445193604,0.9924710424710425
30,0.11965144502832947,-0.012141967621419725,0.017698993517160415,1.1924091924091924,0.008794805848815646,0.9882869692532943,0.9915139826422372,0.9905587668593449,0.9924710424710425
31,0.11942044479732927,-0.012453300124533051,0.017854659768717078,1.1920377253710588,0.008952387895152292,0.9881538666311727,0.9914167229241008,0.9905569473887069,0.9922779922779923
32,0.11942044479732927,-0.012453300124533051,0.017854659768717078,1.1920377253710588,0.008952387895152292,0.9881538666311727,0.9914167229241008,0.9905569473887069,0.9922779922779923
