epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,0.03777100633408714,-0.025788426866611314,0.03716680406490286,1.0704168394642963,0.12697222766612504,0.1079022239283145,0.11545109105193119,0.11280405030252255,1.2142454210151739,0.24138766679144288,0.003611454665471192,-0.11466363084361192,0.06722770857272217,1.0066822448013377,0.2482103669773169,0.4713811420982736,0.32858227207556717,0.2388132891994606,0.5264864864864864
2,0.0649020743489761,0.008610451306413303,0.04271653264532693,1.1342551681509123,0.11880437184678033,0.09943942150276613,0.11935995895528367,0.11212917926459179,1.217394227112366,0.23094125521404654,-0.006135495173925198,-0.11863986596985926,0.06594641010229507,0.9875908173151646,0.24539553981267748,0.5037184594953519,0.3276358402302987,0.24555016181229775,0.4921621621621622
3,0.07712350547638458,0.030367312480325093,0.060106571190332886,1.1791353628274908,0.11089069116808348,0.09405133466602583,0.13812829680460464,0.11994282117721564,1.230451750963439,0.21449499200129094,-0.022592879581609715,-0.11141226892167538,0.05723857899338605,0.9496375331470576,0.23481162725121682,0.5377822045152723,0.32711454809086515,0.254627539503386,0.4572972972972973
4,0.08899115736351465,0.04194330767249521,0.07338761571752994,1.23483526164899,0.10799789507249749,0.07914828928672957,0.14129964246204169,0.11563862112908985,1.2177805579725383,0.19936771797706523,-0.02974530056450253,-0.11434317862326643,0.059915790578756456,0.9258231592951568,0.23230636884766456,0.5721779548472775,0.328364432398624,0.2672662480909554,0.42567567567567566
5,0.10508792834402542,0.07273631342472026,0.09663373467902853,1.3209301696778926,0.09468877428512532,0.07311648158685241,0.14964326369626912,0.118415225575113,1.2311722329367851,0.18119090962841256,-0.031237190262233316,-0.09538908668832341,0.05058663334232097,0.9113139984356795,0.21779468480637537,0.604714475431607,0.3274206304372388,0.28130460104834015,0.3916216216216216
6,0.1169168452778403,0.10119694931745987,0.11617426127315114,1.411620923793048,0.07965685918039861,0.05957812752970926,0.15682288242933418,0.11558796220703761,1.213322491855917,0.15827571655792516,-0.033896310035276045,-0.07402617654803839,0.04136453063491069,0.8911219189845059,0.1989391595260764,0.6322709163346614,0.32644125516905864,0.29677134011499334,0.3627027027027027
7,0.12373419706130823,0.12545788856137136,0.13072293207096164,1.503713915845941,0.06238860658166495,0.05189359980430361,0.16306937519039294,0.1153044130933951,1.212206979585327,0.13497971618895407,-0.03963824192271029,-0.06418526593821383,0.039350718208605376,0.8562511648356893,0.1825361541471137,0.6559096945551128,0.3233220161922173,0.31278423446184944,0.3345945945945946
8,0.13134284860535722,0.14437440975302634,0.14364504962302146,1.6203629812132132,0.0484867592014826,0.03830147832766162,0.14710682849401163,0.10200072770099898,1.176944850399145,0.12051750178827547,-0.040398589342406505,-0.05795786824444166,0.03570990354334133,0.833836852023754,0.17062209535221923,0.6773572377158035,0.32165293871282985,0.33265954374819523,0.31135135135135134
9,0.14023713169515226,0.1714792662335804,0.1605653650521402,1.7674580582641877,0.029620471270641935,0.029333296947233967,0.14483974924243642,0.09726625790392235,1.152887274740471,0.10110660751417488,-0.04572645734810038,-0.05079881712574352,0.03458332498161504,0.7893843110707333,0.1544478753596378,0.6959495351925631,0.32112676056338024,0.3556650246305419,0.2927027027027027
10,0.139199034946306,0.19111839281114962,0.16826512205293825,1.8605393151828356,0.009083872186133712,0.020303269505556804,0.1334722867999551,0.08807633194951517,1.116734826497182,0.0886528310811538,-0.046711087698798365,-0.048094108991455164,0.033073183602589776,0.7620595346989423,0.14464323934872983,0.7097609561752988,0.31990042010269176,0.376971030436377,0.27783783783783783
