epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,F1_score,Precision,Recall
21,-0.07562340159169562,-0.011980948748877895,0.01877946826506213,0.637968461478444,0.028841704159098036,-0.23372263081234307,-0.23367139959432054,0.16800139991995733,0.16710269935390712,0.16969271204177944,-0.18682995445898626,-0.13230540759327386,0.10548859140838661,0.2780783620000199,0.0999075394030996,0.6399342645850452,0.7232540861812778,0.5738284703801945
22,-0.0789783188933418,-0.019231222455280306,0.024259726657424808,0.6104114261008761,0.024806358389404704,-0.22801206701192694,-0.2421906693711967,0.16941038866193556,0.16163623354101275,0.18288777801927109,-0.18342362464677392,-0.14375884052626875,0.10928363482252135,0.2694089813960818,0.11063056438998509,0.6345287739783153,0.7309761721752498,0.5605658709106985
23,-0.08084555722905545,-0.012152350018532765,0.02182278422820538,0.6224082551009209,0.022122888293229503,-0.24130446450641177,-0.24935767410412435,0.17889881922237977,0.1614884372446102,0.17925542519936788,-0.19078083764478396,-0.12797192925850487,0.10573245249642996,0.27889713033480384,0.09319865319865317,0.6410673608851285,0.7155830003632401,0.5806071323312703
24,-0.08453851959441293,-0.04402762988466835,0.037450925871590976,0.582454779119519,0.04083438067309031,-0.23094277666233515,-0.2546991210277214,0.17644402192511394,0.15086048463827859,0.18940000296221687,-0.182908713749453,-0.13329857139976314,0.10454839170243585,0.26796647736106016,0.09721094487933857,0.6353452599899682,0.7341576506955177,0.5599764220453876
25,-0.07866621461194016,-0.03215273567138943,0.029218048379538415,0.6093112020059214,0.03900002821202486,-0.2317801222767375,-0.26159567275185935,0.18000745209395397,0.1477816992374974,0.19599695926306843,-0.178096462372622,-0.12493914260939204,0.0982135048934572,0.2819044264193928,0.09850052939559395,0.6347666053203949,0.7341331269349846,0.5590922487474211
26,-0.07968274921225812,-0.022885283272735757,0.025513915989806207,0.6182222339834343,0.03215612385444189,-0.23936940591899575,-0.2600405679513184,0.18253834191494595,0.15076485475693122,0.18730421937692676,-0.1854040893371151,-0.1274180909936823,0.1024542562248105,0.28025583754585465,0.09616327645390155,0.6409876543209876,0.7259507829977628,0.5738284703801945
27,-0.08291095054586783,-0.0350836973824884,0.03227702966111051,0.6048621732654907,0.039727488577664505,-0.24006967724706088,-0.25611899932386745,0.18120667456003883,0.15102018038283058,0.1815491664403316,-0.1887409887802359,-0.13856399604751052,0.10904892011826356,0.2722255279330761,0.10242378659381757,0.6413543721236029,0.7250092902266815,0.5750073681108164
28,-0.08343537990411508,-0.0349883554262429,0.032907661420595195,0.5910160836508735,0.03403120066730558,-0.2342039736309917,-0.25780933062880323,0.17911553362403898,0.1477766040196227,0.1876443228454172,-0.18238395510060323,-0.13912647678200524,0.10607345550466801,0.27449432765223647,0.10834403080872923,0.6385742838107927,0.7342014553810801,0.5649867374005305
29,-0.08572627241234926,-0.03839495566063411,0.03530772647660546,0.5917779910115566,0.03758454456778482,-0.24069768645786263,-0.2663286004056795,0.18593933946815017,0.1487992953772007,0.1929708751321101,-0.18875088614260374,-0.1333338614842578,0.10689681579960017,0.2715754999263368,0.09573912290492048,0.6413418845584608,0.7254464285714286,0.5747126436781609
30,-0.08654763997508054,-0.03790003449450552,0.03586593584066747,0.5799904517869066,0.032203170298841344,-0.23573628278289602,-0.26348884381338744,0.18226561696731772,0.14889137640575928,0.1944319285845032,-0.18410688992602553,-0.12999354695597815,0.10316727156228025,0.27393240704001703,0.09597043217795365,0.6392300033189512,0.7314849981010254,0.5676392572944297
