epoch,Data_selection_execution_time
21,1.648061752319336
41,1.4186279773712158
61,1.336583137512207
81,1.606039047241211
101,1.3342127799987793
121,1.3155357837677002
141,1.6177079677581787
161,2.0621299743652344
181,1.3793730735778809
201,1.3341801166534424
