epoch,Data_selection_execution_time
21,113.9115138053894
41,90.05695104598999
61,103.55399084091187
81,94.75484895706177
101,91.31581902503967
121,90.10357093811035
141,88.86633801460266
161,90.70236372947693
181,91.06302094459534
201,93.00497627258301
221,94.72891497612
241,94.30629873275757
261,100.36179709434509
281,96.68253207206726
