epoch,Data_selection_execution_time
1,0.5743515491485596
21,42.56904435157776
41,42.30351662635803
61,42.339938163757324
81,42.28202795982361
101,42.26042938232422
121,43.55931878089905
141,43.74907875061035
161,43.01378417015076
181,42.29815053939819
