epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543160690571049,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543160690571049,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543160690571049,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543160690571049,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543160690571049,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543160690571049,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543160690571049,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543160690571049,0.0,0.0,0.0
9,-0.00038550501156515033,-0.0011876484560570072,0.000645896712927483,0.0,0.0023717758671805518,-0.0005124525981346726,-0.001244167962674961,0.0006985132078737079,0.0,0.0024844720496894407,-0.0004927564797477087,-0.0012726694241170856,0.0007077224904708786,0.0,0.002541296060991105,0.7545152722443559,0.0021592442645074227,0.8,0.001081081081081081
10,-0.011098117481268883,-0.025784849612225623,0.014302351018394619,0.30124959353370184,0.04722868540498792,-0.020100511059129068,-0.045251799714610956,0.02514244873603257,0.06162351002907987,0.08420712711800013,-0.016755686121925465,-0.02640846176650857,0.015873570035642083,0.15412961652150403,0.0479389032020611,0.7633466135458168,0.0898876404494382,0.8148148148148148,0.04756756756756757
11,-0.03433982727899865,-0.07718284062616262,0.04285318887239027,0.3401665780613149,0.11734558107391613,-0.06191285499566681,-0.11384778182167996,0.0656417086225978,0.10373334392771351,0.17702722833977486,-0.056574341306547066,-0.09745174794976268,0.057789303032080186,0.1393405678597705,0.14637472641501204,0.7830013280212483,0.25929283771532186,0.8033707865168539,0.1545945945945946
12,-0.06299004327247643,-0.1289600206049853,0.07430932866359441,0.35670798327242587,0.15741778863814226,-0.11057590646370774,-0.16457969248528967,0.1015485519090931,0.13688870450688287,0.20509770339859817,-0.10365556304012273,-0.16338207900946564,0.10104125732595422,0.1572171489037457,0.19559598341839768,0.801261620185923,0.4065040650406504,0.763216679076694,0.27702702702702703
13,-0.0780501931214101,-0.13123515439429928,0.07972454059759783,0.4238412038789477,0.1338165335635657,-0.14871525147642492,-0.19502332814930012,0.12693961304670393,0.15980619070325536,0.20845014769754344,-0.1372501011038407,-0.18554183558002135,0.12173180541607664,0.18983317283265172,0.18371040723981896,0.8112217795484727,0.4902277209969518,0.7282898241875333,0.36945945945945946
