epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,0.0036817345060339538,0.001277139208173691,0.0035913255095986565,0.0,0.002534854245880862,-0.0018161130401695529,-3.3679160813885646e-05,0.0004092015124171318,0.605903470283207,4.192777457048217e-05,0.5171638741315897,0.0025327142254115663,0.16666666666666666,0.0012760527435133986
2,0.004295356923706279,0.0017028522775649213,0.004197882831695847,0.0,0.0033755274261603376,-0.0006194636584383999,0.0005988319081298209,0.0009869676289661687,0.8655763861188672,0.0012103936113107422,0.5169595422966898,0.0033726812816188877,0.19047619047619047,0.0017014036580178648
3,0.004908979341378605,0.0021285653469561515,0.0048044401537930366,0.0,0.004214075010535188,-0.0002406333067578358,-0.0006998693905714778,0.002117399977098444,0.9521340247307538,0.0013486111713169671,0.51675521046179,0.004210526315789474,0.20833333333333334,0.002126754572522331
4,0.005113520147269381,0.0021285653469561515,0.005001290547493824,0.0,0.004212299915754001,-0.0006595692095647063,-0.0006998693905714778,0.0018081853821695637,0.8788929459053112,0.0013420784899452337,0.5165508786268901,0.004208754208754209,0.2,0.002126754572522331
5,0.005522601759050931,0.0021285653469561515,0.005394991334895399,0.0,0.004208754208754209,-0.0014974410151784474,-0.0006998693905714778,0.0011897561923118025,0.7617072197846031,0.0013290630585243556,0.5161422149570903,0.004205214465937763,0.18518518518518517,0.002126754572522331
6,0.005522601759050931,0.0021285653469561515,0.005394991334895399,0.0,0.004208754208754209,-0.0014974410151784474,-0.0006998693905714778,0.0011897561923118025,0.7617072197846031,0.0013290630585243556,0.5161422149570903,0.004205214465937763,0.18518518518518517,0.002126754572522331
7,0.005522601759050931,0.0021285653469561515,0.005394991334895399,0.0,0.004208754208754209,-0.0014974410151784474,-0.0006998693905714778,0.0011897561923118025,0.7617072197846031,0.0013290630585243556,0.5161422149570903,0.004205214465937763,0.18518518518518517,0.002126754572522331
8,0.005522601759050931,0.0021285653469561515,0.005394991334895399,0.0,0.004208754208754209,-0.0014974410151784474,-0.0006998693905714778,0.0011897561923118025,0.7617072197846031,0.0013290630585243556,0.5161422149570903,0.004205214465937763,0.18518518518518517,0.002126754572522331
9,0.005522601759050931,0.0021285653469561515,0.005394991334895399,0.0,0.004208754208754209,-0.0014974410151784474,-0.0006998693905714778,0.0011897561923118025,0.7617072197846031,0.0013290630585243556,0.5161422149570903,0.004205214465937763,0.18518518518518517,0.002126754572522331
10,0.005522601759050931,0.0021285653469561515,0.005394991334895399,0.0,0.004208754208754209,-0.0014974410151784474,-0.0006998693905714778,0.0011897561923118025,0.7617072197846031,0.0013290630585243556,0.5161422149570903,0.004205214465937763,0.18518518518518517,0.002126754572522331
11,0.005522601759050931,0.0021285653469561515,0.005394991334895399,0.0,0.004208754208754209,-0.0014974410151784474,-0.0006998693905714778,0.0011897561923118025,0.7617072197846031,0.0013290630585243556,0.5161422149570903,0.004205214465937763,0.18518518518518517,0.002126754572522331
12,0.005522601759050931,0.0021285653469561515,0.005394991334895399,0.0,0.004208754208754209,-0.0014974410151784474,-0.0006998693905714778,0.0011897561923118025,0.7617072197846031,0.0013290630585243556,0.5161422149570903,0.004205214465937763,0.18518518518518517,0.002126754572522331
13,0.006749846594395582,0.004257130693912303,0.006656124402074262,0.0,0.008396305625524769,-0.004011056432019672,-0.007193375884077971,0.004127294844136168,0.5440765855604307,0.013932636701498257,0.5169595422966898,0.008389261744966443,0.30303030303030304,0.004253509145044662
14,0.016363264471262018,0.017879948914431672,0.016420289417845756,0.0,0.0345821325648415,-0.023701043863942586,-0.04875181744251953,0.02848352074309579,0.1680236514230742,0.08931228060713114,0.5204331834899878,0.03455368161250515,0.525,0.01786473840918758
15,0.04745346696665985,0.06513409961685823,0.04811823091079132,0.0,0.11855869817900037,-0.08656148206053632,-0.1909764492307187,0.11227363502927948,0.056519371331049326,0.29629563847238066,0.5347364119329792,0.11846689895470382,0.6594827586206896,0.06507868991918332
16,0.05768050726119861,0.08045977011494253,0.0585369716716445,0.0,0.1436716077537058,-0.10014790593042455,-0.2203487846751604,0.13128880708050467,0.08056518670798687,0.3255279845435439,0.5392317123007765,0.1435624762628181,0.6702127659574468,0.0803913228413441
17,-0.10427490284311722,0.1528309919114517,0.22162546970900665,0.47862548578441394,0.25488107916222935,-0.08035063614923876,-0.20938252133698054,0.1310623235252057,0.4134649281705414,0.2576509247242651,0.5704944830404577,0.25460992907801416,0.7654584221748401,0.15270097830710336
18,-0.054776027817549616,0.23967645806726268,0.25756788782628226,0.7261198609122519,0.3680941484145146,-0.04270388951990145,-0.15952997034590963,0.11194200284827548,0.7445258539248001,0.1440695697127366,0.6044135676338374,0.3677335075114304,0.7918424753867792,0.23947256486601445
19,-0.032071998363673554,0.28182205193699444,0.2762784800367387,0.8396400081816322,0.4176656151419558,-0.02296243329736644,-0.14519168371160782,0.10253923488157891,0.8722346660120893,0.11219920687029805,0.6221904372701267,0.41727072171446583,0.805352798053528,0.2815823054019566
20,-0.023890366128042545,0.29544487015751386,0.28151508599739206,0.8805481693597873,0.43239875389408106,-0.01763875559827538,-0.14040102844656926,0.10007010981333687,0.9047427384319382,0.10124640649972039,0.6270944013077238,0.4319950202303143,0.8051044083526682,0.29519353466609954
21,-0.023276743710370223,0.2962962962962963,0.2817439486730825,0.8836162814481489,0.4332399626517274,-0.017259925246594837,-0.13913600630868184,0.09974681333932203,0.9069990032423886,0.09923449533037626,0.6272987331426236,0.43283582089552236,0.8046242774566474,0.29604423649510847
22,-0.022663121292697902,0.29757343550446996,0.2823825182771693,0.8866843935365105,0.4347014925373134,-0.016881094894914267,-0.13916968546949576,0.099763652919729,0.909245104697837,0.09887390255826661,0.6279117286473233,0.4342963653308481,0.8052995391705069,0.29732028923862186
23,-0.022663121292697902,0.29757343550446996,0.2823825182771693,0.8866843935365105,0.4347014925373134,-0.016881094894914267,-0.13916968546949576,0.099763652919729,0.909245104697837,0.09887390255826661,0.6279117286473233,0.4342963653308481,0.8052995391705069,0.29732028923862186
24,-0.017754141951319302,0.3065134099616858,0.28626195432467494,0.9112292902434035,0.44444444444444436,-0.00730789984106503,-0.1258869530216779,0.0915024162854529,0.9607118087373373,0.08287004822170779,0.6315897016755211,0.4440333024976873,0.8071748878923767,0.30625265844321564
