,SPD_age,EOD_age,AOD_age,DI_age,DiscIndex_age,SPD_gender,EOD_gender,AOD_gender,DI_gender,DiscIndex_gender,Accuracy,F1_score,Precision,Recall
87,0.0915671238292356,-0.004937288132961348,0.039621284553381,1.2037365143211807,0.019521706318043508,0.14424730571013922,0.07888418102895889,0.047072280585965104,1.3702763376818277,0.06366730776016039,0.8859766029912631,0.8805707786164823,0.8895852919669905,0.8717371276486846
88,0.09132108160904173,-0.0052841949324277104,0.039677293083693305,1.2012384562002882,0.019015421896777074,0.14262353457661514,0.07583669208206656,0.04524772804141895,1.3612597887289366,0.06296066037103065,0.8861246853250407,0.8812599722064955,0.886231884057971,0.8763435356740711
89,0.09011726539653381,-0.0031459198076949635,0.03590405265006086,1.1999526319211318,0.016398768807834307,0.14134795798261113,0.07477635337664801,0.04352338447780157,1.3604687035129879,0.06243038224286568,0.8880497556641492,0.8828512396694216,0.8910436867896987,0.8748080663322756
90,0.09753942276200611,0.0022575858040478902,0.04063372362912513,1.2185009987940845,0.017585981753942548,0.13997076482067322,0.0769340558859477,0.04289549824644369,1.3584434313631462,0.06551696730228651,0.886025963769189,0.8804308425249857,0.8909033745546007,0.8702016583068891
91,0.1000882155156208,0.002443254960969088,0.04327419841392331,1.221589429352865,0.018664148218697774,0.1381490253484428,0.07256277165970537,0.04083628719525359,1.3475734174726826,0.0639689279508514,0.8859272422133373,0.8810663372960734,0.8859449389360381,0.8762411710512846
92,0.09396394248937523,-0.0036166923145806162,0.040631705158852324,1.2110218987124273,0.02078057681249834,0.13827011568314868,0.0750180411965018,0.04096403902379111,1.3550390470420228,0.06481328758601701,0.8868650969939286,0.8810586403736378,0.8934848963267025,0.8689732828334528
93,0.09680846651899477,-0.0012254578450265896,0.04120141480577048,1.213610292421027,0.019462105518350037,0.14399668939982146,0.07873394019276192,0.04676818007311044,1.3647379357458103,0.06472078650392876,0.886025963769189,0.8812548212908202,0.885489871847871,0.8770600880335756
94,0.09529977190320327,-0.0008920090831401328,0.03927484430370505,1.2126036731458592,0.018662226283982397,0.13917204124681404,0.07977396746655141,0.042283226138817735,1.3548145020768152,0.06940564060259491,0.8862234068808924,0.8807984692558307,0.8900501672240803,0.8717371276486846
95,0.09887296539401452,0.004659534941982901,0.041728475838416414,1.2199273859520365,0.015820143328212688,0.14101397241270225,0.07376100950183351,0.04334493167734617,1.3584486888824951,0.06194745697893189,0.8871612616614838,0.8820555154266846,0.8892125247061271,0.8750127955778483
96,0.0967153286086096,0.001119915773389435,0.03959550061901045,1.214938716212474,0.017558769828844634,0.14277657265773058,0.0773201552522037,0.04522776295255755,1.3640041353273362,0.06382258274970598,0.8873093439952614,0.8821920635739717,0.8894901144640999,0.8750127955778483
97,0.09328069859246646,0.0005389944050796514,0.03588556731451698,1.2056464760878736,0.014845776776182262,0.14313846763531757,0.07506012138220841,0.04519017150735703,1.3625640938602643,0.06170597266403888,0.8880991164420752,0.8833547723179829,0.888061245603145,0.8786979219981574
98,0.09571836925324945,0.0003426105797773582,0.038648071432359744,1.2119768007874183,0.017286478164076247,0.14509377142189128,0.08187141880086235,0.04783785226778581,1.3699117567026713,0.06646122328013104,0.8868650969939286,0.881892198289189,0.887931929023555,0.8759340771829256
99,0.09680648980928624,0.0038794863791720147,0.0397070118264556,1.2162197140808915,0.015187182610866712,0.1449747750406018,0.08053819646692206,0.04773467873647077,1.3729222620365988,0.06455886084835472,0.8865689323263735,0.8811420295851866,0.8905384213277574,0.8719418568942573
100,0.0948628802985994,-0.00020616678338924999,0.03812181454342426,1.212442370513493,0.017877726593887422,0.14407688781566802,0.0816341029483546,0.04707647127946947,1.3717235531862875,0.0662306964965571,0.8861740461029666,0.8805181347150258,0.8915119085090757,0.8697921998157436
101,0.07803367770717173,-0.010909033500678844,0.0338077961373294,1.1867040772684225,0.019267646653103432,0.13185062286738325,0.07762432577204614,0.03906760783405356,1.364431056846361,0.06802461173281638,0.8738832123994275,0.8628924067614704,0.9068351003834875,0.8230115672023749
102,0.0839910156605796,-0.0014677025214668848,0.027321412283130182,1.1914055185405807,0.011485801574503518,0.14123509389346944,0.08041555367459752,0.04315778038231587,1.3728866420678194,0.0656552380086941,0.8912088454514043,0.8845347862531433,0.90589119004185,0.8641621455624936
103,0.07869219335321676,-0.01195197965144712,0.032446105978699416,1.176567939766178,0.016752100921396895,0.1502411576235998,0.08536380096655083,0.051627548368166146,1.3962996149758884,0.0629416883783801,0.8925909472333284,0.8866666666666666,0.9025554023963525,0.8713276691575391
104,0.08906635349383446,0.0033952558347063455,0.03115136573081679,1.2024235306678055,0.010545745363103931,0.14330412926417163,0.07966220905126586,0.04535280063061404,1.377076930778577,0.06335805790909899,0.889925465225332,0.8834778973769464,0.9023374959974384,0.86539052103593
105,0.09162033995531083,-0.0005505890220716125,0.03460129797957428,1.211334980256236,0.017615009056574316,0.13257109241071113,0.06947757449445258,0.03488724507019872,1.3485153916857027,0.06226068598530854,0.8897280221136286,0.8825446898002103,0.9072532699167658,0.8591462790459617
106,0.08778905019098499,-0.004818909163940122,0.03494155291725428,1.195560080928308,0.016479427265731594,0.1533890277080292,0.08716514259581376,0.05536103162840142,1.4006735543195774,0.0628627692794288,0.8898267436694802,0.8844241922120961,0.8948967829822907,0.8741938785955574
107,0.08626892166609496,6.547852899507767e-05,0.028480627018521006,1.1938843143808542,0.010884443747682715,0.14927078969683977,0.08375623768164053,0.05146125138382638,1.391938281549939,0.06257393981678094,0.8890369712226665,0.883062838119018,0.8977260708619778,0.8688709182106664
108,0.08841679117999884,-0.003218437925578188,0.033878501779169255,1.1935994199128461,0.01423073254350804,0.14841977711481213,0.07918826046614835,0.05001824487641763,1.3770510689572575,0.061114331835333435,0.8898761044474061,0.8854311097416936,0.888396537510305,0.8824854130412529
109,0.08322347090845322,-0.006403178995523118,0.03216897505752338,1.1854442689017601,0.014347096385817548,0.14428942408742818,0.0784625138866889,0.046693108721322416,1.3730546930370966,0.06263356160097844,0.8876548694407423,0.8819869335269107,0.8936639697383629,0.8706111167980346
110,0.08710382958436774,-0.007228829601057085,0.03676662204635501,1.1928145847754488,0.017912328336572636,0.14671105129982454,0.0798748415047984,0.048584479612306414,1.3768254307781527,0.062446367184971985,0.8895305790019251,0.8844366415367138,0.8923621965197458,0.8766506295424301
