epoch,Model_training_time,Full_training_time,Loss
1,7.724355220794678,1577.515151977539,0.46356725692749023
2,7.894302845001221,1577.515151977539,0.34156179428100586
3,7.729204416275024,1577.515151977539,0.2586790919303894
4,7.916373252868652,1577.515151977539,0.2840803563594818
5,7.709879636764526,1577.515151977539,0.2514684498310089
6,7.849053621292114,1577.515151977539,0.3083394765853882
7,7.718098163604736,1577.515151977539,0.16533301770687103
8,7.844024181365967,1577.515151977539,0.20959319174289703
9,7.72005033493042,1577.515151977539,0.18431532382965088
10,7.8646156787872314,1577.515151977539,0.14920839667320251
11,7.717194557189941,1577.515151977539,0.20698320865631104
12,7.878637313842773,1577.515151977539,0.15121732652187347
13,7.7473437786102295,1577.515151977539,0.07855623960494995
14,7.864802360534668,1577.515151977539,0.1127447783946991
15,7.723046541213989,1577.515151977539,0.11510161310434341
16,7.833038091659546,1577.515151977539,0.04635501280426979
17,7.714401960372925,1577.515151977539,0.0184012483805418
18,7.863070726394653,1577.515151977539,0.015774205327033997
19,7.725654602050781,1577.515151977539,0.022464441135525703
20,7.887771129608154,1577.515151977539,0.01679740846157074
21,7.613893747329712,1577.515151977539,0.39598438143730164
22,7.766895532608032,1577.515151977539,0.2030564844608307
23,7.633063077926636,1577.515151977539,0.2787163257598877
24,7.79867696762085,1577.515151977539,0.20815807580947876
25,7.615850448608398,1577.515151977539,0.21934887766838074
26,7.820013046264648,1577.515151977539,0.09552539885044098
27,7.6616716384887695,1577.515151977539,0.1224382296204567
28,7.8024842739105225,1577.515151977539,0.06227020546793938
29,11.261826515197754,1577.515151977539,0.044272907078266144
30,7.812272310256958,1577.515151977539,0.07297791540622711
31,7.648837089538574,1577.515151977539,0.03306066244840622
32,7.81808066368103,1577.515151977539,0.044571176171302795
33,7.738756418228149,1577.515151977539,0.01758624240756035
34,8.20936918258667,1577.515151977539,0.016183000057935715
35,7.865348815917969,1577.515151977539,0.0143815279006958
36,7.806845188140869,1577.515151977539,0.007760369218885899
37,7.650472640991211,1577.515151977539,0.005856020841747522
38,10.807018280029297,1577.515151977539,0.00559751084074378
39,7.633735179901123,1577.515151977539,0.004816848784685135
40,7.81379246711731,1577.515151977539,0.0030927606858313084
41,7.916552305221558,1577.515151977539,0.24298718571662903
42,7.782160043716431,1577.515151977539,0.19272513687610626
43,7.590036153793335,1577.515151977539,0.16984611749649048
44,7.780060529708862,1577.515151977539,0.1390381157398224
45,7.632771015167236,1577.515151977539,0.1572367250919342
46,7.776217937469482,1577.515151977539,0.09087489545345306
47,7.635666608810425,1577.515151977539,0.0882556214928627
48,7.863990783691406,1577.515151977539,0.058656975626945496
49,7.6150994300842285,1577.515151977539,0.04702436923980713
50,7.831343650817871,1577.515151977539,0.030775126069784164
51,7.651199579238892,1577.515151977539,0.014543961733579636
52,11.69205617904663,1577.515151977539,0.02058378979563713
53,7.635875463485718,1577.515151977539,0.01121961697936058
54,7.787840366363525,1577.515151977539,0.0060256305150687695
55,7.653927326202393,1577.515151977539,0.011759871616959572
56,7.809267997741699,1577.515151977539,0.005369090940803289
57,7.652262210845947,1577.515151977539,0.002758642891421914
58,7.763808965682983,1577.515151977539,0.00197015842422843
59,7.629382848739624,1577.515151977539,0.0019107861444354057
