epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,Accuracy,F1_score,Precision,Recall
1,-0.1999133714755793,-0.22522454532543945,0.205157787996275,0.6891881719483961,0.08925597137233032,-0.13583527730196576,-0.46858195222265636,0.25364520028183324,0.7721577054624319,0.3456547240057434,0.4595953585242487,0.4361505626697711,0.35258171779910913,0.5716407283084122
2,-0.20944331430111757,-0.2578995184882347,0.21948129208369224,0.3664272001150144,0.2504099301149954,-0.00814311535783574,-0.2293788674499294,0.16796289710977222,0.9707050765739816,0.26097330749972236,0.5298720618863434,0.2693010243011399,0.31189245641753477,0.2369443596785678
3,-0.0967234326434202,-0.1279109880519092,0.10331462377039076,0.14521718482311696,0.19359121214862643,-0.07483312811680591,-0.10132745375482549,0.08080899525758314,0.17434766161774107,0.1621774987271162,0.6185882177923238,0.16061811455417505,0.41109435227082286,0.09980673380124097
4,-0.006487978525126134,-0.0004905968928863451,0.005208308258190757,0.15062392597427499,0.0009610764055742433,-0.006156263826800726,-0.0003750156256510688,0.004935485860196996,0.0,0.0007376293412560188,0.6286373103243083,0.0007205476161883031,0.022304832713754646,0.000366188587122368
5,-0.00026854181792864746,0.0,0.00021142311246143486,0.0,0.0,-0.00020597165219779382,0.0,0.0001624783362218371,0.0,0.0,0.6341713775662006,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
