epoch,Data_selection_execution_time
1,0.5720231533050537
21,38.38283348083496
41,38.70883798599243
61,38.537522315979004
81,38.19742178916931
101,37.752307653427124
121,38.44786095619202
141,38.528024196624756
161,38.29324984550476
181,38.153313875198364
