epoch,Data_selection_execution_time
1,0.004775047302246094
21,1.6065237522125244
41,1.5576231479644775
61,1.5654399394989014
81,1.4999949932098389
101,1.5750157833099365
121,1.5032520294189453
141,15.71171498298645
161,1.5590379238128662
181,1.4835140705108643
201,1.5530390739440918
221,1.5711867809295654
241,15.164408206939697
261,1.4976420402526855
