epoch,Model_training_time,Full_training_time,Loss
1,0.029473066329956055,17.570607900619507,0.6904114484786987
2,0.03241920471191406,17.570607900619507,0.6875870227813721
3,0.03279614448547363,17.570607900619507,0.6886789798736572
4,0.03358197212219238,17.570607900619507,0.6839736700057983
5,0.032599687576293945,17.570607900619507,0.6889790892601013
6,0.0323948860168457,17.570607900619507,0.6808084845542908
7,0.03352022171020508,17.570607900619507,0.6857532858848572
8,0.033660888671875,17.570607900619507,0.6926629543304443
9,0.033872127532958984,17.570607900619507,0.7018397450447083
10,0.03200817108154297,17.570607900619507,0.682803213596344
11,0.03277993202209473,17.570607900619507,0.6839950680732727
12,0.034919023513793945,17.570607900619507,0.6872005462646484
13,0.03276705741882324,17.570607900619507,0.6853191256523132
14,0.03263401985168457,17.570607900619507,0.6849515438079834
15,0.032431840896606445,17.570607900619507,0.687258243560791
16,0.03210115432739258,17.570607900619507,0.6730515956878662
17,0.03357982635498047,17.570607900619507,0.685653805732727
18,0.03321123123168945,17.570607900619507,0.6679326295852661
19,0.033290863037109375,17.570607900619507,0.6732884645462036
20,0.03215599060058594,17.570607900619507,0.6658033132553101
21,0.029269933700561523,17.570607900619507,0.6749913096427917
22,0.033724069595336914,17.570607900619507,0.6760218143463135
23,0.03460097312927246,17.570607900619507,0.6727890968322754
24,0.033918142318725586,17.570607900619507,0.6713443994522095
25,0.06708407402038574,17.570607900619507,0.6776027679443359
26,0.033525705337524414,17.570607900619507,0.6784819960594177
27,0.03221607208251953,17.570607900619507,0.671664834022522
28,0.03514385223388672,17.570607900619507,0.6712839603424072
29,0.03333783149719238,17.570607900619507,0.6668193340301514
30,0.034013986587524414,17.570607900619507,0.6660715937614441
31,0.0341191291809082,17.570607900619507,0.6629282236099243
32,0.03423786163330078,17.570607900619507,0.6636190414428711
33,0.03416585922241211,17.570607900619507,0.6656259894371033
34,0.03294205665588379,17.570607900619507,0.6617082953453064
35,0.033438920974731445,17.570607900619507,0.6610551476478577
36,0.034207820892333984,17.570607900619507,0.6673797369003296
37,0.03408312797546387,17.570607900619507,0.6613384485244751
38,0.03509998321533203,17.570607900619507,0.6556289792060852
39,0.033618927001953125,17.570607900619507,0.6565203666687012
40,0.03366994857788086,17.570607900619507,0.658003568649292
41,0.02945995330810547,17.570607900619507,0.655350923538208
42,0.034913063049316406,17.570607900619507,0.6543354988098145
43,0.034233808517456055,17.570607900619507,0.6620312929153442
44,0.034246206283569336,17.570607900619507,0.6549401879310608
45,0.034703969955444336,17.570607900619507,0.6578221917152405
46,0.03451371192932129,17.570607900619507,0.6429404020309448
47,0.0350189208984375,17.570607900619507,0.6457791328430176
48,0.034542083740234375,17.570607900619507,0.6419270038604736
49,0.03313779830932617,17.570607900619507,0.6375377774238586
50,0.03324580192565918,17.570607900619507,0.6365877389907837
51,0.03464794158935547,17.570607900619507,0.6439675092697144
52,0.034050941467285156,17.570607900619507,0.6443102359771729
53,0.03458094596862793,17.570607900619507,0.6412513256072998
54,0.03312206268310547,17.570607900619507,0.6395753622055054
55,0.03356790542602539,17.570607900619507,0.6491462588310242
56,0.033898115158081055,17.570607900619507,0.6400238275527954
57,0.03526878356933594,17.570607900619507,0.6335597634315491
58,0.03365921974182129,17.570607900619507,0.6452257633209229
59,0.0335540771484375,17.570607900619507,0.6401059031486511
60,0.03423309326171875,17.570607900619507,0.6379842162132263
61,0.02889394760131836,17.570607900619507,0.6261672973632812
62,0.03296494483947754,17.570607900619507,0.6362665891647339
63,0.03450298309326172,17.570607900619507,0.6267150044441223
64,0.03481602668762207,17.570607900619507,0.6227753758430481
65,0.03417491912841797,17.570607900619507,0.6363954544067383
66,0.03436684608459473,17.570607900619507,0.6249690651893616
67,0.033489227294921875,17.570607900619507,0.6285992860794067
68,0.03336000442504883,17.570607900619507,0.6294628381729126
69,0.0328829288482666,17.570607900619507,0.6307753920555115
70,0.03314518928527832,17.570607900619507,0.6183595657348633
71,0.03370189666748047,17.570607900619507,0.624923825263977
72,0.0329279899597168,17.570607900619507,0.6264721155166626
73,0.03383493423461914,17.570607900619507,0.6217942237854004
74,0.03384709358215332,17.570607900619507,0.6159868240356445
75,0.0342099666595459,17.570607900619507,0.6223933696746826
76,0.03469395637512207,17.570607900619507,0.6027946472167969
77,0.035249948501586914,17.570607900619507,0.6099315881729126
