epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,Accuracy,F1_score,Precision,Recall
1,-0.027794355289008255,-0.161576797699134,0.10545896499870666,0.8730971407373527,0.19182419513153137,-0.21560272725955187,-0.27987655996758437,0.2291984967455985,0.008228967766936268,0.35059091808078774,0.6228354656352276,0.3470601869736537,0.47279233764866857,0.2741531888922795
2,-0.006446879158767826,-0.019825454034993813,0.010580388816419189,0.6862591620232364,0.037518808999919114,-0.019407106784858796,-0.01572982207591983,0.018630605241695714,0.0,0.029876142614063548,0.626681047307349,0.02920752819203466,0.29677672955974843,0.01535957684874377
3,-0.00017278716909981996,-0.00035431997819569363,0.00021026235145686425,0.652549193143936,0.0007076755579749592,-0.00046534336237279345,-0.0002708446185257719,0.0004242726847683741,0.0,0.0005410016854283276,0.6341118714668253,0.0005282834850455137,0.21311475409836064,0.00026446953514393245
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
32,-1.9891986513233143e-05,-5.451076587626056e-05,2.725538293813028e-05,0.0,0.00010901558922925978,-1.52571594220588e-05,-4.166840285011876e-05,2.083420142505938e-05,0.0,8.333333333333333e-05,0.6343870871764355,8.137193075248693e-05,1.0,4.0687620791374224e-05
33,-0.00027848781118526404,-0.0007358953393295176,0.0003757781553114786,0.0,0.0014706683370553952,-0.00021360023190882321,-0.0005625234384766032,0.00028727943539466594,0.0,0.0011243909548994296,0.6345656054745611,0.001097940345241242,0.9642857142857143,0.000549282880683552
34,-0.004067911241956178,-0.011011174707004634,0.005544739781735916,0.0,0.021779562791449904,-0.003120089101811025,-0.008417017375723989,0.004238597268643817,0.0,0.01669180077261553,0.6373400773579292,0.016302154789766765,0.9877750611246944,0.008218899399857593
35,-0.01876808927523547,-0.051049332243118015,0.025634292920613085,0.0,0.09710449231407314,-0.014395129914712479,-0.039022459269136216,0.01959547766075721,0.0,0.07509271324045304,0.6481999404939006,0.07339054112299676,0.9925808161102279,0.03810395687112196
36,-0.033527943268054465,-0.0907331698010357,0.04569546529768008,0.0,0.1661965502608522,-0.02571594220588011,-0.06935705654402267,0.03493127235057864,0.0,0.12961124413556815,0.6588217792323713,0.12675627308380613,0.9875407890833581,0.0677245448072424
37,-0.04479031720841062,-0.12061986153215923,0.06093653147416012,0.061214746073539966,0.21165178288896336,-0.037349526265199946,-0.10025417725738572,0.050632576785827464,0.0,0.18194880326691115,0.6695403153823267,0.1780540600543931,0.9828431372549019,0.09789441562404638
38,-0.05917310664595217,-0.15868277456518481,0.08042998664382939,0.2043009681016493,0.25294966928121215,-0.06096760905054697,-0.16352764698529104,0.08262435690300562,0.0,0.28037149490980534,0.6916914608747396,0.2746950846063661,0.9821071071071071,0.15967856779574816
39,-0.06265359896423248,-0.16713617425602809,0.08502504302733269,0.28293900960036134,0.25225440102731794,-0.07340982255923592,-0.19636234843118464,0.09937268201455246,0.0,0.3271376755002516,0.7030050580184469,0.32069822042260715,0.9794242959576016,0.19174041297935104
40,-0.06447204530096329,-0.17048386340297397,0.08725566136343735,0.37921730983578317,0.23885318691753166,-0.08984178325679325,-0.23934330597108214,0.12141077295473036,0.0,0.38437473860309496,0.7176733115144303,0.3770760848158603,0.9754606436274094,0.23370969382565354
41,-0.07946514086063491,-0.20957398622930795,0.10741214808242017,0.3660003445841282,0.2761530200593326,-0.10799780296904322,-0.28697029042876787,0.1457899305022715,0.0,0.44321454428445023,0.7339779827432312,0.4351149861005813,0.9729462456735184,0.2802156443901943
42,-0.0872615933320228,-0.22893652513218532,0.11768183695176329,0.356684090161199,0.29355888188090873,-0.11654944082510718,-0.3081795074794783,0.15701436379173223,0.0,0.46753903533725266,0.7407839928592681,0.4591436065370229,0.968189553606493,0.30092564337300376
43,-0.09567907635701048,-0.24930338061863486,0.12865695302702138,0.34890955166410115,0.3101629911001858,-0.12597073676822848,-0.3313888078669945,0.1693471576404104,0.0,0.4931252034536746,0.748170187444213,0.4844368642261071,0.9632410827832617,0.32358864815379923
44,-0.1033469046040146,-0.2680966395195181,0.1387046457805412,0.3425203853707011,0.3248668627209299,-0.1344842317257373,-0.35232718029917914,0.18048431034985918,0.0,0.5153671507154067,0.75481999404939,0.5064386679444178,0.9592716546599354,0.34403417760146476
45,-0.11277333011153219,-0.2923081111166868,0.15128199113770086,0.32931687392619297,0.3458695391103154,-0.14328761271226523,-0.3742030917954915,0.19204810857827723,0.0,0.5379074886569533,0.7618565903005058,0.5287467985516207,0.9562370228398019,0.3653951785169362
46,-0.1170487416440508,-0.30196674974474724,0.15670853149333977,0.32747976277971325,0.352069332510055,-0.14823093236501228,-0.38503687653652235,0.1982352686168073,0.0,0.5481617701582406,0.7647723891698899,0.5389146473041145,0.9511090525449025,0.3759739599226935
47,-0.12111798206998939,-0.3107943451804054,0.1617976932529018,0.3270204326464248,0.3567886586961151,-0.15325816639458065,-0.3959748322846785,0.2045106204558382,0.0,0.5582775232052637,0.7676807497768521,0.5489493826269044,0.9460428073668492,0.3866544603804293
48,-0.12952738083955015,-0.3318945705374886,0.17291451431217983,0.32029898477291796,0.37217748054480104,-0.16194711868544315,-0.4167048627026126,0.2157421867913217,0.0,0.5778381267424559,0.7740107110978875,0.5683393953171175,0.9421545998398417,0.4068965517241379
49,-0.14149526480509592,-0.36232440202968963,0.18881262458566003,0.3052178936658157,0.39620627403793307,-0.17227621561417694,-0.44210175423976,0.2292530242410046,0.0,0.6012949660673552,0.7820737875632252,0.5915972009255903,0.9396448656068724,0.4316956565964805
50,-0.14624774716995595,-0.37300795457042596,0.1948308978921616,0.3035811668225404,0.40214772851930597,-0.1772494127335561,-0.45225874255852566,0.23530638841771845,0.0016792765493281688,0.6085826833628295,0.7848110681344838,0.6005798702195223,0.9344790547798066,0.4424778761061947
51,-0.15011133085123982,-0.38181964283312986,0.19974896071740877,0.30223562007507143,0.40720809381148765,-0.18151378879202154,-0.4608841019485002,0.24049163695537856,0.0016398893303010028,0.6153602142661234,0.7868119607259744,0.6073243913466413,0.9299320298732903,0.45090021361000915
52,-0.15411954794173424,-0.3899339737528366,0.2046379380755866,0.30224956282844984,0.40996337420096113,-0.18637319406794725,-0.47103035804250415,0.24646742242583516,0.0015971999349842175,0.6233763782392,0.7893186551621542,0.6152989433080706,0.9256262514813453,0.4608076492727088
53,-0.15659354664492775,-0.3947735261348292,0.2076244226473193,0.3063230840938903,0.4095098867383461,-0.190721484503234,-0.4799057278495794,0.2517716584558893,0.0015608419492437622,0.6301631331947725,0.7914162451651294,0.622055097309828,0.9215686274509803,0.46947411250127147
54,-0.15508033552632933,-0.38834253489492576,0.20510108503479443,0.32887521306659795,0.3924812411595169,-0.1965802337213046,-0.4924895855103153,0.259050492735901,0.00151439407970644,0.6399551323389607,0.7946890806307646,0.6317965956992689,0.9175481421209656,0.4817617739802665
55,-0.14691165725751265,-0.3643705892443241,0.19365163164204358,0.38129602263373996,0.35124577267747814,-0.20523104311361193,-0.5126154240869226,0.27012438833847385,0.001450652602221951,0.6560257532450832,0.8006248140434394,0.6477699808142132,0.914783060535204,0.5014138948225002
56,-0.14007930623471487,-0.34519621415843355,0.18425804072662186,0.42321264285539606,0.3203528365536655,-0.21254685105648913,-0.5291786142198449,0.27939288885457875,0.0014007914558282427,0.6686637985245414,0.8053183576316573,0.6603423439791323,0.9118342771127518,0.5175872240870715
57,-0.1371291380795759,-0.3362314562541265,0.18006992172099875,0.4472447207659543,0.3035175198973497,-0.21835919194408154,-0.5418982093138928,0.2866493261089009,0.002723397840503366,0.6769398832109234,0.809067241892294,0.6703142860812494,0.9091067447045708,0.5308717322754551
58,-0.13235614021474512,-0.32125244224302285,0.17317876875145607,0.47682483859053637,0.2804985200583702,-0.22431647584618347,-0.5548678148250414,0.29407289258486813,0.003971629538215277,0.6851526636062772,0.8128533174650402,0.6802236908998475,0.9063505503810331,0.5444003661885871
59,-0.13040243312309746,-0.31444036761640687,0.17023046044520213,0.49553475053883844,0.2671022011257427,-0.23016695963233103,-0.56775408353049,0.30139461349642155,0.005154772145748326,0.6931834379437095,0.8166840226123178,0.6899492998855158,0.9040287485164183,0.5578476248601363
60,-0.13264848880344607,-0.3198059062513222,0.1731613160770245,0.5009774373357451,0.2660336086400871,-0.23709371000994572,-0.5832755635921592,0.3101362412607436,0.005004927956084493,0.7039658389718941,0.8210130913418625,0.7006903414391443,0.9016005121638925,0.5730037636049232
61,-0.1384383496789352,-0.3355891672480164,0.18109824954463624,0.5001254447200868,0.272411385520551,-0.24670508359363075,-0.6062039173844862,0.3225451995934563,0.006006375043655111,0.719145504607395,0.8283472180898542,0.7175224921965848,0.9007068223724647,0.5962567388871935
