epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
1,0.1876644325074558,0.13432852573096132,0.14973413901487004,1.532528292245183,0.07483892882732235,0.07879976984629022,-0.05572076179902985,0.06110221190917084,1.185602763687543,0.024516929546442356,0.6736630772038693,0.6628959276018099,0.6479911537043863,0.6785025086839058
2,0.1411215230348256,0.0646229679929663,0.08979776818991686,1.3692820692587953,0.036976152293859754,0.11556289378978102,-0.040717832141645594,0.06493332033730186,1.2994129520917055,0.008469992600694698,0.7275050191640811,0.7168594727858904,0.7046979865771812,0.7294480895407178
3,0.1458176861665137,0.0386796864769815,0.0976436471529003,1.2515355086372362,0.03686274509803922,0.15402965551993653,-0.04737013687887959,0.10971871491173207,1.2787203290360756,0.024803108093859216,0.675670742836284,0.7212549019607842,0.6075581395348837,0.8873021999228097
4,0.14375610331009864,0.06334530557270324,0.08906405530564021,1.3562651255945923,0.03619577251386552,0.1298888900801607,-0.04349549978192779,0.07433174829124364,1.3275958732110247,0.0007171888516763758,0.741741193648476,0.7380114793556748,0.7092526690391459,0.7692010806638364
5,0.13877444801187644,0.04741661522345053,0.08290366297362078,1.4097596877107432,0.013505521768812478,0.10224721510437329,-0.045903105436827296,0.05538410116282179,1.289954789101954,0.0022238818355323486,0.743201314108414,0.72,0.7432210353327855,0.6981860285604014
6,0.13619385503732623,0.022269300559328076,0.07829526213434854,1.2927051540228438,0.01251465561131715,0.13564237544359986,-0.03877941221821324,0.07732250738888284,1.3032006039327526,0.016796051370519538,0.7298777149114802,0.7407147862648914,0.6782162335579083,0.8159011964492474
7,0.12078697745783135,0.04404474624464516,0.06642099145298162,1.3480257746092679,0.02524825746052739,0.10808825894436641,-0.05452466859627558,0.0658896109942548,1.3159502953758402,0.014080117085862875,0.7459390399707976,0.7213771016813451,0.7492723492723493,0.6954843689695098
8,0.13010536857038701,0.0454926389434499,0.07538523104680878,1.3194159891306692,0.029399993462152496,0.1303877947057499,-0.043321482538801415,0.07547332064033792,1.3347794728931417,0.002051968131137616,0.7384559226136156,0.7328984156570363,0.7087238644556597,0.7587803936703975
9,0.1316221372089993,0.07471799764296538,0.08503283646092272,1.4589271858537183,0.04284144528472622,0.09506777740848354,0.012978602487345281,0.02371246745439809,1.3150501925746256,0.0488808227465215,0.7220295674393138,0.6767140734451285,0.7518867924528302,0.6152064839830181
10,0.14319042620320305,0.07801784611931084,0.09061734759149243,1.4417003500056451,0.040400152277822454,0.12115055412007303,-0.04935481455048485,0.07200839756280471,1.3732746802618465,0.025232719350366417,0.746304070085782,0.7199838839645446,0.7530552043826381,0.6896950984175994
11,0.13541094767294604,0.054025665488149355,0.08024865814257771,1.3761096449136276,0.02644570187614037,0.10364815072923705,-0.04987686627986376,0.05858752277556628,1.2799973740078916,0.003849407783417802,0.7459390399707976,0.7285491419656785,0.7363027197477335,0.7209571593979158
12,0.13079823609762953,0.05673064332079991,0.08150866745245776,1.4465533529270633,0.02380515339213729,0.11880184265920452,0.003350382617659853,0.039432986542542986,1.415442026476973,0.01647584871269059,0.7231246577842672,0.6800253111157983,0.7497674418604651,0.6221536086453107
13,0.13668962316498084,0.016608676132218392,0.07552259954559074,1.3171683114500705,0.0006645321593542475,0.13495656027418307,-0.06042803836309252,0.09014542384690845,1.3259544040520523,0.0117180809934333,0.7448439496258441,0.7468308583846432,0.7035141589901057,0.7958317252026245
14,0.11587980633382672,0.025351216865892257,0.05748498034028396,1.3094061631438836,0.014113377984520059,0.12869595050980476,-0.03905255320742418,0.06724411023908684,1.3704883423767107,0.01122359790904326,0.7557948530753787,0.738977760436988,0.7471400394477318,0.7309918950212273
15,0.15106689886696217,0.06212750434929015,0.09617419924748538,1.3468453667505909,0.034472645151356174,0.13269076132988822,-0.05459956209331729,0.08627376151290173,1.3074542030814482,0.00029602368189463046,0.7344405913487863,0.7405029427501337,0.6883289124668435,0.8012350443844075
16,0.14949175074044957,0.059776081710533724,0.09165120658832988,1.4288483265223837,0.01910725754656395,0.11653997491181611,-0.04642515716620621,0.06377040773758604,1.325626400488898,0.005737695660101183,0.7546997627304253,0.7377049180327868,0.7461508093170154,0.7294480895407178
17,0.13569387773029334,0.05587762126569018,0.0787293311128743,1.3776956978862305,0.027537984060000187,0.11282749550592713,-0.054925569080439995,0.06682396431297177,1.3121925846523226,0.009832204886664697,0.7570724584778245,0.7402926829268294,0.7486187845303868,0.7321497491316095
18,0.14976790950923163,0.058857586471369516,0.09134809336923973,1.441226358127197,0.016190765492102188,0.1104744954666152,-0.05920991766120831,0.06831599051406892,1.3117349624553003,0.014941215783829565,0.7574374885928089,0.738128078817734,0.7540257648953301,0.7228869162485527
