epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,F1_score,Precision,Recall
21,-0.013777418054068794,-0.03269229172605226,0.016740111934139067,0.31262664273721996,0.06568486471297993,-0.00201768440154149,0.06875,0.036175770235884745,0.8454086896709848,0.031500849199964265,-0.01699313714351289,0.06850042354176361,0.03627658268422103,0.2632206329903144,0.07921574767666775,0.2530657748049053,0.7322580645161291,0.15296495956873316
22,-0.013960529025932018,-0.031134198079919406,0.01600961822818276,0.312458924581245,0.06331797908898151,-0.0022075277807536396,0.06663732394366198,0.03509398691509486,0.8332881349803614,0.028561066818865555,-0.017410586527775048,0.0660128613527089,0.03509249595454563,0.2585411550704866,0.07568495954697183,0.25583982202447164,0.732484076433121,0.15498652291105122
23,-0.014065313061161735,-0.030425722105834135,0.015615251830225196,0.3161039517930894,0.06292122597855085,-0.0020821126479859658,0.06382042253521128,0.03384641137174468,0.8449819311199142,0.02163241338813865,-0.017759823088026296,0.06712242146581243,0.03570697037594935,0.25687936755690854,0.07674973488865319,0.259567387687188,0.7335423197492164,0.15768194070080863
24,-0.014161278063526045,-0.028867628459701283,0.01483620500715877,0.3172240933657085,0.060784614967511086,-0.002224495182395078,0.06170774647887323,0.03279007334357565,0.836118484289985,0.01856975381008208,-0.01807291012622291,0.06463485927675772,0.034463189281421995,0.25355765159712096,0.07308610993529657,0.26245847176079734,0.7360248447204969,0.1597035040431267
25,-0.014248424033024957,-0.02645991714152085,0.01367247775898348,0.3158967959039273,0.05688730908723108,-0.0026346753839809767,0.060299295774647876,0.03192497283058781,0.8072478807622251,0.019362240673716058,-0.018177272472288453,0.06297648448405457,0.03357430752021847,0.25246942133275563,0.07047844215487808,0.2645268400664084,0.739938080495356,0.1610512129380054
26,-0.014335570002523865,-0.028159152485615985,0.01447354231392093,0.3145805592543276,0.0595148065055853,-0.002682136228784014,0.058890845070422526,0.031246192771096002,0.804454635500072,0.01717585450762743,-0.018281634818353994,0.0613181096913514,0.032685425759014924,0.25139049218176096,0.06787439613526569,0.2665929203539823,0.7438271604938271,0.1623989218328841
27,-0.014780118882883823,-0.029149911855625876,0.015017475116035994,0.3105615277191387,0.06082292368809786,-0.0030143621424052764,0.054665492957746475,0.029108071422137113,0.7854303704713541,0.011266511266511292,-0.018667020900659862,0.06519560471026165,0.034683867633322006,0.2516008607944653,0.07229028336294774,0.2721763085399449,0.7462235649546828,0.1664420485175202
28,-0.014692972913384915,-0.029999529527673457,0.015345177717839548,0.3118291257914617,0.06243003530526128,-0.002966901297602239,0.0539612676056338,0.028806849331322507,0.7880928463034604,0.00994198545218955,-0.018735233724670775,0.06436641731391007,0.034244345249615636,0.2488660688293081,0.07179977682129768,0.27342888643880925,0.7515151515151515,0.16711590296495957
29,-0.015068013889976764,-0.026883342235407726,0.01389261501212211,0.31386722465284383,0.0582012737950767,-0.0034415097456326135,0.04973591549295775,0.02659239210450102,0.7622537365885929,0.004567413263065423,-0.019606282015249717,0.06381760263431047,0.03420871536922366,0.2424701843946662,0.07103609799620797,0.27850877192982454,0.7470588235294118,0.1711590296495957
30,-0.015242305828974585,-0.028582577579502888,0.01474223268416969,0.3113958291831364,0.06058965581296602,-0.0035364314352386884,0.0483274647887324,0.025888166752388343,0.7572879142003935,0.00257350575821913,-0.019642431537304342,0.06658553754011717,0.03559268282212701,0.24412136951626426,0.07433054528950267,0.28039430449069,0.7485380116959064,0.1725067385444744
31,-0.015669216643603736,-0.033539141913826065,0.017317621085551516,0.3030842597466943,0.06704398733617503,-0.003678813969647801,0.047623239436619724,0.025485163491090278,0.7499593214823252,0.0019034273369533672,-0.01995551857550096,0.0657563501437656,0.03529747785365515,0.24121516273630872,0.07350467168776043,0.28102788408966645,0.744927536231884,0.17318059299191374
32,-0.015686854709334543,-0.0287237192774652,0.014909909767371082,0.3076667008091775,0.060468990531621,-0.0038686573488599524,0.044806338028169024,0.024076712786864927,0.740405699552614,0.002062143930656013,-0.02037296795976312,0.06243960055835929,0.03363910306095199,0.2374461758185539,0.06876080840409876,0.28477905073649756,0.7478510028653295,0.17587601078167117
33,-0.01586114664833236,-0.02957333694951278,0.015383271720504991,0.30531810003964177,0.06144488667073797,-0.003963579038466027,0.04410211267605635,0.023699154818187722,0.7357195875301291,0.002886002886002881,-0.0205816926518942,0.061610413162007716,0.03328420372762816,0.23560550778895267,0.06776471801216616,0.285558583106267,0.7464387464387464,0.1765498652291105
34,-0.01577400067883345,-0.02957333694951278,0.015334718603394873,0.306487901189219,0.06165268821736139,-0.00391611819366299,0.04410211267605635,0.02372460011080859,0.73805520526832,0.003050679707740256,-0.02047733030582866,0.061610413162007716,0.033224509362776204,0.23652226073754784,0.06757889578147769,0.2857142857142857,0.7485714285714286,0.1765498652291105
35,-0.01546951196516482,-0.026316007959284793,0.013594093581731288,0.3224708022890599,0.05941712778512373,-0.004200883262481215,0.043397887323943674,0.023245260971647926,0.7242597808707814,0.003214221479586221,-0.02093092921214544,0.060781225765656144,0.033013927444686876,0.23450319194359684,0.0662301133866573,0.2858695652173913,0.7387640449438202,0.17722371967654987
36,-0.015547838901798328,-0.026316007959284793,0.013634221992646215,0.3190402618391763,0.058818624044475354,-0.004153422417678177,0.043397887323943674,0.02327070626426879,0.7265230926860026,0.0033786137234412816,-0.0208265668660799,0.060781225765656144,0.032954233079834916,0.235401671606216,0.06604437407920488,0.2860250135943448,0.7408450704225352,0.17722371967654987
37,-0.015730949873661554,-0.028015243303379955,0.014492264370888987,0.3188201894329573,0.06156937752705624,-0.004343265796890327,0.04198943661971832,0.022515590326914386,0.7175536717886445,0.005015753868964856,-0.021071441080265606,0.06354916067146285,0.03445758926244218,0.23520246806399603,0.0696941511188926,0.2875746066196419,0.7381615598885793,0.17857142857142858
38,-0.015818095843160462,-0.02886486097542751,0.014917073206912764,0.3176216172922319,0.06274680588895057,-0.004390726641693364,0.04128521126760562,0.022163477650858035,0.7153458143369871,0.0059969320714306495,-0.021003228256254693,0.0671462829736211,0.03625615041352131,0.23767828351730125,0.07412419513259849,0.2885032537960955,0.7388888888888889,0.1792452830188679
39,-0.016001206815023684,-0.028156385001342238,0.014562835219870129,0.3174206386528,0.061889721516896895,-0.004580570020905514,0.03846830985915492,0.020755026946632685,0.7066486007888171,0.009910425004764634,-0.0212481024704404,0.06825584308672464,0.036810930470073076,0.23745573830801536,0.07501425661914463,0.2922077922077922,0.7417582417582418,0.18194070080862534
40,-0.016088352784522596,-0.02900600267338982,0.01498764405589392,0.3162450066577896,0.06306064700684552,-0.00462803086570855,0.037764084507042245,0.020402914270576347,0.7045072413924874,0.010886002886002888,-0.021352464816505937,0.06742665569037307,0.03639633677189729,0.23656970943373173,0.07384531886024426,0.2931314223904813,0.7424657534246575,0.18261455525606468
41,-0.01617549875402151,-0.0298556203454374,0.01541245289191771,0.3150780509136649,0.06422995519639371,-0.004675491710511589,0.03705985915492957,0.02005080159452001,0.7023788207236279,0.011860466457839391,-0.02145682716257148,0.0665974682940215,0.035981743073721505,0.23569026813472158,0.07267796610169491,0.29405405405405405,0.7431693989071039,0.18328840970350405
42,-0.016872666510012794,-0.032404473361580144,0.016929644985539675,0.30604355483011897,0.06665846591219729,-0.004329739755370168,0.034947183098591544,0.01923987801023872,0.7292949060959957,0.019869602213493986,-0.02211915076101934,0.06410990610496678,0.03494197375928061,0.2320807877098286,0.06901254773595206,0.29601722282023685,0.7352941176470589,0.1853099730458221
43,-0.016872666510012794,-0.032404473361580144,0.016929644985539675,0.30604355483011897,0.06665846591219729,-0.004329739755370168,0.034947183098591544,0.01923987801023872,0.7292949060959957,0.019869602213493986,-0.02211915076101934,0.06410990610496678,0.03494197375928061,0.2320807877098286,0.06901254773595206,0.29601722282023685,0.7352941176470589,0.1853099730458221
44,-0.016959812479511702,-0.032404473361580144,0.01697819810264979,0.3049505421342971,0.06644539826604798,-0.0043772006001732075,0.034947183098591544,0.019214432717617858,0.7271372288590252,0.01970060487277403,-0.022050937937008425,0.06410990610496678,0.034907208079959236,0.2344489590129901,0.06808134394341298,0.29585798816568054,0.7333333333333333,0.1853099730458221
45,-0.016872666510012794,-0.032404473361580144,0.016929644985539675,0.30604355483011897,0.06665846591219729,-0.004329739755370168,0.034947183098591544,0.01923987801023872,0.7292949060959957,0.019869602213493986,-0.021946575590942884,0.06410990610496678,0.034847513715107276,0.23530150068212827,0.06789089743291243,0.29601722282023685,0.7352941176470589,0.1853099730458221
46,-0.01697745054524251,-0.033254091033627725,0.017371303233953847,0.30916225174944045,0.06859777821510737,-0.003841605265819635,0.03424295774647887,0.019158625070690976,0.7619334619093538,0.02588261253309798,-0.022295812151194132,0.06328071870861518,0.03457723743216597,0.23427070956006396,0.06637806637806631,0.2962962962962963,0.7282321899736148,0.18598382749326145
47,-0.01697745054524251,-0.033254091033627725,0.017371303233953847,0.30916225174944045,0.06859777821510737,-0.003841605265819635,0.03424295774647887,0.019158625070690976,0.7619334619093538,0.02588261253309798,-0.022295812151194132,0.06328071870861518,0.03457723743216597,0.23427070956006396,0.06637806637806631,0.2962962962962963,0.7282321899736148,0.18598382749326145
48,-0.01698626957810791,-0.02999676204339971,0.015791191855949956,0.31124578300781525,0.06404532386267547,-0.00393652695542571,0.033538732394366194,0.018781067102013774,0.7574777106701178,0.02667974389209088,-0.022331961673248753,0.06245153131226361,0.03412787805466882,0.23576836873903723,0.06430111116240583,0.2970509383378016,0.7270341207349081,0.18665768194070081
49,-0.017247707486604643,-0.031695997387494845,0.016689362645107644,0.3079809671021389,0.06614178544003108,-0.004078909489834821,0.032130281690140844,0.018051396457280232,0.7508909479686386,0.028438625924805394,-0.022127323201216013,0.06964577591658017,0.03769023467750572,0.242771389592672,0.07203709314861922,0.29871520342612423,0.7265625,0.18800539083557952
50,-0.017247707486604643,-0.031695997387494845,0.016689362645107644,0.3079809671021389,0.06614178544003108,-0.004078909489834821,0.032130281690140844,0.018051396457280232,0.7508909479686386,0.028438625924805394,-0.022127323201216013,0.06964577591658017,0.03769023467750572,0.242771389592672,0.07203709314861922,0.29871520342612423,0.7265625,0.18800539083557952
51,-0.017509145395101375,-0.03424485040363759,0.017963789153179015,0.304783932841563,0.06959392316372759,-0.004221292024243935,0.03001760563380282,0.01699505842911122,0.7444177501413227,0.031322760620304924,-0.022440410239412633,0.06715821372752545,0.036446453582978364,0.24019784129310304,0.06857970667970004,0.30144307856761093,0.7286821705426356,0.19002695417789758
52,-0.017596291364600287,-0.03509446807568517,0.018388597989202806,0.303732953762799,0.07074149814436115,-0.0042687528690469705,0.029313380281690143,0.01664294575305488,0.7422847479919207,0.03228196501780939,-0.022544772585478174,0.06632902633117388,0.03603185988480258,0.23935207424629631,0.0674303383815314,0.30235042735042733,0.729381443298969,0.19070080862533692
53,-0.01760511039746569,-0.03268675675750474,0.01718474233011259,0.305777863192719,0.06756956282466003,-0.004000955201870186,0.04423415492957747,0.024103333076998544,0.7591424968474149,0.016623207301173393,-0.022753497277609253,0.06467065153847071,0.03520267248845099,0.23767828351730125,0.06513622390971746,0.30416221985058695,0.7307692307692307,0.19204851752021562
54,-0.017535602493697584,-0.03353637442955232,0.01752929434430652,0.3108868540576035,0.06994554118447921,-0.004143337736279297,0.04352992957746479,0.02370032981570048,0.7526908608968703,0.017235021042127652,-0.023066584315805872,0.06384146414211914,0.03490746751997912,0.2352110348994746,0.06438214642175488,0.3047416089504529,0.727735368956743,0.192722371967655
55,-0.017457275557064077,-0.030279045439324304,0.015900629849192514,0.3139649417215402,0.06566681257812224,-0.004190798581082336,0.04282570422535212,0.02334821713964414,0.7505646155271051,0.018190096262249655,-0.02317094666187141,0.06301227674576756,0.034492873821803334,0.23439996236533847,0.0632401937452754,0.30564430244941426,0.7284263959390863,0.19339622641509435
56,-0.017457275557064077,-0.030279045439324304,0.015900629849192514,0.3139649417215402,0.06566681257812224,-0.004190798581082336,0.04282570422535212,0.02334821713964414,0.7505646155271051,0.018190096262249655,-0.02317094666187141,0.06301227674576756,0.034492873821803334,0.23439996236533847,0.0632401937452754,0.30564430244941426,0.7284263959390863,0.19339622641509435
