epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,F1_score,Precision,Recall
21,-0.004879880125555326,-0.020243699490487967,0.010312835230347116,0.13981022150438394,0.036874634594504296,-0.002130146161525338,-0.0004235642935300557,0.0003131300741999118,0.3752754674059856,0.000511819839416533,-0.004408919322780096,0.016581632653061222,0.00833827567803259,0.23757187996781348,0.02922077922077923,0.09350649350649351,0.9473684210526315,0.04918032786885246
22,-0.007353021382277921,-0.02963604655139005,0.015037471899078602,0.17745143498633345,0.05227988578493423,-0.004403303956562276,-0.029367124351417168,0.014987605958013236,0.22516528044359138,0.05078499984516768,-0.008677733340165524,-0.00014172335600906583,0.0005884667746875179,0.15964830333837066,4.018969536212502e-05,0.14105793450881612,0.9032258064516129,0.07650273224043716
23,-0.011862520714272625,-0.05597793254379865,0.028700110177180955,0.1480952716676067,0.092550291061823,-0.007434181016611529,-0.06554657442377608,0.033432048740214784,0.14684692202842917,0.10876473907748971,-0.013910941713639395,-0.016723356009070295,0.00951442463419637,0.1364515413148467,0.026201201201201202,0.19612590799031476,0.8617021276595744,0.11065573770491803
24,-0.014917794116492095,-0.062190103840147726,0.03208257072529996,0.19651103355893965,0.10032864554660262,-0.010938632617293477,-0.09883166849034626,0.050784031265544066,0.10472803741562389,0.15575723199092456,-0.01948896575670853,-0.02125850340136054,0.013052281396297966,0.13426080555979183,0.029904409603982662,0.24101969872537657,0.7938931297709924,0.14207650273224043
25,-0.01708695696754393,-0.056616247392597824,0.029433829951497237,0.2234779009359137,0.09022148514391107,-0.012856139871194997,-0.10338498464579436,0.053415407089290205,0.12990304640976424,0.15171192443919723,-0.02286434600301808,-0.022392290249433094,0.01387908931113543,0.14839105117989582,0.03257281787882199,0.2805836139169472,0.7861635220125787,0.17076502732240437
26,-0.020935377577885227,-0.06600859445349991,0.03492240856064125,0.2143155395447847,0.09894501278772375,-0.015152506757602673,-0.1323285447036815,0.0681160856074305,0.14449108905471106,0.19012908124525438,-0.028097554376491952,-0.030470521541950124,0.01914102867184844,0.13893444119636686,0.03922994198815538,0.314192849404117,0.7591623036649214,0.19808743169398907
27,-0.024241507475463567,-0.09354732078740696,0.049020944662670145,0.2033172373741719,0.13517567004582695,-0.01678586928712458,-0.1296459708446578,0.06723086435137562,0.16007010458075216,0.17420225585655066,-0.03154117141086837,-0.031746031746031744,0.020461384658369466,0.142009258587502,0.039566177947379044,0.339662447257384,0.7453703703703703,0.21994535519125682
28,-0.02859237736583391,-0.11644686598807716,0.061072136856595086,0.1926123342861367,0.15918468934620575,-0.019176951081658795,-0.16293106491122797,0.08400096194642255,0.1667890966248825,0.21522620620529406,-0.036980906013173304,-0.053571428571428575,0.032174220391843346,0.13496837238751141,0.06484073848650845,0.37512742099898067,0.7389558232931727,0.25136612021857924
29,-0.03208369766019256,-0.1393464111887474,0.07264586533776221,0.18856143787243432,0.18373625278680772,-0.021094458335560316,-0.17037873707246481,0.08797816784562819,0.17512855145612666,0.21206208810267088,-0.041388009471322935,-0.0753968253968254,0.04329937394384097,0.13246432095175054,0.09050832208726944,0.4103072348860257,0.7472924187725631,0.2827868852459016
30,-0.03441148995286876,-0.12860904355358993,0.06778310837122176,0.19931345177664975,0.16446831616330604,-0.022917250681335297,-0.17059051921922982,0.08854012459246767,0.18256644360291194,0.19887103777681295,-0.044900771226081444,-0.08007369614512475,0.04613279668138233,0.13726375287029224,0.09523809523809534,0.4343629343629344,0.7401315789473685,0.3073770491803279
