epoch,accuracy,Model_training_time,Full_training_time
21,77.60292164674635,0.0566217899322509,54.86224293708801
22,77.82204515272244,0.0561039447784423,54.86224293708801
23,77.93492695883134,0.0586171150207519,54.86224293708801
24,78.14741035856574,0.0572280883789062,54.86224293708801
25,78.39309428950864,0.0563209056854248,54.86224293708801
26,78.37317397078353,0.0560157299041748,54.86224293708801
27,78.47277556440903,0.0571131706237793,54.86224293708801
28,78.58565737051792,0.0604259967803955,54.86224293708801
29,78.59893758300133,0.0551941394805908,54.86224293708801
30,78.65869853917663,0.0565879344940185,54.86224293708801
31,78.67861885790172,0.0587031841278076,54.86224293708801
32,78.69189907038512,0.057790994644165,54.86224293708801
33,78.73173970783533,0.0604720115661621,54.86224293708801
34,78.75830013280212,0.0553309917449951,54.86224293708801
35,78.82470119521912,0.0550999641418457,54.86224293708801
36,78.89110225763612,0.0567421913146972,54.86224293708801
37,78.89774236387782,0.0598909854888916,54.86224293708801
38,78.90438247011951,0.0583560466766357,54.86224293708801
39,78.91102257636122,0.0580990314483642,54.86224293708801
40,78.91766268260292,0.0576269626617431,54.86224293708801
41,78.92430278884463,0.0588531494140625,54.86224293708801
42,78.86454183266932,0.0551280975341796,54.86224293708801
43,78.87118193891102,0.0553698539733886,54.86224293708801
44,78.91766268260292,0.0553462505340576,54.86224293708801
45,78.91102257636122,0.0569777488708496,54.86224293708801
46,78.81806108897743,0.0585148334503173,54.86224293708801
47,78.75830013280212,0.0560510158538818,54.86224293708801
48,78.70517928286853,0.058600902557373,54.86224293708801
49,78.64541832669323,0.0585017204284668,54.86224293708801
50,78.63213811420982,0.0570659637451171,54.86224293708801
51,78.64541832669323,0.0560040473937988,54.86224293708801
52,78.63213811420982,0.0587410926818847,54.86224293708801
53,78.57237715803453,0.0545451641082763,54.86224293708801
54,78.57237715803453,0.0551180839538574,54.86224293708801
55,78.55245683930943,0.0567362308502197,54.86224293708801
56,78.52589641434263,0.0576889514923095,54.86224293708801
57,78.46613545816733,0.0628910064697265,54.86224293708801
58,78.43293492695884,0.0581321716308593,54.86224293708801
59,78.40637450199203,0.0570251941680908,54.86224293708801
60,78.39973439575033,0.0612730979919433,54.86224293708801
61,78.41301460823374,0.0556130409240722,54.86224293708801
62,78.44621513944223,0.0573329925537109,54.86224293708801
63,78.45285524568393,0.0553789138793945,54.86224293708801
64,78.47941567065072,0.0559790134429931,54.86224293708801
65,78.46613545816733,0.0610580444335937,54.86224293708801
66,78.49269588313413,0.0624740123748779,54.86224293708801
67,78.51925630810094,0.0574300289154052,54.86224293708801
68,78.53253652058433,0.0567827224731445,54.86224293708801
69,78.52589641434263,0.0552990436553955,54.86224293708801
70,78.53253652058433,0.0585408210754394,54.86224293708801
71,78.54581673306772,0.0754890441894531,54.86224293708801
72,78.58565737051792,0.0903139114379882,54.86224293708801
73,78.58565737051792,0.2345008850097656,54.86224293708801
74,78.62549800796813,0.0750200748443603,54.86224293708801
75,78.66533864541833,0.0786690711975097,54.86224293708801
76,78.69853917662682,0.0646338462829589,54.86224293708801
77,78.72509960159363,0.0684189796447753,54.86224293708801
78,78.72509960159363,0.0696299076080322,54.86224293708801
79,78.73837981407702,0.0736489295959472,54.86224293708801
80,78.75830013280212,0.0671942234039306,54.86224293708801
81,78.75166002656043,0.0526061058044433,54.86224293708801
82,78.79814077025232,0.0581660270690918,54.86224293708801
83,78.81806108897743,0.0603828430175781,54.86224293708801
84,78.86454183266932,0.0564920902252197,54.86224293708801
85,78.89774236387782,0.0555472373962402,54.86224293708801
86,78.94422310756973,0.0558338165283203,54.86224293708801
87,78.95750332005312,0.0607719421386718,54.86224293708801
88,78.98406374501992,0.0566647052764892,54.86224293708801
89,78.98406374501992,0.0579142570495605,54.86224293708801
90,79.03718459495352,0.0561830997467041,54.86224293708801
91,79.07702523240371,0.058135986328125,54.86224293708801
92,79.09694555112881,0.0574481487274169,54.86224293708801
93,79.09694555112881,0.0551209449768066,54.86224293708801
94,79.11022576361222,0.0569078922271728,54.86224293708801
95,79.13678618857902,0.0608549118041992,54.86224293708801
96,79.19654714475432,0.0569221973419189,54.86224293708801
97,79.21646746347942,0.0571708679199218,54.86224293708801
98,79.26958831341301,0.0568799972534179,54.86224293708801
99,79.30278884462152,0.055408239364624,54.86224293708801
100,79.33598937583001,0.055103063583374,54.86224293708801
