,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
1,0.0,-1.0,0.5,1.0,0.6768377253814147,0.5083333333333333,0.6740331491712707,0.5083333333333333,1.0
2,0.0,-1.0,0.5,1.0,0.6768377253814147,0.5083333333333333,0.6740331491712707,0.5083333333333333,1.0
3,0.0,-1.0,0.5,1.0,0.6768377253814147,0.5083333333333333,0.6740331491712707,0.5083333333333333,1.0
4,0.0,-1.0,0.5,1.0,0.6768377253814147,0.5083333333333333,0.6740331491712707,0.5083333333333333,1.0
5,0.016771488469601636,-1.0,0.5171673819742489,1.0170575692963753,0.6844319775596073,0.525,0.6815642458100558,0.5169491525423728,1.0
6,0.09433962264150941,-0.9959016393442623,0.5923714205305003,1.1041666666666667,0.7189349112426036,0.5979166666666667,0.715758468335788,0.5586206896551724,0.9959016393442623
7,0.23480083857442346,-0.9672131147540983,0.7067825230422853,1.3068493150684932,0.7750410509031198,0.7083333333333334,0.7712418300653595,0.6413043478260869,0.9672131147540983
8,0.26834381551362685,-0.9590163934426229,0.7327270808414832,1.3667621776504297,0.7892074198988195,0.7333333333333333,0.785234899328859,0.6647727272727273,0.9590163934426229
9,0.26834381551362685,-0.9590163934426229,0.7327270808414832,1.3667621776504297,0.7892074198988195,0.7333333333333333,0.785234899328859,0.6647727272727273,0.9590163934426229
10,-0.058700209643605894,-0.9590163934426229,0.5724981824151598,0.9190751445086704,0.7932203389830509,0.7416666666666667,0.7905405405405406,0.6724137931034483,0.9590163934426229
11,0.2557651991614256,-0.9590163934426229,0.7198515443607965,1.343661971830986,0.7813021702838062,0.7208333333333333,0.7774086378737541,0.6536312849162011,0.9590163934426229
12,0.2662473794549266,-0.9590163934426229,0.7305811580947019,1.3628571428571428,0.7878787878787878,0.73125,0.7839195979899498,0.6628895184135978,0.9590163934426229
13,-0.04402515723270439,-0.9590163934426229,0.5875196416426276,0.9380530973451328,0.8027444253859348,0.75625,0.7999999999999999,0.6862170087976539,0.9590163934426229
14,0.002096436058700135,-0.9344262295081968,0.6095593236239124,1.003154574132492,0.8128342245989305,0.7770833333333333,0.8099467140319715,0.7147335423197492,0.9344262295081968
15,0.0062893081761006275,-0.9262295081967213,0.6054609629681746,1.0095238095238095,0.8085867620751341,0.7729166666666667,0.8057040998217468,0.7129337539432177,0.9262295081967213
16,0.018867924528301883,-0.9139344262295082,0.6057511902249114,1.029126213592233,0.8065099457504521,0.7729166666666667,0.8036036036036037,0.7170418006430869,0.9139344262295082
17,0.020964360587002018,-0.9098360655737705,0.6037020098970426,1.0324675324675323,0.8043478260869564,0.7708333333333334,0.8014440433212998,0.7161290322580646,0.9098360655737705
18,0.023060796645702264,-0.9057377049180327,0.6016528295691737,1.0358306188925082,0.8021778584392014,0.76875,0.7992766726943942,0.7152103559870551,0.9057377049180327
19,0.023060796645702264,-0.9057377049180327,0.6016528295691737,1.0358306188925082,0.8021778584392014,0.76875,0.7992766726943942,0.7152103559870551,0.9057377049180327
20,0.023060796645702264,-0.9057377049180327,0.6016528295691737,1.0358306188925082,0.8021778584392014,0.76875,0.7992766726943942,0.7152103559870551,0.9057377049180327
21,0.02935010482180289,-0.9016393442622951,0.6038954947348671,1.0460526315789473,0.802919708029197,0.7708333333333334,0.8,0.7189542483660131,0.9016393442622951
22,0.020964360587002018,-0.9098360655737705,0.6037020098970426,1.0324675324675323,0.8043478260869564,0.7708333333333334,0.8014440433212998,0.7161290322580646,0.9098360655737705
23,0.010482180293501009,-0.9221311475409836,0.6055577053870869,1.0159744408945686,0.807899461400359,0.7729166666666667,0.8050089445438283,0.7142857142857143,0.9221311475409836
24,-0.014675052410901501,-0.9426229508196722,0.6007821477989634,0.9784615384615384,0.8084358523725835,0.76875,0.8056042031523643,0.7033639143730887,0.9426229508196722
25,0.28721174004192873,-0.9590163934426229,0.7520403855625132,1.4029411764705884,0.8013698630136986,0.7520833333333333,0.797274275979557,0.6822157434402333,0.9590163934426229
26,0.259958071278826,-0.9590163934426229,0.7241433898543587,1.3512747875354107,0.7839195979899498,0.725,0.78,0.6573033707865169,0.9590163934426229
27,0.2117400419287212,-0.9713114754098361,0.687372475902343,1.2686170212765957,0.7645161290322581,0.6895833333333333,0.7608346709470305,0.6253298153034301,0.9713114754098361
28,0.1823899371069182,-0.9713114754098361,0.6573295574474074,1.223076923076923,0.7476340694006308,0.6604166666666667,0.7441130298273154,0.6030534351145038,0.9713114754098361
29,0.17610062893081757,-0.9713114754098361,0.650891789207064,1.213740458015267,0.7441130298273154,0.6541666666666667,0.7406250000000001,0.5984848484848485,0.9713114754098361
30,0.22012578616352196,-0.9713114754098361,0.6959561668894674,1.282258064516129,0.7694805194805195,0.6979166666666666,0.765751211631664,0.632,0.9713114754098361
31,0.32704402515723274,-0.930327868852459,0.7634471962288046,1.485981308411215,0.8035398230088495,0.7625,0.7992957746478874,0.7006172839506173,0.930327868852459
32,0.08595387840670854,-0.8770491803278688,0.6366647904500574,1.1480144404332129,0.8214971209213051,0.8020833333333334,0.8183556405353728,0.7670250896057348,0.8770491803278688
33,0.11740041928721168,-0.860655737704918,0.6520732193531743,1.213740458015267,0.8300395256916997,0.8166666666666667,0.8267716535433071,0.7954545454545454,0.860655737704918
34,0.4716981132075472,-0.8647540983606558,0.8443942165623022,1.8928571428571428,0.8508064516129032,0.8395833333333333,0.845691382765531,0.8274509803921568,0.8647540983606558
