epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,F1_score,Precision,Recall
21,0.1157548150879956,0.204832471224195,0.1558865552468007,2.210478771454381,0.08889630618602579,-0.01259335936120326,-0.01718443783116788,0.02456396597526316,0.8908779298070494,0.1410000627391932,-0.05103952492155214,0.03025096324065396,0.030887380716220443,0.5981683304331898,0.01696680407897594,0.3050847457627119,0.49038461538461536,0.22141823444283648
22,0.11319540657605187,0.2080479053077963,0.15553080196896663,2.220216563399114,0.09645424637504563,-0.013671967332034657,-0.013845539667561885,0.022029346921458085,0.8785847677229758,0.13412371134020623,-0.05126810698571216,0.009632406539623023,0.01894393027383249,0.5861931364724662,0.038491215574548876,0.3038229376257546,0.49834983498349833,0.21852387843704776
23,0.10981867072450864,0.19355515168460788,0.1479876215044044,2.2104787714543814,0.08615318330958144,-0.015871023482137758,-0.012176090585758859,0.019907867248352137,0.8569203186080006,0.12873274780426602,-0.04762417153542585,0.011315908223124727,0.017524942607670763,0.6039565648504197,0.038698092031425324,0.303951367781155,0.5067567567567568,0.2170767004341534
24,0.10306519902142218,0.19998601985181044,0.14618022453777738,2.1896251981387738,0.10311750599520386,-0.015678667199178403,-0.005498294258546865,0.016014488069996495,0.8519236986744262,0.11692961997530521,-0.04524994256366709,0.006057134923114299,0.013134370779195631,0.6048857287963433,0.04297436372908081,0.3001027749229188,0.5177304964539007,0.21128798842257598
25,0.1000971268396787,0.20480917097721238,0.14608038457536418,2.1890178125082222,0.11396734722663004,-0.017317499259645666,-0.0004899470131378425,0.011801974154885188,0.8329095341704459,0.1063817792310294,-0.04599908683501086,-0.012877920094414935,0.015664170775610997,0.5890035078602053,0.06296155430889677,0.29637305699481864,0.5218978102189781,0.20694645441389292
26,0.09605368223686322,0.206416888019013,0.14434999652092204,2.1992008185387975,0.12181148049483631,-0.022275835649487735,0.0011795020686651558,0.00957324141823997,0.77909796314258,0.09613629449345903,-0.047421181356311744,-0.02318719844493039,0.020310757604479007,0.5599222735001215,0.07120238774379706,0.29831932773109243,0.5440613026819924,0.20549927641099855
27,0.09078424662464851,0.22251735868400208,0.14737740080318826,2.175391806828121,0.14634651405766136,-0.02279421953068328,0.0011795020686651558,0.009972826926844973,0.7661627479179905,0.09338854995139198,-0.047129201213288,-0.01119441841091326,0.014559894743718261,0.5473240223463688,0.05306692082510717,0.3014861995753716,0.5657370517928287,0.20549927641099855
28,0.08740751077310528,0.21124003914441494,0.1408939921749472,2.1624248851184165,0.14068901840844827,-0.021932963292009333,0.006187849314074179,0.01225520814364963,0.768341186531144,0.08495508982035926,-0.04676102704887759,-0.006143913360408204,0.012534195547908404,0.5393439335338777,0.043908536902963646,0.2973262032085562,0.569672131147541,0.2011577424023155
29,0.08633213835203331,0.21124003914441494,0.14032321591923944,2.1736374585968083,0.14257325436408969,-0.026782623815772663,0.006187849314074179,0.00959280132788818,0.7171184407624012,0.07793209876543208,-0.04907185794177264,-0.006143913360408204,0.013660315293391179,0.5115697455640142,0.03922126158466693,0.2989247311827957,0.5815899581589958,0.2011577424023155
30,0.0754920299509493,0.19674728552122653,0.12807683910764522,2.0262722071665165,0.14005309307376718,-0.026071883651617778,0.007857298395877177,0.010738214826042113,0.7196487209750739,0.07508626639061425,-0.048627489755975556,-0.004460411676906528,0.012691551365042911,0.5083504851514261,0.03596579476861167,0.2980561555075594,0.5872340425531914,0.19971056439942114
