epoch,Data_selection_execution_time
1,0.005820751190185547
21,0.33203792572021484
41,0.33101511001586914
61,0.3390672206878662
81,0.34377479553222656
101,0.3345780372619629
121,0.33712100982666016
141,0.33587193489074707
