epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,0.010373750525433097,0.2119828700711054,0.11173891395062197,1.6267292916507576,0.11416808044026983,-0.015260176613702301,-0.00379361649129184,0.0027032839849432614,0.4095170802531761,0.03810565581015324,-0.023646109188779026,0.03647424813068986,0.02103685823404218,0.2645690571833648,0.006413861006439703,0.9424304186574894,0.2871328092676872,0.6461824953445066,0.18457446808510639
2,0.007361305911021104,0.198489010989011,0.10465269265509294,1.3669044742343173,0.0816402066402066,-0.02183756188717554,-0.04005008785571465,0.021554197882258194,0.32509308197515085,0.0803694519644198,-0.03185108694744382,0.015025542632904593,0.011402486317956087,0.20750514288891359,0.015881278765193407,0.9454041230913162,0.34900398406374505,0.6952380952380952,0.23297872340425532
3,0.005850653891858352,0.20378151260504204,0.10686817526167443,1.2592089702037346,0.0778369921282942,-0.025949180520848637,-0.05196951642329625,0.028594576002405617,0.2946807486677808,0.0894850366333953,-0.03651389096168176,0.003485957473687573,0.0066745113154586585,0.19392717235607157,0.029980867472731154,0.945838484413111,0.3714618069019,0.6852646638054364,0.2547872340425532
4,0.005076036270269875,0.19246929541047192,0.10119939154516519,1.2128814046162697,0.062234378906192545,-0.02783890499890885,-0.062337163977137316,0.03414216418749118,0.2850553098767768,0.10078568012570882,-0.03805117936723772,0.0017489005219066822,0.005992817464177153,0.19709322405844512,0.03645252463524551,0.9460055464599553,0.3817903596021423,0.6798365122615804,0.2654255319148936
5,0.004399353279369151,0.1862475759534583,0.09794761868768811,1.1776050440727253,0.05493848411821195,-0.02957104661880769,-0.07294380600381042,0.03991409623666403,0.2729149644816841,0.11100218508238346,-0.03986579605362396,-0.005329606556600419,0.008304079270079562,0.19165160905189985,0.04396723014164644,0.9459053092318487,0.38651004168245545,0.6719367588932806,0.2712765957446808
6,0.004797094278256978,0.18442954104718812,0.09748944147229514,1.1872456167226872,0.04198296221322534,-0.030772667331050736,-0.08647560573317445,0.04659155764872517,0.27070294320352173,0.12842723231982178,-0.04156921514187833,-0.01448863412053597,0.012991166649742522,0.18878899274599198,0.05612557710064631,0.9463396705536437,0.39759939984996245,0.6743002544529262,0.28191489361702127
7,0.004755557912938278,0.18996444731738849,0.10021950114716212,1.18179137166303,0.04411214435189936,-0.031479782625437366,-0.0943758878139748,0.050602171392871945,0.2695374555740554,0.13837997054491902,-0.0424909224707125,-0.007860182706808494,0.01011009139046758,0.18804946069164905,0.0475330668581444,0.946272845734906,0.4004474272930648,0.669576059850374,0.2856382978723404
8,0.004411262038114993,0.20058985132514545,0.10516819305554974,1.1696306965932706,0.05823305823305819,-0.03146552397901027,-0.08985855566551545,0.04847600829995935,0.2663297131033033,0.1311669026316895,-0.041988536135620806,-0.0065731814198071725,0.009274079436927454,0.18987223413938717,0.04682260784121778,0.9463396705536437,0.3998505231689089,0.6721105527638191,0.2845744680851064
9,0.0037167640058594145,0.19154007756948932,0.10060189831022685,1.1392067767396883,0.048113404210965216,-0.03351557663003468,-0.10068399544900666,0.05439624375978247,0.2476977954878839,0.13829789860063046,-0.043356365285981316,-0.0020252504915082015,0.00732569082267158,0.18584108394579432,0.039454229180256706,0.9468074442848073,0.40905716406829995,0.6769041769041769,0.29308510638297874
10,0.003390283172390981,0.1797834518422754,0.09478569724786214,1.1266129095994661,0.03774104587149568,-0.033183406952482015,-0.10339035539487948,0.055418475674654646,0.252829777620635,0.1440505217345709,-0.04357942619674448,-0.012021223677665394,0.012102853534929285,0.18421773186877846,0.05175153458809195,0.9470413311503892,0.41187384044526903,0.6809815950920245,0.29521276595744683
11,0.004402402614201488,0.1830559146735617,0.0970050213182551,1.160030113541198,0.02812374042724708,-0.034583378894828196,-0.10766869307050678,0.05799312980297533,0.24828025965503725,0.14672743017759782,-0.044502464954577464,-0.0042557895318631744,0.008559851883219703,0.18856039854577308,0.04572027784065191,0.9469076815129139,0.4160235207644249,0.6730083234244947,0.30106382978723406
12,0.003574339868548465,0.16734001292824824,0.08908495864435614,1.1272523910893395,0.014473366591567394,-0.03582101509687063,-0.11511118292165698,0.06197360190427265,0.239698954568921,0.1525643970362185,-0.04567469973645806,-0.00762331130429289,0.010464436650255452,0.18461444102762536,0.04813666779127301,0.9471749807878647,0.4219378427787934,0.6748538011695906,0.3069148936170213
13,0.0031023855629367415,0.1786522301228184,0.09411255231213494,1.1156944302448841,0.038206840550492116,-0.03398631763717927,-0.10157938319229295,0.054937845475729954,0.24184772417711223,0.13708978328173382,-0.04344009634182992,0.005246701565719936,0.008925098417101995,0.18554933970098145,0.030097875145798536,0.9471749807878647,0.41335807050092765,0.6834355828220859,0.29627659574468085
14,0.00334874680707228,0.17243051066580478,0.09134499874537158,1.1225887284543776,0.025751899082253504,-0.035630162063712695,-0.11535017739448897,0.06215966002657566,0.22901030125102653,0.1499962934591909,-0.04519778280015142,-0.00554279081886444,0.009466662977806167,0.1771385366124872,0.039018794989207184,0.9473754552440776,0.41903356694946514,0.6835138387484958,0.3021276595744681
15,0.0024168431481225057,0.165521978021978,0.08781995991025339,1.0826381803602099,0.01279413762145648,-0.03789958504074924,-0.12231467829997511,0.0661047427282431,0.22957082972798068,0.15585880444459932,-0.04804730155700193,-0.01678233886822844,0.01552522870732189,0.17789552651106863,0.05630862235517747,0.947509104881553,0.4318264014466546,0.6745762711864407,0.3175531914893617
16,0.0018054178465043355,0.15489657401422108,0.08239169501585303,1.0625572456493306,0.007736021378073943,-0.038133951760651756,-0.12366785827291149,0.06680929846358556,0.21930875778512507,0.15386662623473318,-0.04798970561443777,-0.014358354849152377,0.014231155042247636,0.17176148243752848,0.04830589915625583,0.9481105282501922,0.435478007997092,0.687715269804822,0.31861702127659575
17,0.0018291391704681852,0.1616839043309632,0.08556627761496512,1.065120369533234,0.019589964633068113,-0.03694183681269345,-0.1155487784352931,0.06254037468466228,0.22163280187211015,0.1454273194800731,-0.04676054060449241,-0.010347332433222,0.012001999324839092,0.17142264623226572,0.0420610412926391,0.9480771158408233,0.4303519061583577,0.6922169811320755,0.3122340425531915
