epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,Accuracy,F1_score,Precision,Recall
1,0.001007403798025745,-5.451076587626056e-05,0.0008900932788432027,1.069853379355105,0.0001048767697954903,-0.011687607322675939,-4.166840285011876e-05,0.009312144121881864,0.2191224803770142,8.00640512409928e-05,0.6197262719428741,7.823501799405415e-05,0.0010136847440446021,4.0687620791374224e-05
2,0.0009701188669371096,-2.725538293813028e-05,0.000829359911120858,1.0834376913930348,5.2827597136744234e-05,-0.00972897289357742,-2.083420142505938e-05,0.007739868098304698,0.19689411792979247,4.0333965232121974e-05,0.622515620351086,3.9408090480975745e-05,0.0006265664160401002,2.0343810395687112e-05
3,0.0006221502370605068,-2.725538293813028e-05,0.0005462066710655322,1.0665455864731643,5.314908317831517e-05,-0.007914644626776447,-2.083420142505938e-05,0.006293435928533076,0.18435604909935754,4.05926527298559e-05,0.6248809878012497,3.965657406856622e-05,0.000782472613458529,2.0343810395687112e-05
4,0.0006019032146490962,-2.725538293813028e-05,0.000524272396368109,1.0785937076759273,5.3390282968499735e-05,-0.007092668574621306,-2.083420142505938e-05,0.0056221989968103635,0.11198705561336335,4.077887654195127e-05,0.6265769116334424,3.9836669654416896e-05,0.0009523809523809524,2.0343810395687112e-05
5,0.0006485833932250284,0.0,0.0005343984933385655,1.1056896598136532,0.0,-0.006461407015241902,0.0,0.005097005584440593,0.0,0.0,0.628072002380244,0.0,0.0,0.0
6,0.00045588604568992056,0.0,0.00037772739921768887,1.0927857301453476,0.0,-0.005156919884655875,0.0,0.0040679761217022915,0.0,0.0,0.6293439452543885,0.0,0.0,0.0
7,0.00040901015724284333,0.0,0.00033689502636839296,1.1065365498436974,0.0,-0.004043147246845583,0.0,0.0031893895628730983,0.0,0.0,0.6304299315679858,0.0,0.0,0.0
8,0.0003896143407327653,0.0,0.0003184211160588051,1.1323411981766702,0.0,-0.003120089101811025,0.0,0.0024612459079530135,0.0,0.0,0.6313299613210354,0.0,0.0,0.0
9,0.00036853430434207867,0.0,0.0002991379240346087,1.1676630975631928,0.0,-0.0023496025509970554,0.0,0.0018534565761602157,0.0,0.0,0.6320812258256471,0.0,0.0,0.0
10,0.00035537919735127883,0.0,0.00028671407959960206,1.2192079180324518,0.0,-0.0017545733335367622,0.0,0.0013840747159637975,0.0,0.0,0.6326614102945551,0.0,0.0,0.0
11,0.00045787072570253927,0.0,0.000366475643153095,1.3653626696373842,0.0,-0.0014036586668294097,0.0,0.001107259772771038,0.0,0.0,0.6330035703659626,0.0,0.0,0.0
12,0.0005109691317468388,0.0,0.00040724663481591056,1.564553510035411,0.0,-0.0010603725798330867,0.0,0.0008364625457346428,0.0,0.0,0.633338292174948,0.0,0.0,0.0
13,0.000434432781479001,0.0,0.00034605945672844696,1.6066552103922667,0.0,-0.0008467723479242635,0.0,0.0006679664933564414,0.0,0.0,0.6335465635227611,0.0,0.0,0.0
14,0.0003380044446979303,0.0,0.00026921130734754373,1.617890561513891,0.0,-0.000648429275437499,0.0,0.0005115058732909686,0.0,0.0,0.6337399583457305,0.0,0.0,0.0
15,5.3612767969509574e-05,0.0,4.406949970772907e-05,1.1122997610408,0.0,-0.0005034862609279404,0.0,0.0003971692663200462,0.0,0.0,0.6338812853317465,0.0,0.0,0.0
16,0.00010435326618095744,0.0,8.370749697009309e-05,1.308587954165647,0.0,-0.0003738004058404406,0.0,0.0002948680916618525,0.0,0.0,0.6340077357929188,0.0,0.0,0.0
17,2.6806383984754787e-05,0.0,2.2034749853864534e-05,1.1122997610408,0.0,-0.0002517431304639702,0.0,0.0001985846331600231,0.0,0.0,0.6341267479916691,0.0,0.0,0.0
18,4.669837049798794e-05,0.0,3.769572114730414e-05,1.2134179211354184,0.0,-0.0002364859710419114,0.0,0.00018654920084729444,0.0,0.0,0.6341416245165129,0.0,0.0,0.0
19,8.715603147669754e-05,0.0,6.93413764200267e-05,1.7302440727301334,0.0,-0.00014494301450955862,0.0,0.0001143366069709224,0.0,0.0,0.6342308836655757,0.0,0.0,0.0
20,3.8099753145858005e-05,0.0,3.0512660872270965e-05,1.3482421345949092,0.0,-0.0001220572753764704,0.0,9.628345850182938e-05,0.0,0.0,0.6342531984528414,0.0,0.0,0.0
21,-2.0565674465476454e-05,0.0,1.5984683979282922e-05,0.7415331740272001,0.0,-7.628579711029401e-05,0.0,6.017716156364337e-05,0.0,0.0,0.6342978280273728,0.0,0.0,0.0
22,-6.73687952243314e-07,0.0,3.23712685843307e-07,0.9887108987029334,0.0,-6.10286376882352e-05,0.0,4.814172925091469e-05,0.0,0.0,0.6343127045522166,0.0,0.0,0.0
23,-6.73687952243314e-07,0.0,3.23712685843307e-07,0.9887108987029334,0.0,-6.10286376882352e-05,0.0,4.814172925091469e-05,0.0,0.0,0.6343127045522166,0.0,0.0,0.0
24,-1.0282837232738227e-05,0.0,7.992341989641461e-06,0.7415331740272001,0.0,-3.8142898555147005e-05,0.0,3.0088580781821684e-05,0.0,0.0,0.6343350193394823,0.0,0.0,0.0
25,-3.9783973026466287e-05,0.0,3.1321942586879236e-05,0.0,0.0,-3.05143188441176e-05,0.0,2.4070864625457346e-05,0.0,0.0,0.6343424576019042,0.0,0.0,0.0
26,-9.945993256616572e-06,0.0,7.830485646719809e-06,0.0,0.0,-7.6285797110294e-06,0.0,6.0177161563643366e-06,0.0,0.0,0.6343647723891699,0.0,0.0,0.0
27,-9.945993256616572e-06,0.0,7.830485646719809e-06,0.0,0.0,-7.6285797110294e-06,0.0,6.0177161563643366e-06,0.0,0.0,0.6343647723891699,0.0,0.0,0.0
28,-9.945993256616572e-06,0.0,7.830485646719809e-06,0.0,0.0,-7.6285797110294e-06,0.0,6.0177161563643366e-06,0.0,0.0,0.6343647723891699,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
