epoch,Model_training_time,Full_training_time,Loss
1,2.0003814697265625,3366.75097322464,0.7103788256645203
2,1.995901346206665,3366.75097322464,0.6341007947921753
3,2.0179107189178467,3366.75097322464,0.6633305549621582
4,2.0099830627441406,3366.75097322464,0.6391960382461548
5,2.029639482498169,3366.75097322464,0.6970229744911194
6,1.9934065341949463,3366.75097322464,0.6358784437179565
7,2.0396902561187744,3366.75097322464,0.6544960737228394
8,1.9932243824005127,3366.75097322464,0.6643727421760559
9,2.038825273513794,3366.75097322464,0.7173053622245789
10,1.9974887371063232,3366.75097322464,0.6681568622589111
11,2.039458990097046,3366.75097322464,0.6295143365859985
12,1.9906971454620361,3366.75097322464,0.645258903503418
13,2.067070960998535,3366.75097322464,0.637791633605957
14,1.9860093593597412,3366.75097322464,0.6832165718078613
15,2.0474116802215576,3366.75097322464,0.7100009918212891
16,1.9898624420166016,3366.75097322464,0.7121078968048096
17,2.0550036430358887,3366.75097322464,0.6424942016601562
18,1.9910755157470703,3366.75097322464,0.8010598421096802
19,2.0530247688293457,3366.75097322464,0.5924047231674194
20,2.099421739578247,3366.75097322464,0.7554499506950378
21,4.078760862350464,3366.75097322464,0.6311516761779785
22,1.973876953125,3366.75097322464,0.6397965550422668
23,2.019865036010742,3366.75097322464,0.640169620513916
24,1.98728609085083,3366.75097322464,0.653003454208374
25,2.0141561031341553,3366.75097322464,0.6350336074829102
26,1.9841320514678955,3366.75097322464,0.6419895887374878
27,2.023456335067749,3366.75097322464,0.6310777068138123
28,1.9760651588439941,3366.75097322464,0.609079897403717
29,2.0165891647338867,3366.75097322464,0.6168806552886963
30,1.9742605686187744,3366.75097322464,0.633150577545166
31,2.0383236408233643,3366.75097322464,0.6512981653213501
32,1.9796130657196045,3366.75097322464,0.6293399333953857
33,2.0323784351348877,3366.75097322464,0.6621288061141968
34,1.9867157936096191,3366.75097322464,0.640479564666748
35,2.023562431335449,3366.75097322464,0.633723258972168
36,1.9737911224365234,3366.75097322464,0.634650468826294
37,2.025792121887207,3366.75097322464,0.59972083568573
38,2.0388402938842773,3366.75097322464,0.588786244392395
39,2.027693033218384,3366.75097322464,0.6221697926521301
40,2.02067494392395,3366.75097322464,0.600209653377533
41,2.0206737518310547,3366.75097322464,0.6015346646308899
42,2.012660503387451,3366.75097322464,0.6159849166870117
43,2.0465445518493652,3366.75097322464,0.5955653190612793
44,1.9784300327301025,3366.75097322464,0.6013617515563965
45,2.0389742851257324,3366.75097322464,0.6166852116584778
46,1.9734251499176025,3366.75097322464,0.6176809072494507
47,3.709177255630493,3366.75097322464,0.6275110244750977
48,1.9740562438964844,3366.75097322464,0.5968115329742432
49,2.0556769371032715,3366.75097322464,0.6061728596687317
50,1.9764435291290283,3366.75097322464,0.5971937775611877
51,2.020047187805176,3366.75097322464,0.6103895902633667
52,1.9728546142578125,3366.75097322464,0.6299372315406799
53,3.54925537109375,3366.75097322464,0.6023446321487427
54,2.0295193195343018,3366.75097322464,0.627713680267334
55,2.0293214321136475,3366.75097322464,0.6269556879997253
56,2.0128440856933594,3366.75097322464,0.6327185034751892
57,2.036099910736084,3366.75097322464,0.6211150884628296
58,1.976024866104126,3366.75097322464,0.6291830539703369
59,2.0326781272888184,3366.75097322464,0.6150610446929932
60,1.9700424671173096,3366.75097322464,0.5800691843032837
61,4.27044939994812,3366.75097322464,0.5828307271003723
62,1.975348949432373,3366.75097322464,0.5951807498931885
63,2.080568313598633,3366.75097322464,0.6244468092918396
64,1.9772472381591797,3366.75097322464,0.606720507144928
65,2.0440263748168945,3366.75097322464,0.6073218584060669
66,1.9757652282714844,3366.75097322464,0.593116044998169
67,2.0357673168182373,3366.75097322464,0.6246811151504517
68,2.0074429512023926,3366.75097322464,0.5856515169143677
69,2.0363271236419678,3366.75097322464,0.6264468431472778
70,2.0698134899139404,3366.75097322464,0.6354448199272156
71,2.031808853149414,3366.75097322464,0.6172866821289062
72,1.982154369354248,3366.75097322464,0.6220860481262207
73,2.0329997539520264,3366.75097322464,0.5954076051712036
74,1.981471061706543,3366.75097322464,0.6156850457191467
75,2.059556722640991,3366.75097322464,0.6143147945404053
76,1.9749188423156738,3366.75097322464,0.6120173931121826
77,2.030155897140503,3366.75097322464,0.5716633796691895
78,1.9758052825927734,3366.75097322464,0.5936058759689331
79,2.0362298488616943,3366.75097322464,0.5897221565246582
80,1.9869544506072998,3366.75097322464,0.6392731666564941
81,2.03446888923645,3366.75097322464,0.5935447216033936
82,1.9738335609436035,3366.75097322464,0.6404201984405518
83,2.04744291305542,3366.75097322464,0.6010575294494629
84,1.9810349941253662,3366.75097322464,0.6200050115585327
85,2.034961462020874,3366.75097322464,0.5879642963409424
86,1.9771292209625244,3366.75097322464,0.6087609529495239
87,2.033827781677246,3366.75097322464,0.5998581647872925
88,1.9746127128601074,3366.75097322464,0.6287407875061035
89,2.0503149032592773,3366.75097322464,0.5896610617637634
90,1.9786689281463623,3366.75097322464,0.5826804637908936
