epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,-0.10762230100378864,-0.03115430844518216,0.0829388078788378,0.5436870728933839,0.025240392095845665,0.31128628191935614,0.1919449744272178,0.26121742432463363,3.796703731756131,0.07945498180480816,0.07843481606061564,0.17487151922342029,0.10977207117236104,1.4015530164314163,0.020049139545023187,0.6094953519256308,0.16308524263554858,0.17222723174030657,0.15486486486486487
2,-0.07789008864770744,-0.023055404515925942,0.05893066556741761,0.5549627974622179,0.022377525005553123,0.24629616018485478,0.20352407368809222,0.23258682273116893,4.178719093814323,0.035001718865041304,0.07136556089758986,0.18014441484910473,0.1130862767822695,1.506396046453038,0.05398726219112179,0.6551792828685259,0.15875587234731897,0.19813991103922363,0.13243243243243244
3,-0.04169282813116762,-0.01228429156054145,0.03003731456739532,0.6278348376729223,0.018224027707589324,0.1716108372930435,0.20603806256112614,0.19388072274405616,4.745876822076567,0.028266411663462443,0.043511811341727644,0.1946213151564761,0.10719494775690547,1.4727134364930519,0.12789212403666056,0.700929614873838,0.150188679245283,0.24875,0.10756756756756757
4,-0.02731072441740786,0.0028582262541853865,0.01648481469097337,0.638919372381468,0.0029451170585789166,0.10798465313182365,0.18156194385211075,0.14813572879354975,4.192746244264253,0.07031206351414371,0.057706046377762464,0.19816685335912185,0.1207098592205358,2.088370357983561,0.15600398837242868,0.7285524568393095,0.1451275616896696,0.32070240295748614,0.09378378378378378
5,-0.016822405772614756,0.0037060355435995784,0.009094351405601433,0.6718998453070475,0.003700903192228433,0.05311434441889837,0.17167914575684212,0.11370955854690998,2.75673443557692,0.12662296351616742,0.0415588187252116,0.1941671983736336,0.11217952495716238,2.1746443833000617,0.1946627900939723,0.749601593625498,0.15010141987829612,0.451831750339213,0.09
6,-0.010318622658840978,0.005233523166299409,0.005179746778450551,0.7479613260166338,0.004139885647964664,0.03128511998648045,0.165067098491286,0.09954963294989128,2.0980176824032006,0.15546019006306158,0.031385669133110264,0.18169069677508537,0.10254376655499153,2.072290857554444,0.2030259757921936,0.7598273572377158,0.1578579743888242,0.5697478991596638,0.09162162162162162
7,-0.008316210024605919,-0.00040780699997138015,0.0002314503776626245,0.7724446328710153,0.006020415091777365,0.017847246451973605,0.14966571002549262,0.08650647550169285,1.6131534634926283,0.15797273335394385,0.024505853912878607,0.1904400134578508,0.10339223574249183,1.8944636678200693,0.22957018588463313,0.7664674634794156,0.16914717694306636,0.6716697936210131,0.09675675675675675
8,-0.007327546454276156,0.0033268465787139045,0.002469036170063688,0.804447988658515,0.0014267602950739922,0.012423578803120616,0.14920395696718025,0.08443495222835826,1.3872743079298653,0.15976487682451623,0.021116475656415723,0.1908261555272867,0.1026796194066452,1.7142295949521678,0.229732856034,0.7696547144754317,0.18357260531889857,0.7103825136612022,0.10540540540540541
9,-0.007851390584824012,-0.007701828692441973,0.005954370229392842,0.7959267817932516,0.020284301510057917,0.007204892193521502,0.13874396754902119,0.07795962750682543,1.2067592150946744,0.1487449045269256,0.019434664592910433,0.1910078022404237,0.10269623618363358,1.626042989283372,0.22801317675459554,0.7721779548472776,0.19516772226131832,0.738898756660746,0.11243243243243244
10,-0.009130381852858825,-0.009991271499298862,0.007047019147922308,0.7757177033492823,0.024029283996987005,0.003736623059330993,0.1389042984720463,0.07706233010393175,1.0980059978222916,0.14753575401349125,0.016983760258898042,0.1920302790219181,0.10257757084365153,1.5009715562413908,0.22638875710774198,0.7741035856573705,0.20773171867722404,0.7508417508417509,0.12054054054054054
11,-0.010053380454711464,-0.015249835446298252,0.010269181017746216,0.7716421287257309,0.03341277055745276,-1.8669779739702297e-05,0.13832710714915586,0.0759820939026227,0.9995621128824032,0.14268289045610913,0.013461669734166855,0.18987108224311988,0.1007406982428481,1.3520504195685337,0.21902186761538897,0.7762284196547145,0.22385997236296637,0.7570093457943925,0.13135135135135134
12,-0.008584034558956448,0.0023574106401854367,0.003534585387740742,0.8186727553262783,0.008137101216977638,-0.0028311000881673584,0.146930464478684,0.07936662184895205,0.9399499053038067,0.14837868480725627,0.008238451048841147,0.17893972013839424,0.09423219186543162,1.1895590993029277,0.2018719999559627,0.7781540504648075,0.23981797497155857,0.758273381294964,0.14243243243243242
13,-0.01011019171957369,0.0003648799473428277,0.002305978419278711,0.7951106459330144,0.010949116260233122,-0.008217911349894462,0.1355373490885187,0.07238126878634983,0.8383424172562092,0.13609442562708432,0.004067101457144999,0.17605336529096893,0.09144241412569858,1.0872492145574002,0.19923719229671275,0.7802124833997344,0.2514699231117141,0.7700831024930748,0.15027027027027026
14,-0.011604623108904248,0.0019782216752997628,0.0024357069795704466,0.778005956161522,0.008284820487653388,-0.01212895962884323,0.1292010710105658,0.06821954980240243,0.7792122031742101,0.1264419375806901,-0.00027559459699791344,0.16503117982967477,0.08500328027569114,0.9945699837364314,0.18388217435451612,0.7812084993359893,0.26170737172305625,0.765399737876802,0.15783783783783784
15,-0.01309684107233107,0.013647225481498437,0.007100562532447431,0.7726023712073173,0.008411121435208335,-0.01769222543407286,0.12683779320517546,0.06599525000270162,0.7146726552723158,0.11788830715532284,-0.006353579784054111,0.1604174675592108,0.08118187571765051,0.8901707426425944,0.17407738390758942,0.7841965471447543,0.2841409691629956,0.7678571428571429,0.17432432432432432
16,-0.017366908544930705,0.0054624674469850865,0.003287443690178001,0.7256409210380619,0.0023013098390756714,-0.024419743342324655,0.11972872007824151,0.061037639087081,0.6485790032580211,0.10579053209259287,-0.011827379130686905,0.15369025579627235,0.07686223736568955,0.8173327000927245,0.16082007343941257,0.7871845949535192,0.3058262941303877,0.7699018538713195,0.1908108108108108
