epoch,Data_selection_execution_time
1,0.006432533264160156
21,1.1710865497589111
41,1.168348789215088
61,1.166191577911377
81,1.1603517532348633
101,1.2079002857208252
121,1.1623613834381104
141,1.1577458381652832
