epoch,Data_selection_execution_time
21,0.6006689071655273
41,0.8124098777770996
61,0.6677126884460449
81,0.610388994216919
101,0.7743220329284668
121,0.808445930480957
141,0.6029291152954102
161,0.6237161159515381
181,0.6257541179656982
201,0.6296350955963135
