,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
1,0.0,-1.0,0.5,1.0,0.6768377253814147,0.5083333333333333,0.6740331491712707,0.5083333333333333,1.0
2,0.0,0.0,0.0,0.0,0.0,0.49166666666666664,0.0,0.0,0.0
3,0.0,-1.0,0.5,1.0,0.6768377253814147,0.5083333333333333,0.6740331491712707,0.5083333333333333,1.0
4,0.052410901467505266,-0.9918032786885246,0.545257862520228,1.0553097345132743,0.6954022988505747,0.5520833333333334,0.69241773962804,0.5318681318681319,0.9918032786885246
5,0.0,0.0,0.0,0.0,0.0,0.49166666666666664,0.0,0.0,0.0
6,0.0,-1.0,0.5,1.0,0.6768377253814147,0.5083333333333333,0.6740331491712707,0.5083333333333333,1.0
7,-0.033542976939203356,-0.06557377049180328,0.03278688524590164,0.0,0.12307692307692307,0.525,0.12307692307692307,1.0,0.06557377049180328
8,-0.09853249475890985,-0.18032786885245902,0.09660170266657286,0.0,0.3024054982817869,0.5770833333333333,0.3024054982817869,0.9361702127659575,0.18032786885245902
9,0.19496855345911945,-0.6516393442622951,0.5175221041769272,1.4133333333333333,0.6780383795309168,0.68125,0.6751592356687898,0.7004405286343612,0.6516393442622951
10,-0.2851153039832285,-0.45081967213114754,0.2812038274818828,0.0,0.5789473684210527,0.6666666666666666,0.5789473684210527,0.8088235294117647,0.45081967213114754
11,0.14675052410901468,-0.7213114754098361,0.539482633270011,1.282258064516129,0.7154471544715446,0.7041666666666667,0.7125506072874493,0.704,0.7213114754098361
12,0.339622641509434,-0.8319672131147541,0.675640258917892,1.5142857142857145,0.7262969588550984,0.675,0.7224199288256228,0.6383647798742138,0.8319672131147541
13,-0.2662473794549266,-0.4385245901639344,0.2621807500175895,0.0,0.5768194070080863,0.6729166666666667,0.5768194070080863,0.84251968503937,0.4385245901639344
14,0.4276729559748428,-0.7745901639344263,0.7070375712375994,1.7472527472527473,0.7311411992263056,0.7041666666666667,0.726923076923077,0.6847826086956522,0.7745901639344263
15,0.4486373165618449,-0.7663934426229508,0.7201065925561106,1.8136882129277567,0.7376725838264299,0.7166666666666667,0.7333333333333333,0.7030075187969925,0.7663934426229508
16,0.14884696016771481,-0.7336065573770492,0.554213865240742,1.2874493927125505,0.7291242362525459,0.71875,0.7261663286004056,0.7188755020080321,0.7336065573770492
17,0.13207547169811318,-0.75,0.5538268955650929,1.2470588235294118,0.7334669338677354,0.71875,0.7305389221556885,0.7120622568093385,0.75
18,0.1383647798742138,-0.7418032786885246,0.5518744576561364,1.2619047619047619,0.7298387096774194,0.7166666666666667,0.7269076305220884,0.7125984251968503,0.7418032786885246
19,0.14884696016771481,-0.7336065573770492,0.554213865240742,1.2874493927125505,0.7291242362525459,0.71875,0.7261663286004056,0.7188755020080321,0.7336065573770492
20,0.17190775681341713,-0.7049180327868853,0.5484532939327845,1.347457627118644,0.7166666666666666,0.7125,0.7136929460580913,0.7226890756302521,0.7049180327868853
21,0.15094339622641506,-0.7295081967213115,0.5521646849128732,1.2926829268292683,0.726530612244898,0.7166666666666667,0.7235772357723578,0.717741935483871,0.7295081967213115
22,0.14675052410901468,-0.7336065573770492,0.552067942493961,1.282258064516129,0.7276422764227641,0.7166666666666667,0.7246963562753036,0.716,0.7336065573770492
23,-0.17400419287211738,-0.7254098360655737,0.389886606158681,0.6570247933884298,0.7283950617283951,0.7229166666666667,0.7268993839835728,0.7283950617283951,0.7254098360655737
24,0.4046121593291404,-0.8114754098360656,0.7211883486948568,1.6795774647887323,0.7500000000000001,0.71875,0.7457627118644068,0.6898954703832753,0.8114754098360656
25,-0.40461215932914046,-0.6475409836065574,0.3988777879406178,0.0,0.723112128146453,0.7479166666666667,0.723112128146453,0.8186528497409327,0.6475409836065574
