epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,Accuracy,F1_score,Precision,Recall
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
14,-0.009289557701679878,-0.025347506132461162,0.01270507500881746,0.0,0.04943652987454817,-0.00712509345010146,-0.019375807325305222,0.009711974527278068,0.0,0.038011934930107086,0.6412600416542695,0.037133901655054,0.9957173447537473,0.018919743667989014
15,-0.03821250609192087,-0.10340692286726628,0.05207932474467569,0.0,0.18721010559557877,-0.029309003249774958,-0.07904496020667527,0.039811330478843124,0.0,0.14637345679012345,0.6622359416840227,0.1431779157310791,0.9875065070275898,0.0771844166412369
16,-0.06622300870282978,-0.17743929937594682,0.08994185287423338,0.13886963735015334,0.2847322235454015,-0.061745724181071965,-0.1650485436893204,0.08355931902355486,0.0,0.2824645225700635,0.6920187444213032,0.2767559258677007,0.9787496911292315,0.1611636659546333
17,-0.07948609795484268,-0.20808389410217784,0.10708163218910251,0.3388674101030984,0.2804374297103308,-0.102749340127855,-0.2717821575898996,0.1384425904452483,0.0,0.42445539883189354,0.7282505206783695,0.4166134389371486,0.9685203058875937,0.26538500661173836
18,-0.10299954129567349,-0.2656994777527527,0.13788111892648644,0.31304259499231185,0.33194114299106103,-0.12713790946401599,-0.3316804866869453,0.17032945959612042,0.0,0.4923914388222195,0.7472404046414758,0.4837361936160192,0.9552382095283811,0.3238734614993388
19,-0.1286978758473037,-0.32760537354141883,0.17132707467064898,0.3011627494428897,0.37525804267035845,-0.1549809517048493,-0.39949644257361194,0.20658434684043586,0.0038328412679281944,0.559714031410664,0.7691832787860756,0.5538381906802202,0.944302804471465,0.3918217882209338
20,-0.14193655740828026,-0.35672143653907146,0.18799684806775935,0.3172880786728832,0.3814647050044757,-0.174377245648937,-0.443864450128522,0.231181454796593,0.011827095662435007,0.5951705965989382,0.7836209461469801,0.5976152931086951,0.933575348977916,0.439466992167633
21,-0.15160987575964446,-0.37758899079319064,0.20008965563267953,0.32893190673555217,0.3839087861549977,-0.18974756006223722,-0.47784566290089225,0.2504527756060402,0.013944552693025736,0.6212204879246551,0.793565903005058,0.626920646869833,0.9240706982642467,0.4743769708066321
22,-0.13015079248101255,-0.31371696842737745,0.1697978231980547,0.45302829257572125,0.28576568045986495,-0.20671161078293054,-0.5157544377659354,0.2717961963526384,0.017013777439917496,0.6478566947866558,0.8050952097590003,0.6585171959912945,0.9161287983174995,0.5139863696470349
23,-0.12800516648004295,-0.30321639757305746,0.1659502663148715,0.48971002524075347,0.26008039398871363,-0.21927333415814793,-0.5415692738277809,0.28709866541379414,0.021292373541660282,0.661850547447204,0.8126152930675394,0.6792462439521263,0.9077420452611877,0.542650798494558
24,-0.132374111486391,-0.3123004100770793,0.17142646682279944,0.5194855119078557,0.2459780781828369,-0.24310438032319176,-0.598894894172881,0.317988030564199,0.020423558371882596,0.7024684632960808,0.8306456411782208,0.7213355527269166,0.9053427140618759,0.5994914047401079
25,-0.1444215270141456,-0.3398497969293581,0.1867887451779214,0.505632112536319,0.2586465526667534,-0.25645312111306917,-0.6280425722146374,0.3346439993751793,0.0216119373041971,0.7188709306787869,0.839110383814341,0.741063519046137,0.9003170540155327,0.6296816193673075
26,-0.13757921180616917,-0.31830413793126067,0.17689173569571837,0.5402915688724604,0.23050742524068157,-0.26524060808796307,-0.6462623964849011,0.34540878345331133,0.021987275974832663,0.7284181944095547,0.8438857482891996,0.75228383258976,0.8959264569452644,0.6483368935001526
27,-0.12861620145272765,-0.29125338355408226,0.16415685246357556,0.5782715734709065,0.20010869677755183,-0.2727916282974581,-0.6608678019319661,0.35442051756525134,0.023480614243955422,0.7339909670118341,0.8476197560249925,0.7612242995011423,0.8912147594225048,0.6643271284711626
28,-0.12217832172043333,-0.2739936089242848,0.15547338521870668,0.6064908543185594,0.1810999228621447,-0.2798016561996821,-0.6754624751542694,0.36301768086617764,0.02392208253475444,0.7410344776363285,0.851539720321333,0.769938332084606,0.8882446808510638,0.6794425795951582
29,-0.12235610697340879,-0.27384942762055914,0.155604987668815,0.6135926731969896,0.17737959309149376,-0.2860799773018593,-0.6880046644121551,0.37061869076567705,0.02340937748459551,0.7475397853293057,0.8543736983040762,0.776450706798511,0.8848866564297426,0.6916895534533618
30,-0.12159155829278767,-0.2715515790902999,0.15453382130993734,0.6214762967014971,0.17296428645422046,-0.290664116855976,-0.6965365850197661,0.3760219994230354,0.02402673098917857,0.7504592142970673,0.8563299613210354,0.7810562350514061,0.8819373336063895,0.7008849557522124
31,-0.11965136134402898,-0.2672970170934873,0.15211756024313053,0.6312158786176786,0.16824518661004262,-0.2941649980911265,-0.7024225620463946,0.38001207054755703,0.02471260711787635,0.7517035678973055,0.857453138946742,0.7839897202371559,0.8790283851072972,0.7074966941308107
32,-0.11700904100176404,-0.259356254749603,0.14837193578495586,0.6425268912354797,0.16001669523511175,-0.29749042199292325,-0.7080376944544975,0.3838065422012522,0.0253960098626861,0.7528307213346584,0.8585540017851829,0.7868018028118483,0.8763705387247434,0.7138439629742651
33,-0.10618091792366635,-0.23215128279050512,0.13412728860118944,0.6780728535432367,0.13713825835006566,-0.30286094210948794,-0.7204340443024078,0.39066064818625107,0.02495691093733966,0.7599215415706426,0.8621689973222255,0.7938775056174776,0.8758314311660899,0.725948530159699
34,-0.09518185122237646,-0.20409621182975446,0.11957375435055402,0.7140591350707721,0.11423423936714172,-0.3085207114028598,-0.7339245048491829,0.39795950834602417,0.025429033327985028,0.7666516576914808,0.8666170782505207,0.802249669166299,0.8759542444310656,0.739985759332723
35,-0.08709057870165102,-0.18458194801535877,0.10911116992859322,0.7412044316713433,0.09890791069166438,-0.3134392347598377,-0.7472066233817075,0.40464487191762516,0.02774501827429991,0.773270289869966,0.8710428443915501,0.8104106293400405,0.8761882241664696,0.7538195504017903
36,-0.08064429606187568,-0.1705877684007453,0.10110356237898731,0.7624939377559634,0.08889170852909922,-0.3157608567540056,-0.7546772602128373,0.4080043446537054,0.03463797214227732,0.7721041248208664,0.8748884260636716,0.8173129140871076,0.8767330770126995,0.7654358661377276
37,-0.07686272479281647,-0.16316584228152808,0.0965770344365329,0.7756160117637657,0.08373732793462052,-0.3155383405911286,-0.7530250378121848,0.4072996779226285,0.04683353117343744,0.7566155297452569,0.8779678667063374,0.822833200146865,0.8768844799410777,0.7750584884548876
38,-0.0720039364643355,-0.15223715528582238,0.0904679400329758,0.7918669527086886,0.07587416841151728,-0.2683007102603469,-0.6181133915728194,0.3391802488940778,0.19788202373736322,0.5300941054053021,0.8819250223147873,0.8297219600102977,0.8776010347409744,0.7867968670531991
39,-0.06396290827181828,-0.13393655957039485,0.08029864652194446,0.816633705338349,0.06390519311268383,-0.22470891782605842,-0.4983014993818346,0.27739455124058576,0.3357793491747651,0.3725096304136245,0.8862764058315977,0.837148365518784,0.8785771776068682,0.7994507171193165
