epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,Accuracy,F1_score,Precision,Recall
1,9.81125566616791e-05,0.0,7.765743109551148e-05,5.932265392217601,0.0,-4.5771478266176404e-05,0.0,3.610629693818602e-05,0.0,0.0,0.6343275810770604,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
12,-0.005042618581104602,-0.013818479149632053,0.0069092395748160266,0.0,0.02726026292442939,-0.003867689913491906,-0.010562940122505105,0.005281470061252552,0.0,0.020905061333883104,0.6381434096994942,0.020418025854778303,1.0,0.010314311870613366
13,-0.02337083099547696,-0.06364827239902143,0.03197307728314131,0.20157204866522596,0.11597722965293022,-0.023976626031765407,-0.06500270844618526,0.03263976169468901,0.0,0.12201560391857806,0.6574085093722106,0.1193162262419213,0.9926821508113267,0.06347268843454379
14,-0.0426867603206121,-0.11493335878481006,0.058203554324911304,0.37060346928944093,0.18123610441614676,-0.05851883496330653,-0.15744406016917373,0.0794080497264124,0.0,0.2714976018969265,0.6897351978577804,0.2659698025551684,0.9851388345717638,0.15373817516020752
15,-0.0543765936679381,-0.14400153627212617,0.07372752138691448,0.473701785025462,0.1973985603698552,-0.09190149977877118,-0.24432268011167133,0.12408700922587225,0.0,0.3906070447164627,0.719220470098185,0.38322277049769615,0.9734373702996597,0.23857186451022278
16,-0.08669154916100029,-0.2286873236886668,0.11721933097160814,0.39592290336860136,0.2838352427722807,-0.12476542117388585,-0.32811783824326013,0.16770565511238686,0.0,0.4894565909903189,0.7470098185063969,0.48081208975728895,0.9629471109752369,0.3203946699216763
17,-0.10873633574769101,-0.2838719961271774,0.14634735213449157,0.3743102269169521,0.32678522797220405,-0.15011519155363653,-0.38878703279303306,0.20051353372753905,0.0,0.5514805839588628,0.7656129128235644,0.5422108581639621,0.9483179184876512,0.3796358457939172
18,-0.12053623491814144,-0.3098352574452949,0.16120056933827281,0.3807320047330253,0.3362301494119399,-0.16845429717895122,-0.42983040960040003,0.22364691094308467,0.0,0.5887842465753425,0.7770380839036001,0.5792214719878716,0.9342903722488904,0.4197131522734208
19,-0.13108933897380448,-0.33262659567803754,0.1743986454792895,0.38975296747646887,0.3410043509613448,-0.18641197381871444,-0.4693528897037377,0.246158247278212,0.0,0.6220283292376508,0.7877491817911336,0.6122487804215189,0.9219184809297757,0.45830536059403926
20,-0.1361003625875704,-0.3406461395259138,0.18007657317747833,0.39948484856970673,0.33694076627885666,-0.19724455700837618,-0.4903537647401975,0.259137983852864,0.0,0.6373656132369269,0.7921823861945849,0.6275346282545227,0.9102722772277227,0.47881192147289187
21,-0.13641893043064268,-0.3379902976084467,0.17986391878259383,0.44773842316443435,0.30875854802931374,-0.2177571709991222,-0.5376372999984189,0.28528913911917864,0.0013673202634013365,0.6732879008667784,0.8062778934840821,0.6649858502701311,0.9042504810215147,0.5258468111077205
22,-0.14236953865043012,-0.3516761732524003,0.1875162486591689,0.4636041173450426,0.30425274097371235,-0.23386618393996828,-0.5738067341685189,0.305576340317458,0.006334027357880171,0.6952368873992211,0.8177328176138055,0.6937459381092836,0.8994393492562466,0.5646221137219001
23,-0.14300300983795292,-0.3502149436246511,0.1878058015869823,0.49967109934449316,0.2808526044160281,-0.2543177692930261,-0.6217569638723424,0.3318201341603191,0.006985014132443191,0.7275021343283377,0.8323638797976792,0.7275935841804357,0.8963607123711954,0.6123080052893907
24,-0.1371589446636093,-0.33220766305918226,0.17947173761160562,0.5420459013278892,0.2498428230964027,-0.26864169458149123,-0.6528428528947278,0.34962573994630475,0.010976656296428638,0.7423950761141181,0.8419294852722404,0.7493128546318907,0.8917340521114105,0.6461194181670227
25,-0.1316599758493843,-0.316332042064469,0.17185096971116143,0.5773740836528751,0.2250695214721643,-0.28086712359721133,-0.6791684420155363,0.3647563276898402,0.01567351716757451,0.7523938781237228,0.8504760487950015,0.7678055767320443,0.8882118709746386,0.6761468823110569
26,-0.12733552182918545,-0.3049357497804974,0.16607963673449544,0.6026352347598686,0.20897296640682994,-0.29021785176629733,-0.6981180935837755,0.3760906277662764,0.01815631360784444,0.7591478569492632,0.8558911038381434,0.7796405823475887,0.884122275248291,0.6972434136913844
27,-0.12000603046958394,-0.2858385162838614,0.15630711164809452,0.6321636997285721,0.18915603239638334,-0.2968369115466228,-0.7109532221578089,0.3839644793631332,0.021619688039008416,0.7610714690176139,0.859937518595656,0.7883032783199172,0.8810343527756138,0.7132336486623945
28,-0.11058736616416773,-0.26054191310485386,0.14358092938996583,0.6656808720835915,0.16557732601274922,-0.3039238620981691,-0.7262871944066526,0.39279288470573337,0.02112620670760206,0.7693049640897721,0.8639764950907468,0.7965330395985624,0.8790088895437356,0.7282066931136202
29,-0.09742324566282551,-0.22743577355926115,0.12625662656553077,0.7087961058156951,0.13830202735858366,-0.31088811852212694,-0.7412568832546069,0.4014331306317325,0.02158167904082559,0.776030892264645,0.8682088664088069,0.8049322910932512,0.8771685662867427,0.7436883328247381
30,-0.08892232568074906,-0.2062805126635856,0.11512394139364694,0.7373062998495753,0.12119050635661321,-0.3153012450615409,-0.7500091385974271,0.4066758094296591,0.02669070975774992,0.7735760303295623,0.8721585837548349,0.8124693122674551,0.8761472207841107,0.7574204048418268
31,-0.08391955943908763,-0.19568092375741197,0.1089721811873104,0.7553986298105758,0.11277000359461042,-0.29958692582803365,-0.7018833577875598,0.38311347961182574,0.09051292822849422,0.6715417418188692,0.8761901219875037,0.8199275166333099,0.8755776340110906,0.7709286949445631
32,-0.0831528121766607,-0.1958293360411606,0.10842593716213524,0.7612873484659225,0.11180554783624963,-0.22994915617582296,-0.49885835058742545,0.2817765799264152,0.3096891154109851,0.376054910020536,0.8806233263909551,0.8277394356370817,0.8761019721894029,0.7844369850472993
33,-0.0828894459605568,-0.197722158429539,0.10863638318068922,0.7651084113525293,0.1126698269748786,-0.16526680636838748,-0.31140029134748953,0.1879545372863117,0.5082919589730489,0.18000815152160377,0.8837325200833085,0.8333351104097584,0.87556013622513,0.794995422642661
34,-0.078402223532203,-0.18877911299635708,0.10322465523627664,0.7787471999382989,0.10713830649282574,-0.15723450784438617,-0.2882534755571601,0.17626897307642023,0.535510824012052,0.1583687292753565,0.8854581969651889,0.8364192612893974,0.8752167533680139,0.800915471467806
35,-0.07028838246507735,-0.16993242567332434,0.09287579618017455,0.802564540476441,0.09470486270932932,-0.15521609118835722,-0.28544527010146603,0.17391952192647808,0.5463601059146305,0.15521232230005988,0.8886045819696519,0.8417482088889828,0.8757668374414564,0.810273624249822
36,-0.0663314886011363,-0.16252283171293358,0.08821497114452118,0.8153148110430604,0.09008735533337497,-0.1484647572035969,-0.2711826655986783,0.1652383523595626,0.5710836346191497,0.14357580901726918,0.8919666765843499,0.8474241532901924,0.8761213806286248,0.820547248499644
37,-0.06561298279498295,-0.16329614990657404,0.0878290018638029,0.8186062986923677,0.09086013966366613,-0.14454491364288558,-0.2627612184791768,0.16011620638241073,0.5855683606782306,0.13644131970842643,0.8952246355251413,0.8525952281289241,0.877857989440793,0.8287458040891059
38,-0.0658107829766546,-0.16661215590079048,0.08874650770767409,0.8232169293109144,0.09099012827532516,-0.14889508734114212,-0.2791312105592991,0.16683340284089518,0.5857005493578792,0.14554068135976683,0.9058911038381434,0.8695293486779689,0.881694794738273,0.8576950462821686
39,-0.05618442267080487,-0.14336118236540651,0.07630367563736418,0.851194604905149,0.07588418188817714,-0.1516229209697975,-0.29072891001688594,0.17132091360817733,0.5870682854123601,0.15221197492694483,0.9133963106218388,0.8812072114354512,0.8839037170460128,0.8785271081273522
40,-0.04851377232853732,-0.12429077787387677,0.06626143410067759,0.8720899928874987,0.06440069010125549,-0.14985688429644445,-0.29067018890120133,0.16978764717182013,0.5958411781733625,0.15243662843222616,0.9172939601309135,0.8871178972802306,0.8854010456774611,0.8888414199979656
41,-0.039842281951088965,-0.10273445942998527,0.05490527564796086,0.8952387009203322,0.05200583662540492,-0.14979647886413516,-0.29163171340724614,0.16980613542692458,0.5994814851330079,0.15184173369367826,0.9210800357036596,0.8927567873531849,0.887161252737098,0.8984233546943342
42,-0.028868196279798253,-0.07595842356964178,0.04063386954679607,0.92409991740384,0.03753994714556563,-0.15144170467286946,-0.2992993297797665,0.17270937790119245,0.5981317982398882,0.15714618696655125,0.9250223147872657,0.8984996475682208,0.8895424185026418,0.9076391008035805
43,-0.025583961057413895,-0.06917170202486833,0.036622871546376015,0.9327383260571721,0.03452038620890352,-0.1495593423940481,-0.29839461763802244,0.17099164430581593,0.6039686498653404,0.15782210481511816,0.9266884855697709,0.9008690054715159,0.8908870277904872,0.9110772047604516
44,-0.023538436694390097,-0.0661586210809727,0.034381560274379906,0.9381145065487144,0.03386461488383552,-0.1473260654485194,-0.29313681789463786,0.16798964603242902,0.6103467381840362,0.15391177457228933,0.9281166319547753,0.9028665621356491,0.8922661263086795,0.9137219001118909
45,-0.025658936129984045,-0.07351645933224649,0.037628993407732604,0.9332481262855261,0.038220958865177956,-0.14908444624849512,-0.3000865996901412,0.17077960743447726,0.6093610833747055,0.15781919183810766,0.9327357929187742,0.9095365285155508,0.8947409856715478,0.9248296205879362
46,-0.02080404879511155,-0.0625667486296052,0.03151268565875262,0.9460373180432666,0.03288058304048691,-0.14569288524448087,-0.293903883851686,0.16659027789700126,0.6205083345555374,0.15349016385791525,0.9360755727462065,0.9142999601116873,0.8966845965770172,0.9326212999694843
47,-0.014304189771210951,-0.04652848089122141,0.023504920096806797,0.9628989229138669,0.024702107367320147,-0.14372469803220217,-0.29014677685900414,0.1640929897826769,0.6271979783871371,0.15060644540073043,0.9386864028562928,0.9179825477846432,0.8983796837267274,0.9384599735530464
48,-0.007294549665440853,-0.029020455968453263,0.015196921604599907,0.9810877796025679,0.015865910754935597,-0.14172535964886737,-0.28505691122321686,0.1612531888731214,0.6341647698062063,0.14621625806363525,0.9413418625409105,0.9217363688692165,0.8998391691049664,0.9447258671549181
49,-0.0035688079380790105,-0.021552841824647895,0.012229530988018232,0.9907499508515306,0.013039574290138467,-0.12720620731480992,-0.24881989644987723,0.14152136657100003,0.6722239126438548,0.12305409371011311,0.943491520380839,0.9247098698750283,0.9015420885831337,0.9490997863899908
50,-0.0007378687598365019,-0.015180067557927557,0.009418683453014772,0.9980923258834056,0.010219473633491738,-0.09530209043736287,-0.15878767708666053,0.09579734667518487,0.7549956888199225,0.06562575731387632,0.9457750669443618,0.9279145654108573,0.9027417027417027,0.9545315837656393
51,0.001568450009665212,-0.010314604523081639,0.00738611598528913,1.004050774963313,0.008281194403042869,-0.07246584836798114,-0.09488219456565516,0.06318374678360421,0.8139042374539097,0.02865034597312499,0.9478205891103838,0.9307249439578129,0.9043524986566363,0.9586817210863595
52,0.0037144448371835836,-0.0061783787737308415,0.005804949927796652,1.009598083455794,0.006892312843730597,-0.06119712148986739,-0.06601733585629455,0.047694379677647954,0.8428674932399515,0.014060824290720864,0.9496206486164832,0.9331451302450917,0.9063159105725351,0.9616112297833385
53,0.00612729726275002,-0.0010095315124375448,0.0036208522031902467,1.015845898675052,0.00484961514940907,-0.05537903528553373,-0.05157480452495078,0.039788184516272626,0.8578591749013261,0.007190311512518588,0.951026480214222,0.9350357185144256,0.9078228881267603,0.9639304241684468
54,0.0070441903801883865,0.0008716474813040831,0.0037259612916234926,1.0182269355172886,0.004163519252014747,-0.05020366033356266,-0.03707987256599532,0.03237715005445097,0.8711074264858515,0.0004599409713094138,0.9520306456411782,0.9363696460814398,0.9090926507778374,0.9653341470857492
55,0.007787445122625691,0.001796297006925962,0.004503285900075361,1.0201765988497695,0.004196662621637204,-0.04681783099945652,-0.030852967332296255,0.028291007712514596,0.8796752829253062,0.002169166722373883,0.9529604284439155,0.9375764993880048,0.9106283435276974,0.9661682433119724
56,0.008342399681139478,0.002238057238928004,0.005030849807041826,1.0216356245135372,0.004464624373789028,-0.04443325616413124,-0.026354670568778715,0.025381000699677837,0.8857164027482771,0.003478004444382954,0.9537786373103243,0.9386429163869032,0.9119356881103586,0.9669616519174041
57,0.009114481871418223,0.0033082327983603443,0.005863819754019194,1.0236654533687473,0.004390594485972454,-0.042950764291343424,-0.023949265676332043,0.023667882526285624,0.8894469861786238,0.0038991829240866416,0.9542100565307944,0.9391951956697812,0.9127613416015512,0.9672057776421523
58,0.009717482176334558,0.004130026871642878,0.006510278785433744,1.0252493813271795,0.004348708620823816,-0.04129217823299003,-0.02012776533507965,0.021480317412466667,0.8936701670559516,0.005481995640771009,0.9547679262124368,0.939925907631514,0.9136162857691569,0.9677957481436273
59,0.010603349264125594,0.005366817768410526,0.007467489249084497,1.0276189778513725,0.004266801234879436,-0.04024642596036704,-0.019200958495713683,0.02044523095792907,0.8961631437285335,0.005064814976085796,0.9554596846176733,0.9407879123487065,0.9152829353702884,0.9677550605228359
60,0.011424824576711345,0.006597442585765112,0.008373015195719188,1.029794987093515,0.004103271229713434,-0.03875630550786818,-0.016837222006117147,0.018734893837492834,0.899930881762406,0.00542378846743552,0.9559282951502529,0.9413906007339776,0.9161692787554392,0.9680398738683755
61,0.011478259826731785,0.006620073409143279,0.008417918538796053,1.0299638758343268,0.004160555006480493,-0.03838250510202773,-0.01618125978527707,0.018279450541667054,0.9008002944833516,0.0056138265217001715,0.9564564117822076,0.9420648430386762,0.9172464298791652,0.9682636557827281
62,0.011669591606440322,0.007018113514242197,0.008650526522733296,1.0304950162153692,0.004025694931870438,-0.03649506165234345,-0.014681827530771185,0.016467869093103896,0.9055815968311539,0.004577929293636651,0.9569994049390063,0.9427606760596849,0.91832876818024,0.968528125317872
63,0.011527475431089618,0.006615448849583427,0.008451945748233578,1.0301612658356896,0.004254001986080502,-0.036274469692935574,-0.013775854892830286,0.016072879643452907,0.9060261831192065,0.005233284816213324,0.9574977685212734,0.9433853836398224,0.9195333474977305,0.9685077815074763
64,0.011788092319618415,0.0072587874011253994,0.008791380127755984,1.030878518252648,0.003966488183626882,-0.03497570058542454,-0.012974053262014729,0.014879820587649216,0.909295810098701,0.004302681164827349,0.9579291877417435,0.9439322746287595,0.9204995843241884,0.9685891567490591
65,0.012028817221633958,0.0077416766947452365,0.009081588108218363,1.0315436052767206,0.003809019814221326,-0.034303748718641947,-0.012130583228349034,0.014157199762998153,0.9109520930624599,0.004263506166158004,0.9583159773876823,0.9444213031835763,0.9213933236574746,0.9686298443698504
66,0.012337479856565192,0.008008064444713359,0.00938003146349815,1.0323817379909321,0.00394435189765141,-0.034342528469409106,-0.012255588436899334,0.014206576788838486,0.9107913624179422,0.004222141856802586,0.9586655757215115,0.9448682970385436,0.92213400464756,0.9687519072322246
67,0.012726047281525488,0.00867711685934025,0.009825803033294885,1.0334408805558104,0.003792277680551126,-0.03398398522299073,-0.012401427846874702,0.013954539821382495,0.9116404251157156,0.0036286935323068814,0.9591193097292472,0.9454480485964982,0.9231097241873898,0.9688943139049944
68,0.012630966320648918,0.00873162762521651,0.00976119672093036,1.0332162071189026,0.0036299341817797037,-0.033663584875127495,-0.012359759444024676,0.013692996973702909,0.912400502492487,0.003265735313812912,0.9594019637012794,0.9458026334081385,0.923823010222886,0.968853626284203
69,0.012705977777063171,0.008866363020053836,0.009846976947472132,1.033461604160492,0.0036087638122476173,-0.03312195571564441,-0.012338925242599608,0.01326133974204487,0.9136882815096024,0.0026030161887381498,0.9599152038083903,0.9464500422318278,0.9250777000777001,0.9688332824738073
70,0.012807458773486047,0.00908286456370555,0.00997202168499188,1.0337536127775258,0.003532138569916854,-0.03286258400546943,-0.012255588436899334,0.013039139854503806,0.9143062524976932,0.0023569823862805706,0.9601085986313597,0.9466903907515831,0.9256113206080162,0.9687519072322246
71,0.012694843733929095,0.009164630712519939,0.009898684601556712,1.0334989678636406,0.0033265544193622487,-0.03234384058511941,-0.012193085832624129,0.012616737002202519,0.9155447056503533,0.0017625706785577844,0.9605697709015174,0.9472710453283996,0.9267779983650589,0.9686908758010375
72,0.01268489774067244,0.009163089192666729,0.009890245212326308,1.0334718440422126,0.003316402146554487,-0.03235146916483045,-0.012276422638324402,0.012640352256583564,0.9155264687978614,0.0016907509429396894,0.9606218387384707,0.9473411980026657,0.9268378131143074,0.9687722510426203
73,0.01252187904688018,0.009087489123265513,0.009745084367372526,1.0330738003733115,0.003194737518380286,-0.03193189728072382,-0.012005578019798624,0.012252185868753374,0.9165305757569402,0.001424804211268449,0.9608375483487057,0.9476009912519034,0.9275777414075287,0.9685077815074763
74,0.012731418593221355,0.009191886095458068,0.009931210391177649,1.033651121733438,0.0033644526784442075,-0.031710668469103975,-0.01217225163119906,0.01211286717666811,0.9170609013160486,0.0009816652102598855,0.9611722701576911,0.9480338476854157,0.9282581148260064,0.9686705319906418
75,0.01267511107344288,0.009219141478396198,0.009891643246548891,1.033523443184458,0.003274772829707784,-0.03083973667762263,-0.01038114055674244,0.011018727006279778,0.9192808393641986,0.0015950981563178646,0.9614102945551919,0.9483349267049075,0.9288542946879694,0.9686501881802462
76,0.012747090934072003,0.009220682998249519,0.009948198544060118,1.0337386675384843,0.00337052881599631,-0.03057273638773661,-0.010297803751042167,0.010790509402582346,0.9199237187875071,0.0013381736082364037,0.9616111276405832,0.9485858877676054,0.9294108460547378,0.9685688129386634
77,0.012524396280740036,0.009303990666917228,0.00978901130940893,1.0331763192974615,0.0030189492770745785,-0.030198935981896158,-0.0101519643410668,0.010464845619027361,0.9208252620627845,0.001006743225260065,0.9618714668253496,0.9489096200613961,0.930163940832796,0.9684264062658936
78,0.012645432419700064,0.009440267581607875,0.009912772447995898,1.033520781243215,0.0030442544495599133,-0.029649041390490016,-0.010047793333941457,0.01001668099526673,0.922215621828568,0.00038254897102274477,0.9620351085986314,0.949112662013958,0.9306481572001173,0.9683246872139152
79,0.012569232913408335,0.009522033730422264,0.009869138743718392,1.033338127121978,0.0028751230756590695,-0.029404926839737056,-0.009985290729666252,0.009810915924594564,0.9228066199440507,0.0001336893533618877,0.9622285034216007,0.9493557266525712,0.9311721088568466,0.9682636557827281
80,0.012719096500209859,0.009602258359383331,0.010003702454988328,1.0337543187304175,0.0029909438905137975,-0.029229469506383388,-0.01000612493109132,0.009676907837554354,0.923231867930641,0.00010975210836661198,0.9624144599821481,0.9495934959349595,0.931610882755921,0.9682839995931238
81,0.012565686955698041,0.009605341399089973,0.009882384049637954,1.0333780313224683,0.0028042873490288223,-0.029444343442716236,-0.009839451319690884,0.009795993088926341,0.9225899760427608,0.0003821755227580992,0.9626822374293365,0.9499266415817472,0.9324033073396293,0.9681212491099583
82,0.012538880571713262,0.009659852164966232,0.009871943711428782,1.0333279580543466,0.0027241200466937565,-0.029192600312252293,-0.009797782916840747,0.009588609686653978,0.9232009873056936,0.00010262524594017997,0.9628979470395715,0.9501996805111821,0.9329673561415548,0.9680805614891669
