epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,F1_score,Precision,Recall
1,0.02445543965706165,-0.01017354729688058,0.04764781183204658,1.0368471108272286,0.23507396407602454,-0.3193969423251191,-0.48812013791924314,0.249021444569693,0.5278963002970565,0.29867043326066256,0.5741473609320111,0.48779750661125804,0.6976442619407823
2,-0.006801325171442496,-0.009536055982468539,0.036400451987471494,0.9894852013346952,0.22285917775441544,-0.25089157823964453,-0.43992819080728357,0.25799053452578535,0.6102647352647352,0.2618360144827903,0.594809831113552,0.5159190154823342,0.7021828398530365
3,-0.05049568654490644,-0.012578067502950097,0.018701378216348707,0.9194735454174957,0.20338981702333725,-0.20894355286620486,-0.4403613256204942,0.2981566801346597,0.6528027395929469,0.28545803768433425,0.6183841361928765,0.5521868365180467,0.7026150853684893
4,-0.08637525121733503,-0.018190601885543556,0.009621768638500172,0.8592122739476596,0.1881610326429809,-0.17717559706509983,-0.39314393183825835,0.25152418372405716,0.6891834720067691,0.24255569732064003,0.6421991375931009,0.5875022413483952,0.7081262156905123
5,-0.10217613675844117,0.0011375550429859604,0.0043481207463614835,0.8373261638165445,0.1727740265703802,-0.18377473764214097,-0.43699883167583276,0.28683280304069175,0.6812962587448038,0.27801238601453165,0.6776062716073428,0.6166799610032793,0.7518910741301059
6,-0.10708072094030108,0.019364029948318207,0.013855273622125908,0.8279873525320696,0.15651844453412866,-0.1756920693384782,-0.45085914569857233,0.3076289544280918,0.6909817733103678,0.29585729028453495,0.6954217576917414,0.6369438202247191,0.7657229306245947
7,-0.11073331075049853,0.012253360140449532,0.01081571671451434,0.8211985438441407,0.16210022388902912,-0.17062761261656295,-0.4620123671387456,0.3229990297074725,0.6971921405875104,0.30943209876543204,0.708974358974359,0.6520043533466352,0.7768532526475038
8,-0.13823183752117973,-0.003727710417360419,0.007681189625236423,0.7790485481633012,0.158287753477086,-0.1987707913122278,-0.47305730487561626,0.28508656747492417,0.6424430451300792,0.31101039869081487,0.7243554716606229,0.6703135055621955,0.7878755132915496
9,-0.17620716276745296,-0.012561518631356905,0.03465603190301328,0.7208873920693878,0.1379151898380161,-0.18521441725861615,-0.48161171743652587,0.3060417530048699,0.6585010914382731,0.3286578720016409,0.7419712070874861,0.6944967960799096,0.7964123622217419
10,-0.2187740527235701,-0.025335500104843756,0.06730333819968318,0.6532908419940011,0.11156549564573548,-0.16331959425882075,-0.4806371641068019,0.3258686429258704,0.6862029262265158,0.34410271807782017,0.7573824467537812,0.7228004713275726,0.7954398098119732
11,-0.2529955662812886,-0.0392408693399775,0.0949512808665937,0.5944012686558771,0.08795857583587197,-0.13871349644830305,-0.4707833471062606,0.3398499085747319,0.7202546756864306,0.35374704870726087,0.7669989977317084,0.7492528084097702,0.7856062243354225
12,-0.26197725414107725,-0.04457536212220259,0.10210926997802094,0.5827705695419627,0.08566960579459104,-0.13830424742026953,-0.47457327672185334,0.34382962078871465,0.7208496201784792,0.3577713785813224,0.7710169402079265,0.7534811758638473,0.7893883725956343
13,-0.24977734527417433,-0.031774861338957905,0.08780345239094814,0.5945837647414141,0.08112375481951084,-0.061146189599228296,-0.3650870543983131,0.29262573196767955,0.8751399024040829,0.25588287756754147,0.7715908487711662,0.7582681272822118,0.7853901015776962
14,-0.23292874647894857,-0.010202739095218627,0.06747469660965233,0.6117586398805521,0.07117397679242665,-0.01775848460931334,-0.30758270880232524,0.26896422144060583,0.9631600491199345,0.21089479043841786,0.7730337078651685,0.7655786350148368,0.7806354009077155
15,-0.20999305477606917,0.012382770260547127,0.05400106572205533,0.6344131000980126,0.062162541992256015,-0.0037928615276681676,-0.2950217992192175,0.2702955188065231,0.9918969555035129,0.2097599945607831,0.7718955313026009,0.7757284732074649,0.768100280959585
16,-0.19476642801019833,0.030252981880527385,0.05534220907426976,0.6513110855334278,0.05365872825675244,0.004340962904498813,-0.2864673866583079,0.26989691235153135,1.0094380094380093,0.20782810271041352,0.7699638514623727,0.7806530430919592,0.7595634320293927
17,-0.16340777317212662,0.05618095214600827,0.04692679539570478,0.6899327076506123,0.04727662030081037,0.020045894355286642,-0.2714159518992392,0.27051625460546924,1.0451240376390079,0.2055116077906134,0.7676452565316695,0.7922272047832586,0.7445429003674087
18,-0.1607173758211332,0.056898926481894874,0.04340168028460416,0.6934729188996583,0.048556719972192686,0.021375953696395722,-0.2724987889322657,0.27280304304344083,1.0482625482625483,0.20774534734253602,0.7698744769874477,0.7957559681697612,0.7456235141560407
19,-0.1592816453666437,0.057926498341001276,0.04206721718692001,0.6956706562231624,0.04888560331035574,-0.014184863632377476,-0.2736899096685949,0.21852180282550596,0.9679623669225055,0.19095908689302,0.7712739244461804,0.7973924079843083,0.7468121893235358
20,-0.16919713010919935,0.04786252307591099,0.041262471184340246,0.6774272903185435,0.04848321899767705,-0.010296997866058644,-0.2724987889322657,0.22107760481553004,0.9765373919704261,0.19301600408522468,0.7733258615858783,0.8031661040623909,0.7456235141560407
21,-0.16618957975378973,0.05566300526706325,0.04715667061283295,0.6793703001765062,0.036710856146333626,0.16463489466148495,-0.07305055698371898,0.15785600256230958,1.37815362931642,0.0330407718643011,0.7737316104491805,0.8111658456486043,0.7396000427761736
22,-0.1677314834608386,0.06050523665292118,0.051907689325523934,0.6760774339454928,0.03003930278087119,0.1659132746983023,-0.07422879177377895,0.16020637240352353,1.3822122747084462,0.03536024102644009,0.7760475016804839,0.8148453123161981,0.7407763875521335
