epoch,Model_training_time,Full_training_time,Loss
1,3.232990264892578,1862.4608190059662,0.655185878276825
2,3.7899093627929688,1862.4608190059662,0.5928954482078552
3,3.7980833053588867,1862.4608190059662,0.44523006677627563
4,4.065592288970947,1862.4608190059662,0.3760952949523926
5,3.7975893020629883,1862.4608190059662,0.3391140103340149
6,3.796447515487671,1862.4608190059662,0.22302986681461334
7,3.7494819164276123,1862.4608190059662,0.33689332008361816
8,3.7369577884674072,1862.4608190059662,0.5451277494430542
9,3.931168556213379,1862.4608190059662,0.42048367857933044
10,3.774899959564209,1862.4608190059662,0.463209867477417
11,3.797762632369995,1862.4608190059662,0.45995205640792847
12,3.807563543319702,1862.4608190059662,0.37235909700393677
13,3.7175838947296143,1862.4608190059662,0.19024379551410675
14,3.7197179794311523,1862.4608190059662,0.3637825846672058
15,3.706021785736084,1862.4608190059662,0.16467492282390594
16,3.7325055599212646,1862.4608190059662,0.18633311986923218
17,3.8123812675476074,1862.4608190059662,0.44837263226509094
18,3.806093692779541,1862.4608190059662,0.3307783007621765
19,3.7979156970977783,1862.4608190059662,0.23096950352191925
20,3.706521987915039,1862.4608190059662,0.12060818076133728
21,3.611032247543335,1862.4608190059662,0.3046189546585083
22,4.142314434051514,1862.4608190059662,0.2227107286453247
23,4.148787260055542,1862.4608190059662,0.14911308884620667
24,4.136594533920288,1862.4608190059662,0.07330840826034546
25,4.260618448257446,1862.4608190059662,0.10150538384914398
26,4.2876670360565186,1862.4608190059662,0.2625827193260193
27,4.320689916610718,1862.4608190059662,0.0962086170911789
28,4.346868276596069,1862.4608190059662,0.08120380342006683
29,4.154746055603027,1862.4608190059662,0.07754892110824585
30,4.143371820449829,1862.4608190059662,0.05565314739942551
31,4.1328699588775635,1862.4608190059662,0.06756802648305893
32,4.146308183670044,1862.4608190059662,0.21470209956169128
33,4.143075942993164,1862.4608190059662,0.14421117305755615
34,4.144015312194824,1862.4608190059662,0.04750364273786545
35,4.1965491771698,1862.4608190059662,0.07602187991142273
36,4.307242393493652,1862.4608190059662,0.07416243851184845
37,4.361129283905029,1862.4608190059662,0.12453063577413559
38,4.328205823898315,1862.4608190059662,0.04551707208156586
39,4.3777174949646,1862.4608190059662,0.038993146270513535
40,4.361965179443359,1862.4608190059662,0.13359089195728302
41,3.5557687282562256,1862.4608190059662,0.07460207492113113
42,4.118783235549927,1862.4608190059662,0.04398203268647194
43,4.1196770668029785,1862.4608190059662,0.09160437434911728
44,4.134727478027344,1862.4608190059662,0.051928844302892685
45,4.215333461761475,1862.4608190059662,0.02718709595501423
46,4.232079029083252,1862.4608190059662,0.04658724367618561
47,4.220936059951782,1862.4608190059662,0.04041936621069908
48,4.261322975158691,1862.4608190059662,0.052766453474760056
49,4.123034238815308,1862.4608190059662,0.0320655032992363
50,4.140157461166382,1862.4608190059662,0.009094621986150742
51,4.121561050415039,1862.4608190059662,0.006639520637691021
52,4.1374123096466064,1862.4608190059662,0.008454643189907074
53,4.127583980560303,1862.4608190059662,0.006842571310698986
54,4.125160455703735,1862.4608190059662,0.03863520920276642
55,4.137757301330566,1862.4608190059662,0.011586807668209076
56,4.242158651351929,1862.4608190059662,0.01711258664727211
57,4.282918691635132,1862.4608190059662,0.03243909031152725
58,4.249161005020142,1862.4608190059662,0.05057507008314133
59,4.260206937789917,1862.4608190059662,0.00675541115924716
60,4.2364301681518555,1862.4608190059662,0.012139299884438515
61,3.5469729900360107,1862.4608190059662,0.07763238996267319
62,4.149338006973267,1862.4608190059662,0.04862229526042938
63,4.154772043228149,1862.4608190059662,0.12390541285276413
64,4.209511756896973,1862.4608190059662,0.007086825557053089
65,4.200272798538208,1862.4608190059662,0.040728211402893066
66,4.243990182876587,1862.4608190059662,0.011265074834227562
67,4.2620556354522705,1862.4608190059662,0.07494726032018661
68,4.258648633956909,1862.4608190059662,0.08872345834970474
69,4.149036407470703,1862.4608190059662,0.07318563014268875
70,4.157672643661499,1862.4608190059662,0.01182403415441513
71,4.146881580352783,1862.4608190059662,0.007221980486065149
72,4.171639442443848,1862.4608190059662,0.013629239052534103
73,4.154033422470093,1862.4608190059662,0.011308164335787296
74,4.1876444816589355,1862.4608190059662,0.03011789359152317
75,5.516628980636597,1862.4608190059662,0.007170102093368769
76,5.815503835678101,1862.4608190059662,0.010564498603343964
77,4.147530794143677,1862.4608190059662,0.007219878025352955
78,4.163074493408203,1862.4608190059662,0.004944733344018459
79,4.1535797119140625,1862.4608190059662,0.007513994351029396
80,4.150189399719238,1862.4608190059662,0.007632425520569086
81,3.695265769958496,1862.4608190059662,0.14213413000106812
82,4.255190134048462,1862.4608190059662,0.12683910131454468
83,4.1901021003723145,1862.4608190059662,0.028783541172742844
84,4.166692733764648,1862.4608190059662,0.029255425557494164
85,4.16294527053833,1862.4608190059662,0.0504080131649971
86,4.171645164489746,1862.4608190059662,0.10306891053915024
87,4.176365613937378,1862.4608190059662,0.04412158578634262
88,4.205685138702393,1862.4608190059662,0.07198215276002884
89,4.196890354156494,1862.4608190059662,0.13082760572433472
90,4.246243953704834,1862.4608190059662,0.05025862529873848
91,4.297297239303589,1862.4608190059662,0.027460794895887375
92,4.268376588821411,1862.4608190059662,0.006584040820598602
93,4.297407388687134,1862.4608190059662,0.005019645672291517
94,4.274887800216675,1862.4608190059662,0.004933185875415802
95,4.2165892124176025,1862.4608190059662,0.10373475402593613
96,4.178937673568726,1862.4608190059662,0.04158557578921318
97,4.156634092330933,1862.4608190059662,0.0038583651185035706
98,4.187842607498169,1862.4608190059662,0.011081468313932419
99,4.176579475402832,1862.4608190059662,0.007041238714009523
100,4.217428207397461,1862.4608190059662,0.0042126793414354324
101,3.772893190383911,1862.4608190059662,0.02858363650739193
102,4.286509990692139,1862.4608190059662,0.044398292899131775
103,4.271016597747803,1862.4608190059662,0.008479025214910507
104,4.250060081481934,1862.4608190059662,0.07038237154483795
105,4.148953437805176,1862.4608190059662,0.012184863910079002
106,4.179607152938843,1862.4608190059662,0.010632898658514023
107,4.172286510467529,1862.4608190059662,0.11132679879665375
108,4.152813196182251,1862.4608190059662,0.004205775447189808
109,4.1453022956848145,1862.4608190059662,0.010730650275945663
110,4.156933784484863,1862.4608190059662,0.003195393830537796
111,4.297675609588623,1862.4608190059662,0.0028290520422160625
112,4.282230854034424,1862.4608190059662,0.12776732444763184
113,4.295751333236694,1862.4608190059662,0.007772187702357769
114,4.282054901123047,1862.4608190059662,0.0051513249054551125
115,4.162022352218628,1862.4608190059662,0.0032532657496631145
116,4.151973009109497,1862.4608190059662,0.009446972981095314
117,4.157248258590698,1862.4608190059662,0.002883641980588436
118,4.166126012802124,1862.4608190059662,0.0032691527158021927
119,4.163586378097534,1862.4608190059662,0.11356739699840546
120,4.179092884063721,1862.4608190059662,0.00868673250079155
121,3.7186801433563232,1862.4608190059662,0.02034772001206875
122,4.256275653839111,1862.4608190059662,0.10469130426645279
123,4.139597654342651,1862.4608190059662,0.035867031663656235
124,4.123076915740967,1862.4608190059662,0.007974944077432156
125,4.169542551040649,1862.4608190059662,0.007080621551722288
126,4.11618447303772,1862.4608190059662,0.01992616429924965
127,4.127461910247803,1862.4608190059662,0.005901259370148182
128,4.1348230838775635,1862.4608190059662,0.005770545452833176
129,4.1472437381744385,1862.4608190059662,0.008947240188717842
130,4.237799406051636,1862.4608190059662,0.007387259043753147
131,4.2180070877075195,1862.4608190059662,0.004585325717926025
132,4.214525938034058,1862.4608190059662,0.0029141921550035477
133,4.225139141082764,1862.4608190059662,0.006557973101735115
134,4.174578428268433,1862.4608190059662,0.0049352217465639114
135,4.148443698883057,1862.4608190059662,0.0074416594579815865
136,4.133643388748169,1862.4608190059662,0.005896419752389193
137,4.222409248352051,1862.4608190059662,0.0030750413425266743
138,4.11939811706543,1862.4608190059662,0.00728768203407526
139,4.1266984939575195,1862.4608190059662,0.0034477217122912407
140,4.2627198696136475,1862.4608190059662,0.0027254619635641575
141,3.7732486724853516,1862.4608190059662,0.004658835474401712
142,4.267534971237183,1862.4608190059662,0.0401046946644783
143,4.265718221664429,1862.4608190059662,0.0039541469886898994
144,4.14283299446106,1862.4608190059662,0.0032884099055081606
145,4.165450572967529,1862.4608190059662,0.004107452929019928
146,4.144726753234863,1862.4608190059662,0.049947839230298996
147,4.164514064788818,1862.4608190059662,0.0026745544746518135
148,4.150521993637085,1862.4608190059662,0.0055056000128388405
149,4.164392948150635,1862.4608190059662,0.006525981239974499
150,4.30633282661438,1862.4608190059662,0.0015552904224023223
