epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,Accuracy,F1_score,Precision,Recall
1,-0.017845765869063526,-0.0002725538293813028,0.014036957446151414,0.5317675266771257,0.0004935590543408519,0.046252379018299775,0.0006767964222652176,0.03464152224780499,2.424921117742149,0.0010629817065141824,0.6009074680154716,0.00037261989044975216,0.002212878955521133,0.00020343810395687112
2,-0.008657602605467734,-5.451076587626056e-05,0.006783602783664393,0.5926713435837425,0.00010302109356890824,0.01682814645864999,-4.166840285011876e-05,0.012401938701977736,1.9022226612182382,7.92974248161291e-05,0.6153302588515323,7.73410158742435e-05,0.00078003120124805,4.0687620791374224e-05
3,-0.0034612922116413775,-5.451076587626056e-05,0.0027091828330998652,0.6939237442083913,0.00010574457398154758,0.006115004901351091,-4.166840285011876e-05,0.004438056985045144,1.594652472179903,8.106026830948811e-05,0.6239660815233562,7.911705368092092e-05,0.0014255167498218105,4.0687620791374224e-05
4,-0.004101773157517433,-5.451076587626056e-05,0.00323358532714725,0.33803438430774446,0.000107201243534425,0.0005155864529561684,-4.166840285011876e-05,0.00029498951676719013,1.1001276529958701,8.218108602305179e-05,0.629239809580482,8.024233184216334e-05,0.002881844380403458,4.0687620791374224e-05
5,-0.0024091107579849737,-5.451076587626056e-05,0.0019045682808493444,0.3059621119195324,0.00010799427630335592,-0.002325443107439943,-4.166840285011876e-05,0.001858417921360363,0.20409129195333578,8.267708397924806e-05,0.6315382326688486,8.074283407347598e-05,0.005194805194805195,4.0687620791374224e-05
6,-0.001420415297866473,-2.725538293813028e-05,0.001121610719886678,0.33265039582528605,5.419466724474312e-05,-0.0018156019712249974,-2.083420142505938e-05,0.0014366158297708775,0.0,4.146280786134837e-05,0.6326167807200238,4.049156763104083e-05,0.004201680672268907,2.0343810395687112e-05
7,-0.0009588574803486507,-2.725538293813028e-05,0.0007594661040225071,0.2696484269189819,5.43153549508446e-05,-0.0010985154783882338,-2.083420142505938e-05,0.0008709505110726297,0.0,4.1543766357858004e-05,0.6333159773876822,4.0568774214487105e-05,0.006944444444444444,2.0343810395687112e-05
8,-0.0005099404078964184,-2.725538293813028e-05,0.00040644682454842886,0.31638748758493873,5.439956480348158e-05,-0.0006331721160154403,-2.083420142505938e-05,0.0005038698255344053,0.0,4.15964726191219e-05,0.633769711395418,4.0619034079369594e-05,0.012048192771084338,2.0343810395687112e-05
9,-0.00034912029590994495,0.0,0.00027455256666395833,0.2022363201892364,0.0,-0.0003585432464183818,0.0,0.0002828326593491238,0.0,0.0,0.6340226123177626,0.0,0.0,0.0
10,-0.00028843380444188056,0.0,0.00022708408375487446,0.0,0.0,-0.00022122881161985261,0.0,0.00017451376853456577,0.0,0.0,0.6341565010413568,0.0,0.0,0.0
