epoch,accuracy,Model_training_time,Full_training_time
21,98.52256089444964,0.3437180519104004,234.44832515716556
22,98.50925063223744,0.300055980682373,234.44832515716556
23,98.53587115666178,0.2611889839172363,234.44832515716556
24,98.52256089444964,0.2661540508270263,234.44832515716556
25,98.50925063223744,0.2861578464508056,234.44832515716556
26,98.52256089444964,0.2484121322631836,234.44832515716556
27,98.52256089444964,0.249856948852539,234.44832515716556
28,98.53587115666178,0.2678277492523193,234.44832515716556
29,98.53587115666178,9.996892213821411,234.44832515716556
30,98.53587115666178,0.2760028839111328,234.44832515716556
31,98.54918141887396,0.2570619583129883,234.44832515716556
32,98.54918141887396,0.2696161270141601,234.44832515716556
33,98.54918141887396,0.2501718997955322,234.44832515716556
34,98.54918141887396,0.260343074798584,234.44832515716556
35,98.54918141887396,0.2692620754241943,234.44832515716556
36,98.54918141887396,0.2838227748870849,234.44832515716556
37,98.54918141887396,0.2847678661346435,234.44832515716556
38,98.57580194329827,0.2730121612548828,234.44832515716556
39,98.57580194329827,9.706598997116089,234.44832515716556
40,98.58911220551045,0.2938461303710937,234.44832515716556
41,98.58911220551045,0.2510859966278076,234.44832515716556
42,98.58911220551045,0.2528927326202392,234.44832515716556
43,98.58911220551045,0.2654759883880615,234.44832515716556
44,98.60242246772262,0.2540597915649414,234.44832515716556
45,98.60242246772262,0.2677400112152099,234.44832515716556
46,98.60242246772262,0.2511570453643799,234.44832515716556
47,98.61573272993478,0.2603762149810791,234.44832515716556
48,98.61573272993478,9.781967163085938,234.44832515716556
49,98.61573272993478,0.2852151393890381,234.44832515716556
50,98.61573272993478,0.2494330406188964,234.44832515716556
51,98.61573272993478,0.2504148483276367,234.44832515716556
52,98.61573272993478,0.2912797927856445,234.44832515716556
53,98.61573272993478,0.2480082511901855,234.44832515716556
54,98.61573272993478,0.2768218517303467,234.44832515716556
55,98.61573272993478,0.2554812431335449,234.44832515716556
56,98.62904299214696,0.2690989971160888,234.44832515716556
57,98.62904299214696,0.2491459846496582,234.44832515716556
58,98.65566351657128,9.96950912475586,234.44832515716556
59,98.65566351657128,0.2909319400787353,234.44832515716556
60,98.66897377878344,0.2512109279632568,234.44832515716556
61,98.66897377878344,0.2527008056640625,234.44832515716556
62,98.66897377878344,0.276216983795166,234.44832515716556
63,98.66897377878344,0.2719788551330566,234.44832515716556
64,98.66897377878344,0.2543680667877197,234.44832515716556
65,98.66897377878344,0.2526719570159912,234.44832515716556
66,98.66897377878344,0.2590579986572265,234.44832515716556
67,98.66897377878344,0.26239013671875,234.44832515716556
68,98.66897377878344,0.2805039882659912,234.44832515716556
69,98.66897377878344,0.2583458423614502,234.44832515716556
70,98.66897377878344,0.2695250511169433,234.44832515716556
71,98.66897377878344,0.2528598308563232,234.44832515716556
72,98.66897377878344,0.2491548061370849,234.44832515716556
73,98.66897377878344,0.2491650581359863,234.44832515716556
74,98.66897377878344,0.2480809688568115,234.44832515716556
75,98.6822840409956,0.2471401691436767,234.44832515716556
76,98.6822840409956,0.2471911907196045,234.44832515716556
77,98.6822840409956,9.358825922012327,234.44832515716556
78,98.6822840409956,0.2644429206848144,234.44832515716556
79,98.6822840409956,0.2500228881835937,234.44832515716556
80,98.6822840409956,0.2641069889068603,234.44832515716556
81,98.6822840409956,0.2557451725006103,234.44832515716556
82,98.6822840409956,0.2613279819488525,234.44832515716556
83,98.6822840409956,0.2472932338714599,234.44832515716556
84,98.6822840409956,0.2473208904266357,234.44832515716556
85,98.6822840409956,0.2471678256988525,234.44832515716556
86,98.6822840409956,0.2623801231384277,234.44832515716556
87,98.69559430320776,10.064043045043944,234.44832515716556
88,98.69559430320776,0.2707293033599853,234.44832515716556
89,98.70890456541994,0.2864282131195068,234.44832515716556
