,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
1,0.4088050314465409,-0.8729508196721312,0.7884067403081686,1.6914893617021278,0.8098859315589353,0.7854166666666667,0.8052930056710775,0.7473684210526316,0.8729508196721312
2,0.16981132075471694,-0.9754098360655737,0.6486491240413705,1.2045454545454546,0.7437499999999999,0.6520833333333333,0.740279937791602,0.5964912280701754,0.9754098360655737
3,0.42557651991614254,-0.8729508196721312,0.8055741222824175,1.7408759124087592,0.8223938223938224,0.8020833333333334,0.817658349328215,0.7689530685920578,0.8729508196721312
4,0.15094339622641506,-0.8360655737704918,0.6612373648537724,1.2926829268292683,0.8326530612244898,0.825,0.829268292682927,0.8225806451612904,0.8360655737704918
5,0.14675052410901468,-0.8442622950819673,0.66533572550951,1.282258064516129,0.8373983739837398,0.8291666666666667,0.8340080971659919,0.824,0.8442622950819673
6,0.4737945492662474,-0.8524590163934426,0.8339548300851334,1.900398406374502,0.8404040404040404,0.8291666666666667,0.8353413654618473,0.8188976377952756,0.8524590163934426
7,0.46960167714884693,-0.8524590163934426,0.8296629845915711,1.8853754940711462,0.8370221327967807,0.825,0.8319999999999999,0.8125,0.8524590163934426
8,0.4821802935010482,-0.8442622950819673,0.8341483149229578,1.9311740890688258,0.8391038696537678,0.8291666666666667,0.8340080971659919,0.824,0.8442622950819673
9,0.19706498951781964,-0.7868852459016393,0.6581064283871573,1.419642857142857,0.8205128205128205,0.8208333333333333,0.8170212765957446,0.8495575221238938,0.7868852459016393
10,-0.04821802935010483,-0.6885245901639344,0.4808860432936982,0.8736263736263736,0.7887323943661971,0.8104166666666667,0.7868852459016393,0.9180327868852459,0.6885245901639344
11,0.17400419287211738,-0.8729508196721312,0.7225984427402143,1.353191489361702,0.8893528183716075,0.8854166666666666,0.8856548856548856,0.8987341772151899,0.8729508196721312
12,-0.1530398322851153,-0.889344262295082,0.5791499566124909,0.6853448275862069,0.911764705882353,0.9104166666666667,0.909853249475891,0.9313304721030042,0.889344262295082
13,-0.13626834381551367,-0.8934426229508197,0.6005124416613898,0.7098214285714285,0.9316239316239318,0.93125,0.929637526652452,0.9688888888888889,0.8934426229508197
14,-0.14046121593291405,-0.9016393442622951,0.6046108023171275,0.7035398230088495,0.9361702127659574,0.9354166666666667,0.9341825902335457,0.9691629955947136,0.9016393442622951
15,-0.1425576519916143,-0.9098360655737705,0.6108550857196463,0.7004405286343611,0.9426751592356688,0.9416666666666667,0.940677966101695,0.9736842105263158,0.9098360655737705
16,-0.1425576519916143,-0.9098360655737705,0.6108550857196463,0.7004405286343611,0.9426751592356688,0.9416666666666667,0.940677966101695,0.9736842105263158,0.9098360655737705
