epoch,accuracy,Model_training_time,Full_training_time
21,82.44355909694555,0.1119000911712646,80.2551941871643
22,82.61620185922975,0.1258409023284912,80.2551941871643
23,82.82204515272244,0.1222627162933349,80.2551941871643
24,82.77556440903055,0.1180579662322998,80.2551941871643
25,82.78220451527224,0.1288080215454101,80.2551941871643
26,82.75564409030544,0.1221847534179687,80.2551941871643
27,82.76228419654714,0.1693251132965088,80.2551941871643
28,82.77556440903055,0.1235148906707763,80.2551941871643
29,82.80212483399734,0.120743989944458,80.2551941871643
30,82.86852589641434,0.1207368373870849,80.2551941871643
31,82.94156706507304,0.119128942489624,80.2551941871643
32,83.04116865869854,0.1248440742492675,80.2551941871643
33,83.09428950863214,0.1214749813079834,80.2551941871643
34,83.14741035856574,0.1230831146240234,80.2551941871643
35,83.18061088977424,0.118398904800415,80.2551941871643
36,83.30677290836654,0.1162707805633544,80.2551941871643
37,83.29349269588313,0.118614912033081,80.2551941871643
38,83.39973439575033,0.118088960647583,80.2551941871643
39,83.43293492695884,0.1229338645935058,80.2551941871643
40,83.49933598937584,0.1207418441772461,80.2551941871643
41,83.48605577689243,0.1123430728912353,80.2551941871643
42,83.58565737051792,0.1177070140838623,80.2551941871643
43,83.61221779548472,0.1237750053405761,80.2551941871643
44,83.59229747675963,0.118373155593872,80.2551941871643
45,83.62549800796813,0.1184949874877929,80.2551941871643
46,83.61221779548472,0.126708984375,80.2551941871643
47,83.65869853917663,0.1270227432250976,80.2551941871643
48,83.67861885790172,0.1219539642333984,80.2551941871643
49,83.73173970783533,0.1217257976531982,80.2551941871643
50,83.74501992031873,0.1200077533721923,80.2551941871643
51,83.78486055776892,0.1241629123687744,80.2551941871643
52,83.79150066401063,0.1165070533752441,80.2551941871643
53,83.81142098273573,0.1210041046142578,80.2551941871643
54,83.88446215139442,0.1285579204559326,80.2551941871643
55,83.87118193891102,0.1190719604492187,80.2551941871643
56,83.91766268260292,0.1216878890991211,80.2551941871643
57,83.94422310756973,0.1172819137573242,80.2551941871643
58,83.93758300132802,0.1242692470550537,80.2551941871643
59,83.95750332005312,0.1219382286071777,80.2551941871643
60,83.97078353253652,0.1198651790618896,80.2551941871643
61,84.00398406374502,0.1181769371032714,80.2551941871643
62,83.96414342629483,0.1336042881011963,80.2551941871643
63,83.97742363877822,0.117959976196289,80.2551941871643
64,83.97742363877822,0.1230020523071289,80.2551941871643
65,84.04382470119522,0.1198840141296386,80.2551941871643
66,83.97078353253652,0.1208040714263916,80.2551941871643
67,83.97078353253652,0.1185472011566162,80.2551941871643
68,84.03718459495352,0.1216487884521484,80.2551941871643
69,83.99070385126161,0.1266212463378906,80.2551941871643
70,83.93758300132802,0.1205251216888427,80.2551941871643
71,83.99070385126161,0.1229720115661621,80.2551941871643
72,83.95750332005312,0.1221959590911865,80.2551941871643
73,84.01062416998673,0.1236369609832763,80.2551941871643
74,83.97742363877822,0.1199769973754882,80.2551941871643
75,83.94422310756973,0.1170697212219238,80.2551941871643
76,83.93094289508632,0.1186130046844482,80.2551941871643
77,83.95750332005312,0.1211137771606445,80.2551941871643
78,83.97078353253652,0.1212618350982666,80.2551941871643
79,83.99070385126161,0.1199500560760498,80.2551941871643
80,83.95086321381142,0.1293938159942627,80.2551941871643
81,83.96414342629483,0.1166720390319824,80.2551941871643
82,83.93094289508632,0.1221611499786377,80.2551941871643
83,84.00398406374502,0.1213388442993164,80.2551941871643
84,83.98406374501992,0.1251981258392334,80.2551941871643
85,83.99734395750332,0.1205308437347412,80.2551941871643
86,83.98406374501992,0.1246500015258789,80.2551941871643
87,83.95750332005312,0.1345980167388916,80.2551941871643
88,83.96414342629483,0.1200871467590332,80.2551941871643
89,83.95750332005312,0.1165719032287597,80.2551941871643
90,83.99070385126161,0.1185328960418701,80.2551941871643
91,83.99734395750332,0.1229658126831054,80.2551941871643
92,83.99070385126161,0.118973970413208,80.2551941871643
93,83.99070385126161,0.1199660301208496,80.2551941871643
94,84.01062416998673,0.1200199127197265,80.2551941871643
95,84.03054448871183,0.1215198040008544,80.2551941871643
96,84.05710491367861,0.2651760578155517,80.2551941871643
97,84.03054448871183,0.124216079711914,80.2551941871643
98,84.06374501992032,0.1213600635528564,80.2551941871643
99,84.02390438247012,0.1212711334228515,80.2551941871643
100,84.05710491367861,0.1265411376953125,80.2551941871643
101,84.03054448871183,0.1153030395507812,80.2551941871643
102,84.03054448871183,0.1234350204467773,80.2551941871643
103,84.03054448871183,0.118682861328125,80.2551941871643
104,84.06374501992032,0.1240320205688476,80.2551941871643
105,84.05046480743692,0.1216139793395996,80.2551941871643
106,84.03054448871183,0.1256890296936035,80.2551941871643
107,84.08366533864542,0.1183629035949707,80.2551941871643
108,84.09030544488712,0.1221323013305664,80.2551941871643
109,84.11022576361222,0.1218760013580322,80.2551941871643
110,84.06374501992032,0.118171215057373,80.2551941871643
111,84.05046480743692,0.1198101043701171,80.2551941871643
112,84.10358565737052,0.11611008644104,80.2551941871643
113,84.12350597609561,0.1203930377960205,80.2551941871643
114,84.07702523240371,0.1225416660308837,80.2551941871643
115,84.06374501992032,0.1220262050628662,80.2551941871643
116,84.01726427622842,0.1219589710235595,80.2551941871643
117,83.97742363877822,0.1228008270263671,80.2551941871643
118,84.06374501992032,0.1193809509277343,80.2551941871643
119,84.09694555112881,0.117264986038208,80.2551941871643
120,84.05710491367861,0.1201469898223877,80.2551941871643
121,84.07702523240371,0.1164510250091552,80.2551941871643
122,83.99734395750332,0.1259498596191406,80.2551941871643
123,84.11022576361222,0.1220481395721435,80.2551941871643
124,84.08366533864542,0.1173179149627685,80.2551941871643
125,84.09030544488712,0.1241977214813232,80.2551941871643
126,84.11022576361222,0.1260910034179687,80.2551941871643
127,84.10358565737052,0.1255381107330322,80.2551941871643
128,84.15006640106242,0.1206929683685302,80.2551941871643
129,84.10358565737052,0.1251032352447509,80.2551941871643
130,84.07038512616202,0.1435000896453857,80.2551941871643
131,84.15006640106242,0.1233899593353271,80.2551941871643
132,84.05710491367861,0.1234989166259765,80.2551941871643
133,84.07038512616202,0.1570410728454589,80.2551941871643
134,84.15006640106242,0.1160330772399902,80.2551941871643
