epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,F1_score,Precision,Recall
21,-0.047763262563767034,-0.2115036789813199,0.11233037185554101,0.1488248154297534,0.23250380025445455,-0.008309364390891787,0.06617516962936276,0.035629354281490666,0.7437816247009913,0.05366077815657083,-0.05610420696140799,-0.060154148315676725,0.03867508628374563,0.13788616539778556,0.07304358849596293,0.47525101285890436,0.7101868912871808,0.357114493712773
22,-0.048612840066202936,-0.2133968155295318,0.11350033494624079,0.14517294946877324,0.230962643678161,-0.009757238680250014,0.055919956399800186,0.030000495317001625,0.7037332186024519,0.0551079696387885,-0.05689051689167473,-0.06579930960599928,0.04153327354699032,0.1362400220471365,0.07852683811688921,0.47981039325842695,0.7122752150117279,0.36174718729318334
23,-0.0490167924079567,-0.2195497198937064,0.11669548234687939,0.14272039776911472,0.2383122349423346,-0.009943638188248016,0.054073556151955526,0.028985617491133688,0.6992006612163871,0.055645879071975435,-0.05731089022724056,-0.06663016307582431,0.04221891741712112,0.13448018999629544,0.07774323693039464,0.47825324447562256,0.7084957131722526,0.3609530112508273
24,-0.04874614537500858,-0.2223529939459641,0.11791699942442292,0.14075714443961465,0.24262768702341947,-0.01075195216332801,0.049682626642024275,0.02641959365545929,0.6727753177498799,0.05186555040341556,-0.05695822851124198,-0.07089691703368645,0.044109383068653626,0.13303297346053827,0.0823707630522088,0.47857834081111983,0.7135362014690452,0.3600264725347452
25,-0.04969239781930787,-0.22742803185607613,0.1206574382860614,0.13582624418255806,0.24495756935756297,-0.010929793028849496,0.05284818873713609,0.027970085390777548,0.670410260717213,0.04953482549823063,-0.05769618196247169,-0.07474348291870014,0.04607737456518381,0.13137589230518096,0.0853355508929396,0.4832909393912815,0.7163286531461258,0.36465916611515553
26,-0.04937526180553165,-0.22691989631760726,0.12036103594963203,0.1348949999868635,0.2454015869025306,-0.011495679898151746,0.039815026010190935,0.021280140976533652,0.6513495666478204,0.056645260303173406,-0.05720609116825501,-0.07389298892988932,0.04557115712831221,0.131448706287069,0.08470097460438991,0.4807810713343302,0.7165705296276874,0.36174718729318334
27,-0.05005479048717645,-0.23052854308717716,0.12228959354165729,0.13545093221601243,0.2482016338144991,-0.012036825988608588,0.046223246381631056,0.024202297743393775,0.640832024070221,0.0482139999245661,-0.058110252165200306,-0.0734972027139626,0.045644136425926574,0.13109710507808323,0.08305790994697404,0.48380885699282333,0.7140273831051408,0.3658504301786896
28,-0.049262679761146996,-0.2236134354152992,0.11869964516423072,0.13660827555899022,0.2412492682716868,-0.012050466960346687,0.03388821266892772,0.01812472851073193,0.6357819839692289,0.0586093505361307,-0.057619269886946455,-0.07813534103082964,0.04779849776267316,0.12900642607867951,0.08784139881705483,0.4812730789519958,0.7166797590992406,0.36227663798808735
29,-0.050286003064581204,-0.23668144745135175,0.12537806400193618,0.12991196654715584,0.2550444598128843,-0.012722655828484315,0.02827191574417709,0.015109294636195566,0.6188558635591838,0.06054731895904297,-0.05817099203890247,-0.0788245446970599,0.048266011655523244,0.12775999619483722,0.08704850866666575,0.48390209667514694,0.7174817898022893,0.3650562541363336
30,-0.05069130087811391,-0.23648044646856328,0.1253280584119842,0.13114455060706345,0.2530151220967693,-0.01347427133832204,0.026488045117964265,0.013947225364708587,0.601551951541792,0.05846021767080156,-0.05895055309431339,-0.08668372812760383,0.05220812751384912,0.12663906211254336,0.09583969425677807,0.48776223776223776,0.7181467181467182,0.3692918596955658
