epoch,Data_selection_execution_time
1,0.05499839782714844
21,21.627044439315796
41,22.276570081710815
61,22.0950448513031
81,23.666975736618042
101,22.478885173797607
121,23.038231372833252
141,22.747901439666748
161,22.210862398147583
181,22.426358938217163
201,22.853029489517212
221,22.99237823486328
241,22.8879075050354
261,23.08273959159851
281,23.05246877670288
