epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,F1_score,Precision,Recall
11,-0.43574093338594544,-0.37546464854829564,0.40879748161490226,0.33266217641629675,0.023458557018722126,0.08578966175477276,-0.004040527727822041,0.07123827530351859,1.1380203256837962,0.05595398459060563,0.6427205179136322,0.5052774645036292,0.8828760547723713
12,-0.3953527997991175,-0.3287396214738796,0.36662092934630464,0.33866680267863575,0.009598757026306526,0.05535174478223259,-0.057780788976696695,0.08966766240084109,1.0962683698631432,0.07993272073411561,0.6400808457711443,0.5200694773409127,0.8320953968975797
13,-0.4140692576551341,-0.46959684905368465,0.4177982833217154,0.21211405372680764,0.20548072743851314,0.03083668999211986,-0.0761832494841509,0.0848112316216787,1.0606515101694691,0.08388313985755325,0.6098807495741057,0.5223735408560312,0.732605729877217
14,-0.4250720946518167,-0.6072543963694497,0.4626401302209322,0.054685852470115544,0.5186229755960711,0.02834142316120325,-0.04980051910974237,0.061948934931816524,1.0654661371479137,0.06477209452473387,0.5693047660690862,0.5227368776941932,0.6249810519933303
15,-0.35285337296914554,-0.5029768964983755,0.3837286675878182,0.050718760358666876,0.4787424134707195,0.000841565026353186,-0.09512704808672862,0.07601915195322537,1.0023152373627593,0.09666987100072444,0.5208772776944777,0.5239799570508232,0.5178111262695164
16,-0.28234862462587984,-0.39784732607910883,0.30607974765672674,0.04172864273728674,0.4281299530038954,0.005375443361511523,-0.07432958939684436,0.0631287498750519,1.018736874495094,0.08709370307538122,0.4568303533478791,0.5200645161290323,0.4073063513718357
17,-0.22059068485630198,-0.3129872105616007,0.23948691862968585,0.0392687956722507,0.3751515750580196,0.007398134514990079,-0.0621791014617748,0.0551013673930011,1.0332129017587852,0.0819626657972724,0.3995104960933823,0.5270740188772975,0.32166136122479916
18,-0.1632311037149216,-0.2248242741478005,0.17585611541068036,0.024492761458073126,0.30485877042556125,0.035581613800709566,0.005664501187272214,0.029376350686119004,1.2299879098287725,0.013033698683010742,0.31535501923749565,0.5123309466984884,0.22778030417866707
19,-0.107731790739132,-0.13264117374039502,0.11274140462438881,0.014988820060006618,0.20238914421883972,0.06192022000455184,0.0793647862392915,0.06559432678591552,1.6773742634102724,0.09001779107216099,0.2091539094005716,0.46452173913043476,0.1349603355060381
20,-0.06136132170668979,-0.053944871332061266,0.05965848077518514,0.026021062429754764,0.09074572516678346,0.0631700697464582,0.09655541095316986,0.07015258467450836,2.3798466020878113,0.1409969146106741,0.09911703601108034,0.3456082100814971,0.05785458036481229
21,-0.034722562311770185,-0.01562812645041514,0.030594789313737297,0.045084111828842505,0.027604910383767944,0.04552163811021043,0.058825047975899866,0.0482922997520131,2.883539566200812,0.09780310605460187,0.03704386288241799,0.21014113957135389,0.020312263149916628
22,-0.02174864427742365,-0.006033726986746429,0.01848544388174615,0.0,0.011395733904743353,0.022936111416923848,0.013123002183587959,0.02086969307314086,2.478957161941517,0.023475222513621306,0.01117798796216681,0.10236220472440945,0.005911778080945885
23,-0.014518123870231187,-0.002836367386932082,0.012092408756787715,0.0,0.005457973603254938,0.01572806902071118,0.005720051656220493,0.013624220156213451,2.5347624929871215,0.010579958198554985,0.005351756349129123,0.07208387942332896,0.0027790409782224245
24,-0.009856340976120256,-0.0011861172708988706,0.008055970226331114,0.0,0.0023105128333919334,0.011409142123584449,0.002489959273150556,0.009535631336138484,2.6842484861632854,0.00471379984359996,0.002265005662514156,0.0444015444015444,0.0011621444090748319
25,-0.006621634478165731,-0.0005157031612603785,0.005353738687131215,0.0,0.0010132225543340594,0.008497218811403959,0.00094207172058174,0.006911260130884129,2.956836658962234,0.0018086273949192136,0.000993097969114653,0.028735632183908046,0.0005052801778586226
26,-0.004509561411854248,-0.00025785158063018924,0.0036266944551323664,0.0,0.0005094762584063582,0.005705796624942359,0.0007403644568013317,0.004663265666276281,2.916244248181683,0.0014445217796665527,0.000499300978629918,0.02109704641350211,0.0002526400889293113
27,-0.0028351251070307297,-5.157031612603785e-05,0.0022571203407912785,0.0,0.00010235414534288638,0.005017486843298745,0.00020193861066235866,0.004007541400996709,4.31491372576693,0.0003968253968253969,0.00010030090270812437,0.006711409395973154,5.052801778586226e-05
28,-0.0020359623251831414,-5.157031612603785e-05,0.0016239035997467725,0.0,0.00010257462303826034,0.004079038794007261,0.00020193861066235866,0.003266124272746671,5.215111344545811,0.0003984063745019921,0.0001005126143330988,0.009345794392523364,5.052801778586226e-05
29,-0.0013699933403101513,-5.157031612603785e-05,0.001096222982209684,0.0,0.00010275908133381288,0.002966897784243333,0.00020193861066235866,0.002387247400564499,5.982039483449607,0.0004,0.0001006897246136032,0.013888888888888888,5.052801778586226e-05
30,-0.0009704119493863572,-5.157031612603785e-05,0.0007796146116874309,0.0,0.0001028700750951548,0.0023986434689912835,0.00020193861066235866,0.0019382300568473385,7.904837888844122,0.0004008819402685909,0.00010079629069650238,0.0196078431372549,5.052801778586226e-05
31,-0.0006469412995909048,0.0,0.0005126040284646002,0.0,0.0,0.001731136033469266,0.0,0.001368366656011044,9.720814160605611,0.0,0.0,0.0,0.0
32,-0.0005137475026163067,0.0,0.0004070679049571825,0.0,0.0,0.0014096775409101728,0.0,0.0011142825019824674,10.468569096036811,0.0,0.0,0.0,0.0
33,-0.00039958139092379413,0.0,0.00031660837052225303,0.0,0.0,0.0010634057682835873,0.0,0.0008405612416778718,9.571263173519371,0.0,0.0,0.0,0.0
34,-0.0002854152792312815,0.0,0.0002261488360873236,0.0,0.0,0.0008161642862633096,0.0,0.0006451487609654182,11.964078966899214,0.0,0.0,0.0,0.0
35,-0.00020930453810293978,0.0,0.00016584247979737065,0.0,0.0,0.0007173568253206628,0.0,0.0005670796268852106,29.910197417248032,0.0,0.0,0.0,0.0
36,-0.00011416611169251261,0.0,9.045953443492944e-05,0.0,0.0,0.000445302063232893,0.0,0.00035203003989673785,0.0,0.0,0.0,0.0,0.0
37,-7.611074112834174e-05,0.0,6.030635628995296e-05,0.0,0.0,0.00029686804215526197,0.0,0.0002346866932644919,0.0,0.0,0.0,0.0,0.0
38,-7.611074112834174e-05,0.0,6.030635628995296e-05,0.0,0.0,0.00029686804215526197,0.0,0.0002346866932644919,0.0,0.0,0.0,0.0,0.0
39,-5.7083055846256305e-05,0.0,4.522976721746472e-05,0.0,0.0,0.0002226510316164465,0.0,0.00017601501994836893,0.0,0.0,0.0,0.0,0.0
40,-5.7083055846256305e-05,0.0,4.522976721746472e-05,0.0,0.0,0.0002226510316164465,0.0,0.00017601501994836893,0.0,0.0,0.0,0.0,0.0
41,-5.7083055846256305e-05,0.0,4.522976721746472e-05,0.0,0.0,0.0002226510316164465,0.0,0.00017601501994836893,0.0,0.0,0.0,0.0,0.0
42,-3.805537056417087e-05,0.0,3.015317814497648e-05,0.0,0.0,0.00014843402107763098,0.0,0.00011734334663224596,0.0,0.0,0.0,0.0,0.0
43,-3.805537056417087e-05,0.0,3.015317814497648e-05,0.0,0.0,0.00014843402107763098,0.0,0.00011734334663224596,0.0,0.0,0.0,0.0,0.0
44,-3.805537056417087e-05,0.0,3.015317814497648e-05,0.0,0.0,0.00014843402107763098,0.0,0.00011734334663224596,0.0,0.0,0.0,0.0,0.0
45,-1.9027685282085434e-05,0.0,1.507658907248824e-05,0.0,0.0,7.421701053881549e-05,0.0,5.867167331612298e-05,0.0,0.0,0.0,0.0,0.0
46,-1.9027685282085434e-05,0.0,1.507658907248824e-05,0.0,0.0,7.421701053881549e-05,0.0,5.867167331612298e-05,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
