epoch,Data_selection_execution_time
21,0.5749650001525879
41,0.5466718673706055
61,0.629619836807251
81,0.5667338371276855
101,0.5781300067901611
121,0.5908589363098145
141,0.5579142570495605
161,0.6291429996490479
181,0.5802998542785645
201,0.5403621196746826
