epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,0.11662916751892,-0.17347807577692637,0.24047919536877815,1.5831458375946,0.27303053630998203,0.13044982219036802,0.1439439118756007,0.1378754035135713,1.5224559153832358,0.2073053904670999,0.5169595422966898,0.39384615384615385,0.49580374435119434,0.32666950233943004
2,0.10149314788300262,-0.17560664112388252,0.2279608008769019,1.507465739415013,0.26802685500043594,0.14182342227686232,0.14078135653088217,0.1414956763219973,1.6200229102103854,0.19793531043001245,0.530036779730282,0.3988499738630424,0.5172881355932203,0.3245427477669077
3,0.12706074861934957,-0.0789697743720732,0.15956362734351692,1.6353037430967479,0.1656534954407295,0.1949550893025294,0.16462620238711323,0.15438781759101292,1.8585937235519145,0.2048257146554035,0.5972619534123417,0.5011389521640092,0.61875,0.42109740535942153
4,0.1771732460625895,0.0338441890166028,0.13306382679176598,1.8858662303129474,0.06852690992924715,0.2902279983870884,0.28009890173078034,0.22170514475496247,2.2711453800917063,0.2820044265365189,0.6554965263588067,0.5981887511916111,0.6802168021680217,0.533815397703105
5,0.23035385559419103,0.15517241379310343,0.1888066793374966,2.151769277970955,0.024552735983232266,0.31542698458559854,0.26144968251230116,0.20482581484802204,2.1746087553913007,0.24609641114443292,0.7188393951777687,0.6912028725314183,0.7315914489311164,0.6550404083368779
6,0.258580486807118,0.24584929757343554,0.2193813417001036,2.29290243403559,0.09656574457271483,0.2682454773889081,0.054349951124144646,0.10493610161076393,1.8359033348920673,0.078467339764552,0.7776869636289334,0.7631693513278188,0.7815425769059295,0.7456401531263293
7,0.2575577827776641,0.24755214985100038,0.21846111429557893,2.2877889138883205,0.09914231719726707,0.271157975932993,0.058811207767564544,0.10655297569329542,1.851650116515861,0.07999752151051143,0.7803432774826318,0.7657441708433209,0.7850759606791778,0.7473415567843471
8,0.2528533442421763,0.2598978288633461,0.21439773332931084,2.2642667212108814,0.11571334648257725,0.280793501697551,0.03852978141403196,0.10484887886736947,1.9094356696771428,0.04846599057292422,0.7968941561095219,0.7823039859833552,0.8063205417607223,0.7596767333049766
9,0.2501943137655962,0.26074925500212853,0.21187069049319024,2.250971568827981,0.11882783882783887,0.27969711619363563,0.03400116644898421,0.10127859052008656,1.9120724267133993,0.04341289075507748,0.8003677973028198,0.7854162090929057,0.8119891008174387,0.7605274351339856
10,0.24978523215381465,0.26202639421030227,0.21152500812877317,2.248926160769073,0.12049252418645573,0.2731746167287941,0.03010506255288037,0.0932340689612176,1.8823651016666192,0.045311301160819606,0.8020024519820188,0.7870797626895188,0.8140909090909091,0.761803487877499
11,0.24733074248312537,0.2624521072796935,0.20917880954535856,2.236653712415627,0.12301587301587291,0.25939200987131295,0.023012724151244113,0.07672426152678284,1.8255583034170986,0.04964828019037315,0.804863097670617,0.7896012337519278,0.8190127970749543,0.7622288387920034
12,0.24835344651257923,0.26500638569604085,0.21025909835983145,2.241767232562896,0.12478895984731708,0.26138642550753155,0.0248765781972613,0.07796540314472031,1.8319058635819703,0.050306321358952855,0.8062934205149163,0.7913732394366197,0.8198814409484724,0.7647809442790302
13,0.24692166087134382,0.2628778203490847,0.2088011148989518,2.234608304356719,0.12380532274665501,0.2520516913764208,0.019782810484897828,0.06839440589293491,1.7937300624215258,0.053006338749893356,0.8056804250102166,0.7903901256336787,0.8202195791399817,0.7626541897065079
14,0.24344446717120066,0.26074925500212853,0.20537462750106428,2.217222335856003,0.12456645266032029,0.24363504015317644,0.008895405669599232,0.05816956464058614,1.7652063695337266,0.0478807353487658,0.8071107478545158,0.791150442477876,0.8243430152143845,0.7605274351339856
15,0.24344446717120066,0.26074925500212853,0.20537462750106428,2.217222335856003,0.12456645266032029,0.24363504015317644,0.008895405669599232,0.05816956464058614,1.7652063695337266,0.0478807353487658,0.8071107478545158,0.791150442477876,0.8243430152143845,0.7605274351339856
16,0.2420126815299652,0.2598978288633461,0.20396466246316913,2.210063407649826,0.12490761271249085,0.24247849632257168,0.0056991711640668186,0.056419177565695124,1.763583338683349,0.044920062792145776,0.8077237433592154,0.7914912475072015,0.8260869565217391,0.7596767333049766
17,0.24221722233585602,0.2603235419327373,0.20417751899786474,2.21108611167928,0.12517549693342211,0.24205956041976479,0.004400469865365575,0.0557698269163445,1.7612597769723037,0.044110239446633615,0.8079280751941152,0.7917589720868409,0.8261673601479427,0.7601020842194811
18,0.24139905911229287,0.2598978288633461,0.20337411128206676,2.2069952955614642,0.12543450928185784,0.2437353040309923,0.0056991711640668186,0.05734682135048176,1.7705909545986473,0.04342147897959747,0.808336738863915,0.7920177383592019,0.8272348309402501,0.7596767333049766
19,0.23914911024749436,0.2590464027245637,0.20117674466936847,2.1957455512374717,0.12648279952550423,0.2426188657515137,0.004434149026179335,0.05525138464397492,1.771146781023786,0.041967194005216424,0.8097670617082141,0.793065125583463,0.8305400372439479,0.7588260314759677
20,0.23914911024749436,0.2590464027245637,0.20117674466936847,2.1957455512374717,0.12648279952550423,0.2426188657515137,0.004434149026179335,0.05525138464397492,1.771146781023786,0.041967194005216424,0.8097670617082141,0.793065125583463,0.8305400372439479,0.7588260314759677
21,0.23833094702393126,0.2603235419327373,0.20043736151754976,2.191654735119656,0.1285247848026121,0.24102333324253888,0.0005380451300754929,0.05207114926688675,1.7660754946071109,0.03910816822719976,0.811810380057213,0.7951056729699667,0.8334888059701493,0.7601020842194811
