epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343722106515918,0.0,0.0,0.0
2,2.950113579372806e-05,0.0,2.3329600597237775e-05,0.0,0.0,-7.6285797110294e-06,0.0,6.0177161563643366e-06,0.0,0.0,0.6343647723891699,0.0,0.0,0.0
3,-0.05084054586046363,-0.15741456290204564,0.08320423487475054,0.7406301500685714,0.15893744148580813,-0.18146290884922614,-0.45551518046181916,0.23902877259178,0.033353101860790796,0.5906031329312936,0.7897054448080928,0.6168274964762008,0.9239514393601039,0.4629437493642559
4,-0.016350842033402202,-0.08579846956597026,0.05350484863498154,0.9411082675778486,0.07756303174789247,-0.21294074414961855,-0.47999588934183113,0.26613890365416226,0.23631226539364455,0.4410993558050628,0.8432683725081821,0.7547802204196586,0.8818666376590885,0.6597090835113417
5,-0.009101956733083116,-0.06929364608475275,0.04604255123740991,0.9709415414277974,0.061874068876169974,-0.12777736367220846,-0.20484089602840339,0.13501841643322732,0.5932238022601181,0.10055946815128214,0.8647203213329366,0.8000483745066351,0.8704128989043587,0.7402095412470756
6,-0.007621342311208812,-0.06481536691944312,0.04352710095553552,0.9779070286012033,0.055153135824221544,-0.15826370195949693,-0.27378378953631854,0.17350969757963625,0.5439001970922347,0.13568381671502827,0.8868937816126153,0.8403971702668094,0.8680587176651705,0.8144441053809378
7,-0.001032019522493266,-0.046647079525041324,0.03429757701424831,0.9971029054375128,0.04289185380083482,-0.17090298483624858,-0.31132702050427563,0.19142295994549888,0.5255714900098583,0.15896330573655038,0.9007810175542993,0.8625001288513674,0.874205951186894,0.8511036517139661
8,-0.0036501510636228196,-0.04918596272342601,0.03407066476114248,0.9903266523000124,0.04069283508671484,-0.16374981530148613,-0.30861284806486633,0.18412032633833653,0.5696523930188935,0.14997368658921906,0.9295819696518893,0.9051031966399694,0.8921274157214559,0.918462007934086
9,-0.007223616720584192,-0.056134970230627856,0.03671248595351787,0.9810917680888886,0.042975080407808064,-0.14745890827100075,-0.27807430250532983,0.16428626662373838,0.61588541125107,0.13316787842230016,0.9336878905087771,0.9110909435429985,0.8936145238281555,0.9292645712541959
10,-0.00490972805758072,-0.047412427733057316,0.0316016704030454,0.9871102491554603,0.037030926428940125,-0.046292759997485666,-0.011110985861806477,0.023620501532430047,0.8784388474152562,0.021704525339104608,0.9439675691758406,0.9248181083265966,0.9077230516045609,0.9425694232529753
11,0.007274418543178007,-0.01529883018322109,0.015823956172393055,1.0190550989653426,0.020241396144573542,-0.03044494744245202,0.017947701148452455,0.02234442976327321,0.9207886314740832,0.028659726223531745,0.9502603391847665,0.9336113179448996,0.9117510180337406,0.9565456209948123
12,0.011270368116427065,-0.005040868315174474,0.010862753038965736,1.0296816570586984,0.015244172746150864,-0.03182318660813338,0.013812427289627394,0.020130754339409664,0.9169852492544671,0.026647331068377134,0.9536224337994644,0.938012626137098,0.9172661870503597,0.9597192554165395
13,0.015399339077671548,0.0017443117097455385,0.010497541387912868,1.040637683697804,0.013784058355032602,-0.03271700413874784,0.011978387316123773,0.01932972809129678,0.9147198010631955,0.026079593175001636,0.955920856887831,0.9411063186977003,0.9199681349214059,0.9632387346149934
14,0.01594112033727252,0.006096481431737355,0.011830724450862667,1.0423687663451424,0.010351317802360427,-0.029786992677500568,0.012821857349789467,0.017669333318027565,0.9218208484908832,0.023188875249536056,0.9585093722106516,0.9443746385049562,0.9261976018621756,0.9632794222357848
15,0.015857828915560146,0.007859881749028075,0.012128799500704758,1.042297219595627,0.008600187438751905,-0.029010151251399552,0.01139502967622208,0.01593783530469621,0.9235843527189599,0.020870472995263234,0.9602499256173758,0.946611253196931,0.9300170785811036,0.9638083613060726
16,0.01629983159054088,0.009010281937421483,0.012716200201807068,1.0435721037862318,0.00806794844586356,-0.027972027558487544,0.012009323494212132,0.015589051152647524,0.9261749777616998,0.020127654345307056,0.9611573936328474,0.94778,0.9320287147212115,0.9640728308412165
17,0.016769491855407714,0.009283885312234785,0.013141758720084822,1.04480256741738,0.008396227461946126,-0.028919245147079276,0.010821774012983787,0.01538424766995285,0.9237456617984867,0.020236633382775482,0.9616780720023802,0.9485026588301148,0.9323429424826584,0.9652324280337707
18,0.015935676257888387,0.00888479566170397,0.012394442706204833,1.0428951782500768,0.007838971898083691,-0.026448859025129723,0.011603371690472764,0.014058907258011415,0.929691046111126,0.0179166356094832,0.9634930080333234,0.9507426736250503,0.9382192730514014,0.9636049232021158
19,0.015339749676470671,0.008613783352175886,0.011864599330088647,1.0413298081764717,0.0073742398007998755,-0.026243524225143977,0.011478366481922353,0.013790712158297727,0.9301433899894972,0.01756397734177373,0.9640806307646533,0.9515029174575438,0.9395850688246261,0.9637269860644899
20,0.014809739764111929,0.008550023467179813,0.011429904255220065,1.0399114309291064,0.006783287869407628,-0.026626226915119455,0.009166400371839134,0.012297736998499715,0.9290843678858274,0.01582759335765027,0.9646905682832491,0.9523120661422703,0.9406604747162023,0.9642559251347778
21,0.014751411180476737,0.009906134560251911,0.01166583038480905,1.0397606330577094,0.005395028002290747,-0.02746728123996872,0.008395534919111936,0.01233027396471535,0.9268339186640682,0.01624707018674343,0.9653153823266885,0.9531512161795586,0.9415816427805789,0.9650086461194182
22,0.013547076598602714,0.010808645236916825,0.010901295409411914,1.036646139756062,0.0030212120505661577,-0.025788993703542262,0.009249737177539408,0.011680203901939868,0.9309959782690179,0.014931355932639612,0.9663418625409105,0.9544369820667988,0.9448941345348698,0.964174549893195
23,0.014441560495668027,0.009362568421342643,0.011303966039823898,1.0389703915004684,0.005558285148797193,-0.026642757778965576,0.008062187696311063,0.01142451141220419,0.9289305981398095,0.014824098241978723,0.9660592085688783,0.9541245664304027,0.9431723315444246,0.9653341470857492
24,0.013163739351233383,0.010083048562139152,0.010443721962547834,1.0355269728241547,0.003240468559677523,-0.026261328793414085,0.007791343077785284,0.010909972985090347,0.9298767101317225,0.014065123037376948,0.9666245165129426,0.954865965900518,0.9443692797453244,0.9655986166208931
