epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,0.21693597872775616,0.4369944657300979,0.23811665543722743,1.3615599645462604,0.2939933785275106,0.23021371746875818,0.046734353565473064,0.16804421115430962,1.329448527336886,0.19804082420498959,0.6027789129546384,0.6937618147448015,0.5509131848886665,0.9366227137388345
2,0.3774596031908366,0.4391230310770541,0.36687122682461626,1.9436490079770914,0.21739837398373985,0.269778512080711,0.044103271807256705,0.18325629055166465,1.4222697103846933,0.17100956878101226,0.6444626072742133,0.7172570685732856,0.580331317381015,0.9387494683113569
3,0.35639190018408673,0.43103448275862066,0.3462915195945334,1.8909797504602168,0.22333388457086145,0.27040232050718815,0.03594798623261619,0.17543167479490926,1.4378903250004464,0.16066519737775486,0.6577441765427053,0.7231862502065775,0.5913513513513513,0.9306678009357721
4,0.29257516874616485,0.41102596849723283,0.2841219081331309,1.7314379218654121,0.24629468177855263,0.29479384827635535,0.05256906281574214,0.1748227411154729,1.5446384797489632,0.1441988590306429,0.7022885165508786,0.7461230179473776,0.6319362455726092,0.9106763079540621
5,0.2684393536510533,0.3991060025542784,0.2604453897285828,1.6710983841276332,0.25200284849563825,0.30742642845528967,0.056102088929413374,0.1806417685611389,1.6019908816429669,0.13179148311306899,0.714957090314671,0.7518235189468067,0.6461773700305811,0.8987664823479371
6,0.2136224176723256,0.37824606215410816,0.2069051833080252,1.534056044180814,0.2713591325481398,0.35182227091333207,0.07918299284523189,0.2072515901086276,1.8121854551935432,0.10130613601532923,0.7496935022476502,0.7711563609191108,0.6875416389073951,0.8779242875372182
7,0.19848639803640822,0.3722860791826309,0.19211416820023935,1.4962159950910205,0.27687203791469206,0.36483150905992756,0.07998389971824504,0.21516569106186711,1.886815490963388,0.08603881602199859,0.7590927666530446,0.7766622466376207,0.700136612021858,0.8719693747341557
8,0.18478216404172632,0.3676032354193274,0.1888541111479839,1.4619554101043157,0.2826420890937019,0.3667300055863691,0.07881991506279928,0.21151960248893104,1.9243764765941531,0.07766782232376224,0.768287699223539,0.7824251726784344,0.7126878713736455,0.8672905146746066
9,0.1753732869707506,0.36334610472541506,0.19381215997425608,1.4384332174268766,0.2857419604804339,0.3761872287548781,0.08215086621158718,0.21837260369207245,1.9835256462627535,0.06876793470500697,0.7736003269309358,0.7855207123499807,0.7207815275310835,0.8630370055295619
10,0.1633053794231949,0.3573861217539378,0.1996904362050529,1.4082634485579872,0.28933960415441906,0.3616491335780552,0.07329571124637535,0.19898785543618963,1.9570470973955851,0.06704345221927377,0.779934613812832,0.7891129821813199,0.7311320754716981,0.8570820927264994
