epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,Accuracy,F1_score,Precision,Recall
1,0.13839230926569857,0.3714346530438485,0.21137349450092685,1.2306538487761642,0.2870280248363819,0.11057317683924484,-0.03522265211069764,0.06612095177879745,1.1622238310481114,0.18709958796968307,0.618308132407029,0.6867873910127431,0.5668419595903681,0.8711186729051468
2,0.20073634690120679,0.3458918688803746,0.19328714178926867,1.501840867253017,0.2517972001513432,0.1876633987883779,-0.028755431791484876,0.07102242365121847,1.3720535987606794,0.1225741637670904,0.7315079689415611,0.7516068052930056,0.6764205512078938,0.8455976180348788
3,0.4960114542851299,0.8028948488718604,0.5075497866406546,0.0,0.7901131126937578,0.2852305125038247,0.011013907029087222,0.10802762013579648,1.816361191063105,0.040186419197906775,0.7948508377605231,0.7897822445561138,0.7777319587628866,0.8022118247554232
4,0.4712620167723461,0.7833120476798637,0.48299460651709725,0.0,0.7908875993982378,0.24677948246794185,-0.01808160214232324,0.08125476421385047,1.716621197872235,0.03298405182950315,0.8007764609726196,0.790547798066595,0.7986111111111112,0.7826456826882178
5,0.4299447739824095,0.7424435930183056,0.4416942374540347,0.0,0.7836441249157491,0.17601891912531797,-0.07107781529033907,0.05731082080862852,1.5187125431507829,0.021190745791238252,0.8028197793216183,0.7832921625870198,0.829686013320647,0.741811994895789
6,0.23505829412967888,0.2556406981694338,0.19711168766739406,2.175291470648394,0.12645218945487058,0.20192844200461585,-0.04504382398120532,0.054640826707480966,1.609359280739593,0.027460385273495258,0.8105843890478136,0.7930341594105826,0.8345864661654135,0.7554232241599319
7,0.23526283493556965,0.26074925500212853,0.19750061175303277,2.1763141746778483,0.13163576799940446,0.21868370573287133,-0.02972884168330092,0.05463055309466948,1.6770402147657117,0.027744762142804524,0.8152840212505108,0.7982142857142858,0.8398309065288868,0.7605274351339856
8,0.2348537533237881,0.26117496807151974,0.197122917106626,2.1742687666189404,0.13243947858473004,0.2244284917187886,-0.023302693511422223,0.05404346559028597,1.7021111529918065,0.02865892083279331,0.8161013485901103,0.7990174184903975,0.84109073812882,0.76095278604849
9,0.23321742687666186,0.2594721157939549,0.19548408939304046,2.166087134383309,0.13207969554510857,0.2253265218510918,-0.021970313051906998,0.05376496234185929,1.7095704586524487,0.0281889657283394,0.8161013485901103,0.7986577181208054,0.8423784804152902,0.7592513823904722
10,0.23199018204131722,0.2590464027245637,0.19428698088984092,2.159950910206586,0.13270567137413158,0.227840137267933,-0.020671611753205643,0.054661684667153015,1.7232106484821224,0.02642771193579596,0.8169186759297099,0.7992831541218638,0.8442972077614765,0.7588260314759677
11,0.23199018204131722,0.2590464027245637,0.19428698088984092,2.159950910206586,0.13270567137413158,0.227840137267933,-0.020671611753205643,0.054661684667153015,1.7232106484821224,0.02642771193579596,0.8169186759297099,0.7992831541218638,0.8442972077614765,0.7588260314759677
12,0.23199018204131722,0.2590464027245637,0.19428698088984092,2.159950910206586,0.13270567137413158,0.227840137267933,-0.020671611753205643,0.054661684667153015,1.7232106484821224,0.02642771193579596,0.8169186759297099,0.7992831541218638,0.8442972077614765,0.7588260314759677
13,0.23158110042953567,0.2590464027245637,0.19389328010243934,2.157905502147678,0.1330642146968679,0.22867800907354674,-0.020671611753205643,0.055280113857010774,1.7278058768780746,0.025398940928119007,0.8173273395995097,0.7996414164051995,0.8450971103742302,0.7588260314759677
14,0.23158110042953567,0.2590464027245637,0.19389328010243934,2.157905502147678,0.1330642146968679,0.22867800907354674,-0.020671611753205643,0.055280113857010774,1.7278058768780746,0.025398940928119007,0.8173273395995097,0.7996414164051995,0.8450971103742302,0.7588260314759677
15,0.23158110042953567,0.2590464027245637,0.19389328010243934,2.157905502147678,0.1330642146968679,0.22867800907354674,-0.020671611753205643,0.055280113857010774,1.7278058768780746,0.025398940928119007,0.8173273395995097,0.7996414164051995,0.8450971103742302,0.7588260314759677
16,0.23199018204131722,0.2603235419327373,0.19433499931282536,2.159950910206586,0.13405066128670695,0.23192923241818597,-0.018774078546374584,0.05633890464529333,1.7411179086776571,0.024515283075041916,0.8181446669391091,0.8006272401433693,0.8457169900615239,0.7601020842194811
17,0.23424013090611578,0.2624521072796935,0.19658038434850816,2.171200654530579,0.13431723315444244,0.23713476584791743,-0.013680310834011111,0.05703176160984594,1.758767675709087,0.026091856961588444,0.8179403351042093,0.8008938547486033,0.8436911487758946,0.7622288387920034
18,0.2336265084884434,0.26160068114091106,0.19595782088541616,2.168132542442217,0.13395987170880896,0.238391573556338,-0.011082908236608513,0.05604227490607352,1.7658690256783025,0.027181795175170942,0.8177360032693094,0.800536672629696,0.843941537010844,0.7613781369629945
19,0.2336265084884434,0.26160068114091106,0.19595782088541616,2.168132542442217,0.13395987170880896,0.238391573556338,-0.011082908236608513,0.05604227490607352,1.7658690256783025,0.027181795175170942,0.8177360032693094,0.800536672629696,0.843941537010844,0.7613781369629945
20,0.2336265084884434,0.26160068114091106,0.19595782088541616,2.168132542442217,0.13395987170880896,0.238391573556338,-0.011082908236608513,0.05604227490607352,1.7658690256783025,0.027181795175170942,0.8177360032693094,0.800536672629696,0.843941537010844,0.7613781369629945
21,0.23321742687666186,0.26160068114091106,0.1955641200980146,2.166087134383309,0.13431833445265273,0.2392294453619518,-0.011082908236608513,0.05666070409593128,1.7706352038852617,0.026145989453481677,0.8181446669391091,0.8008948545861297,0.8447380840018877,0.7613781369629945
22,0.23321742687666186,0.26160068114091106,0.1955641200980146,2.166087134383309,0.13431833445265273,0.2392294453619518,-0.011082908236608513,0.05666070409593128,1.7706352038852617,0.026145989453481677,0.8181446669391091,0.8008948545861297,0.8447380840018877,0.7613781369629945
23,0.23321742687666186,0.26160068114091106,0.1955641200980146,2.166087134383309,0.13431833445265273,0.2392294453619518,-0.011082908236608513,0.05666070409593128,1.7706352038852617,0.026145989453481677,0.8181446669391091,0.8008948545861297,0.8447380840018877,0.7613781369629945
