epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
1,0.15728477184783707,0.11524309257908227,0.10873994901060342,1.4773155923437833,0.07010535224383163,0.1155796907220179,0.021040667168893634,0.03576094595903681,1.3344183944748742,0.05599541607350278,0.7419237087059682,0.720110847189232,0.7391304347826086,0.702045542261675
2,0.16293202651124178,0.12033222964251644,0.10929560548682314,1.4979111579399487,0.06837680694260984,0.1471918745733758,0.009103965390393376,0.05060256861368006,1.4609855412462869,0.012947426714738475,0.7694834823872969,0.7505431562314834,0.7686084142394822,0.7333076032419915
3,0.15971346834916716,0.09772246852610511,0.10403913139690538,1.511942193168113,0.04499080006254674,0.11176750186731854,-0.020333584446823427,0.03765727294563097,1.3353025056019556,0.01517308580576171,0.7663807264099288,0.7422472815142973,0.776,0.7113083751447318
4,0.12066015305308253,0.06412630712535305,0.06855056192379377,1.318280604934791,0.050786569818109695,0.12415613284586491,-0.061881853305666756,0.08309829808631045,1.3452146132787464,0.025761129098929025,0.7475816754882277,0.7325468961516146,0.734108527131783,0.7309918950212273
5,0.14068944162124414,0.08695774173634885,0.08642423824040844,1.5039449671187188,0.0446672002838574,0.10404341470910927,-0.07932983536647153,0.07731121409004212,1.3551182418215106,0.05646771115512661,0.7669282715824055,0.7287019332908434,0.8104914933837429,0.6619065997684291
6,0.14902325077485506,0.0862992685710009,0.08971731974914755,1.4440215494678068,0.043524010143979,0.13104073077376677,-0.004861469057971912,0.03608401191398774,1.395202203920884,0.01606436616066409,0.7844497171016609,0.7661849138784399,0.7865853658536586,0.7468159011964492
7,0.12225378496730016,0.07913089024823694,0.06890309897655464,1.4078236948909173,0.05424934954539973,0.10550260352449675,-0.07504548678570322,0.07453878351986605,1.353744023582136,0.0504734867738853,0.7691184522723125,0.7332911659287371,0.8080855018587361,0.6711694326514859
8,0.1303795142533794,0.07450848345399108,0.07923157581617951,1.4533887087166588,0.04186447486181821,0.09486406993241914,-0.04348889153218882,0.04748392378407452,1.3143751154737147,0.008772035982417714,0.7477641905457201,0.7065817409766454,0.7852760736196319,0.6422230798919336
9,0.13784184026786483,0.06289354060272745,0.07844082278173883,1.3703087143261696,0.03440701218571818,0.1212917198271703,-0.06519699192471873,0.07700957800351028,1.3292203823880337,0.022071408233442447,0.7734988136521262,0.7615754082612871,0.7582249426166794,0.7649556155924353
10,0.1435502195361557,0.08569785060890067,0.08658577398379352,1.3937120037905861,0.052068341048282174,0.12741545246289487,-0.05140557471947982,0.07114300880792646,1.3542771117260979,0.016791619758509846,0.7738638437671108,0.7611336032388664,0.7604006163328197,0.7618680046314165
11,0.12482705762988788,0.053035149746525234,0.0664675638237512,1.3064574392374213,0.04015801417545395,0.12394813679135708,-0.06512870667741599,0.07992308746582923,1.3168181074936034,0.015393006007170862,0.7683883920423435,0.7624929814710838,0.7401889534883721,0.7861829409494404
