epoch,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
1,0.10649809452279618,0.08692219915071925,0.07499664537318239,1.3674184261036468,0.07930083678998723,0.0947643604836087,-0.015172541400684691,0.04535191796411926,1.331384573470288,0.011229273536110362,0.6683701405365943,0.6069651741293532,0.6904527559055118,0.5414897722886917
2,0.13664222414502414,0.08093795012814031,0.09307425769135572,1.3670859751109152,0.056608349837312,0.10265034147805857,-0.005361493288220998,0.034383056292580344,1.267172121655221,0.047325608039543,0.7017703960576748,0.6857692307692308,0.6834036029129935,0.6881512929370899
3,0.13453287625305443,0.0824400920365902,0.09040478424095716,1.4499301039993735,0.05144126107611258,0.10528638769463888,0.017558119556454366,0.0350289197503577,1.3429328056339667,0.04737241971765249,0.7116262091622559,0.6701461377870563,0.7298772169167803,0.6194519490544191
4,0.14383534568709183,0.0751903398993583,0.09384679134537656,1.3654421282863902,0.047096541054915786,0.1521762748692877,0.0011410244549295845,0.06259212729582456,1.4150262041889665,0.016627895996450204,0.7256798685891586,0.7189077987656629,0.6973875181422351,0.7417985333847935
5,0.15054422859284572,0.10545952821894233,0.1031131341143714,1.4235267890240788,0.06824285072287439,0.13292806267042634,-0.006421015996369794,0.05125132180351946,1.378844978610715,0.01795772696182929,0.7320678956013871,0.7158343012001549,0.7180582524271845,0.713624083365496
6,0.14212202667228868,0.098730755560544,0.09437412130669955,1.4041691474346432,0.06719070958941054,0.11368807024691491,-0.03145306600760389,0.05487623143350062,1.3176578433369681,0.009601997215420877,0.7353531666362475,0.7162426614481409,0.7264787614132592,0.706291007333076
7,0.13063060095369022,0.06584076921637949,0.08044169094868764,1.3675036863740082,0.042301038105277744,0.13168508968489673,-0.035321094854816715,0.07264203234051779,1.390940110002037,0.014498772510943558,0.7318853805438948,0.710997442455243,0.7251203852327448,0.6974141258201466
8,0.12648181414899173,0.08700263763398619,0.08078501262061927,1.3920039204475843,0.06428344599192481,0.12680039883779526,-0.028501381124195424,0.06488843244388384,1.4153806168824328,0.016072123563129148,0.7287826245665268,0.6958657388456815,0.7407407407407407,0.6561173292165187
9,0.13398733000405544,0.08296948949623062,0.08474958712443284,1.41137561975484,0.0537742150968602,0.1072069560742353,-0.029682055077558833,0.048051450428179904,1.32332256593817,0.007007446427990782,0.7390034677860924,0.7101743007701661,0.7477592829705506,0.6761868004631416
10,0.13629597338920196,0.08571000991451072,0.0876583716953435,1.3909934816482359,0.05776584492718262,0.12491699813804219,-0.017782800047579372,0.0533223738744357,1.3670241697870311,0.009080991208744615,0.7348056214637707,0.7133556914578812,0.7296206618240516,0.697800077190274
