,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
1,0.0,-1.0,0.5,1.0,0.6768377253814147,0.5083333333333333,0.6740331491712707,0.5083333333333333,1.0
2,-0.10272536687631027,-0.1721311475409836,0.10108703299795961,0.0,0.28668941979522183,0.5645833333333333,0.28668941979522183,0.8571428571428571,0.1721311475409836
3,-0.006289308176100629,-0.012295081967213115,0.006147540983606557,0.0,0.0242914979757085,0.4979166666666667,0.0242914979757085,1.0,0.012295081967213115
4,0.0,-1.0,0.5,1.0,0.6768377253814147,0.5083333333333333,0.6740331491712707,0.5083333333333333,1.0
5,0.0,-1.0,0.5,1.0,0.6768377253814147,0.5083333333333333,0.6740331491712707,0.5083333333333333,1.0
6,0.0,0.0,0.0,0.0,0.0,0.49166666666666664,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.49166666666666664,0.0,0.0,0.0
8,0.12997903563941304,-0.9426229508196722,0.5743157672553296,1.149397590361446,0.6980273141122914,0.5791666666666667,0.6948640483383687,0.5502392344497608,0.9426229508196722
9,0.0,-1.0,0.5,1.0,0.6768377253814147,0.5083333333333333,0.6740331491712707,0.5083333333333333,1.0
10,0.2410901467505241,-0.6311475409836066,0.5437568892328619,1.5665024630541873,0.6890380313199106,0.70625,0.6859688195991092,0.751219512195122,0.6311475409836066
11,0.0,0.0,0.0,0.0,0.0,0.49166666666666664,0.0,0.0,0.0
12,-0.3018867924528302,-0.48770491803278687,0.29750052768592133,0.0,0.6134020618556701,0.6875,0.6134020618556701,0.8263888888888888,0.48770491803278687
13,0.004192872117400381,-1.0,0.5042918454935622,1.0042105263157894,0.6787204450625869,0.5125,0.6759002770083103,0.5104602510460251,1.0
14,0.02935010482180289,-1.0,0.5300429184549356,1.0302375809935205,0.6902404526166902,0.5375,0.6873239436619719,0.5236051502145923,1.0
15,0.13207547169811318,-0.7377049180327869,0.541241586341143,1.2470588235294118,0.7214428857715431,0.70625,0.718562874251497,0.7003891050583657,0.7377049180327869
16,0.1844863731656184,-0.680327868852459,0.5361582119655715,1.3826086956521737,0.70042194092827,0.7,0.6974789915966386,0.7155172413793104,0.680327868852459
17,0.4716981132075472,-0.7336065573770492,0.7101509181735031,1.8928571428571428,0.7217741935483871,0.70625,0.7174348697394789,0.7019607843137254,0.7336065573770492
18,0.3941299790356394,-0.8114754098360656,0.7104587349609512,1.6505190311418685,0.7429643527204504,0.7083333333333334,0.7388059701492538,0.678082191780822,0.8114754098360656
19,0.3312368972746331,-0.8442622950819673,0.6796418771547175,1.4952978056426331,0.7317939609236234,0.6791666666666667,0.7279151943462897,0.639751552795031,0.8442622950819673
20,0.42138364779874216,-0.7991803278688525,0.7257704214451559,1.7282608695652175,0.75,0.7229166666666667,0.745697896749522,0.6989247311827957,0.7991803278688525
21,0.3165618448637316,-0.860655737704918,0.6814008302258495,1.4631901840490797,0.736842105263158,0.68125,0.7329842931937173,0.6382978723404256,0.860655737704918
22,-0.08176100628930821,-0.6270491803278688,0.3836247332254509,0.803030303030303,0.6923076923076923,0.7145833333333333,0.690744920993228,0.7688442211055276,0.6270491803278688
23,0.45492662473794554,-0.7704918032786885,0.7307394638711039,1.8346153846153848,0.746031746031746,0.7270833333333333,0.7416173570019724,0.714828897338403,0.7704918032786885
24,0.3857442348008385,-0.8237704918032787,0.7144603531977767,1.6279863481228667,0.7486033519553073,0.7125,0.7444444444444445,0.6790540540540541,0.8237704918032787
25,-0.17819706498951787,-0.7295081967213115,0.38978986373976876,0.651639344262295,0.7295081967213115,0.7229166666666667,0.7280163599182005,0.726530612244898,0.7295081967213115
26,-0.1446540880503145,-0.7008196721311475,0.3947589061657168,0.6973684210526315,0.7245762711864407,0.7270833333333333,0.7230443974630022,0.7467248908296943,0.7008196721311475
27,0.1236897274633123,-0.7704918032786885,0.5662187199512183,1.2277992277992276,0.7475149105367792,0.73125,0.7445544554455444,0.7203065134099617,0.7704918032786885
28,0.44025157232704404,-0.7827868852459017,0.7283033138675861,1.7865168539325844,0.7475538160469667,0.725,0.7431906614785992,0.7074074074074074,0.7827868852459017
29,0.11530398322851154,-0.7786885245901639,0.5660252351133939,1.2091254752851712,0.7495069033530573,0.73125,0.7465618860510805,0.7169811320754716,0.7786885245901639
30,0.11740041928721168,-0.7786885245901639,0.5681711578601749,1.213740458015267,0.7509881422924901,0.7333333333333333,0.7480314960629921,0.7196969696969697,0.7786885245901639
31,0.11949685534591192,-0.7745901639344263,0.5661219775323061,1.2183908045977012,0.7485148514851485,0.73125,0.7455621301775147,0.7186311787072244,0.7745901639344263
32,0.1236897274633123,-0.7704918032786885,0.5662187199512183,1.2277992277992276,0.7475149105367792,0.73125,0.7445544554455444,0.7203065134099617,0.7704918032786885
33,0.1236897274633123,-0.7704918032786885,0.5662187199512183,1.2277992277992276,0.7475149105367792,0.73125,0.7445544554455444,0.7203065134099617,0.7704918032786885
34,0.1278825995807128,-0.7663934426229508,0.5663154623701306,1.2373540856031129,0.7465069860279441,0.73125,0.7435387673956263,0.722007722007722,0.7663934426229508
35,0.13626834381551356,-0.7540983606557377,0.5623138441333051,1.2569169960474307,0.7404426559356138,0.7270833333333333,0.7374749498997994,0.7215686274509804,0.7540983606557377
36,0.12997903563941293,-0.7622950819672131,0.5642662820422617,1.2421874999999998,0.744,0.7291666666666666,0.7410358565737052,0.7209302325581395,0.7622950819672131
37,0.11949685534591192,-0.7745901639344263,0.5661219775323061,1.2183908045977012,0.7485148514851485,0.73125,0.7455621301775147,0.7186311787072244,0.7745901639344263
