epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,Accuracy,F1_score,Precision,Recall
1,-0.3424409382323955,-0.4042108353835718,0.23884732211151918,0.6115668160555942,0.19799993580581637,0.39611340343404766,0.5604108129057263,0.5625364715035985,0.5583011583011583
2,-0.32833969454572476,-0.3845823335257014,0.23127120905187673,0.6290157603145538,0.17858621501138078,0.40902435777984825,0.5734050730207532,0.5707727620504973,0.5760617760617761
3,-0.32695369315972334,-0.38146900849456816,0.2315050568317443,0.6305817746555858,0.1755563119273194,0.41088779448955143,0.5749951987708855,0.5720290408865113,0.577992277992278
4,-0.3273508336322407,-0.3821739361540564,0.23185752066148843,0.6303953708209027,0.17584443432261587,0.4112871023559164,0.5754055870212154,0.5722742027878557,0.5785714285714286
5,-0.3200418963609919,-0.37054009861393755,0.2287263673345803,0.6387758248800431,0.16522859883111107,0.4174098229735126,0.5811884030236342,0.5761715044583571,0.5862934362934363
6,-0.31103288735198287,-0.3552848059613846,0.22557499674688933,0.6489440931128275,0.15149653933074503,0.42526287767869025,0.5883698760724501,0.5811676082862524,0.5957528957528958
7,-0.3050268813459769,-0.3434541708430783,0.22503121007403876,0.6557229386013504,0.1405832140422204,0.43191800878477304,0.5941422594142258,0.5854572713643178,0.6030888030888031
8,-0.3059508822699778,-0.34096351081817167,0.22915741094788805,0.6546800392954238,0.1374169582449617,0.43458006122720616,0.5958904109589042,0.5873968492123031,0.6046332046332046
9,-0.3054058116872188,-0.33971818080571836,0.22946644445271075,0.6551730126198211,0.13625258113838046,0.4356448822041794,0.5966514459665145,0.5881470367591898,0.6054054054054054
10,-0.3059508822699778,-0.34022631088701916,0.23016813706721967,0.6546800392954238,0.1364367137150717,0.4359110874484227,0.596841704718417,0.5883345836459115,0.6055984555984556
11,-0.31395057117418923,-0.35211010033512535,0.23745291451284845,0.6486402043519794,0.1425266512761696,0.4396379608678291,0.6003417505221188,0.5905864774000747,0.6104247104247105
12,-0.34085934117341155,-0.39397356457997956,0.2606592278679006,0.6292121140088341,0.16426724689436867,0.4517502994808998,0.6118179247950241,0.5976799852697477,0.6266409266409266
13,-0.37591348112704903,-0.4495274326964938,0.2929853243914077,0.6084695701967536,0.18813169824107112,0.47610807932916277,0.6344046070964147,0.6113498030791263,0.6592664092664092
14,-0.3875113758907729,-0.4724818769046968,0.30449898985884133,0.6071836291511554,0.1929579608968921,0.49633967789165445,0.6532893531244275,0.6217300313916987,0.6882239382239382
15,-0.38532884449969873,-0.47069930848748087,0.3045029607979505,0.6119901831476785,0.18802031987760293,0.5047251430853188,0.6608949239041283,0.6259278439495943,0.7
16,-0.38486684403769833,-0.4700766434812542,0.30419162829483715,0.6124553980341456,0.18753203701202437,0.504991348329562,0.6611389521640091,0.6260569456427955,0.7003861003861004
17,-0.3767169759632071,-0.4592622685255495,0.2987844408169848,0.6209017536451166,0.17880058914485897,0.5103154532144283,0.6660009078529279,0.6286203941730935,0.7081081081081081
18,-0.34991071957152364,-0.42282181149955966,0.28235472259942407,0.6490974075226044,0.14924687040110773,0.5302808465326767,0.6836963341400019,0.6381127656014723,0.7362934362934362
